hour,lambda_system,system_net_injection_residual_mw
1,67.15000055121355,4.0228893123899895e-14
2,67.1500005067521,4.7340383331579106e-14
3,67.15000044340961,-1.0085477929395742e-14
4,67.15000037301367,4.835617109628369e-14
5,67.15000046218337,-4.3877450804143706e-14
6,67.1500005601198,7.080287544796203e-14
7,67.15000066161573,1.6544228176362105e-14
8,67.15000070635125,7.619137947550987e-14
9,67.15000060228026,5.1964085859317193e-14
10,60.000000662684904,-1.7857131732765553e-14
11,60.00000058125105,3.1055367546015216e-14
12,60.00000055955804,1.3581917399393517e-14
13,60.000000509838635,1.8549341986217463e-14
14,60.00000046374025,2.049741299751469e-14
15,60.000000454148655,2.96370826221755e-14
16,60.00000055311949,-6.716008203206507e-14
17,60.00000061307135,3.10609464094083e-14
18,67.15000055422048,-6.809718770854168e-14
19,67.15000098596141,6.994465258005212e-14
20,67.15000160386532,-4.3327199785258155e-14
21,67.15000132514987,3.955745456015183e-14
22,67.150000917326,-3.512384204147092e-14
23,67.1500006131384,-3.2867232046269036e-14
24,67.1500005712907,-4.8026448480112694e-14
