unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_joint_eur_per_mwh,spot_revenue_eur
I1,1,N1,9.976904706595634e-11,8.325615692983216e-11,-1.651289013612418e-11,67.14999976232683,-1.1088405687160678e-09
I1,1,N2,1.255901992435218e-06,5.145691248721707e-07,-7.413328675630473e-07,67.14999999970175,-4.978050205663752e-05
I1,1,N3,3.9584701921643224e-07,3.506766197244078,3.5067658013970586,67.14999991513422,235.47932326620807
I1,1,N4,9.92998119738189e-11,8.371255974008953e-11,-1.5587252233729367e-11,67.14999991394114,-1.0466839861535059e-09
I1,1,N5,9.910660398968464e-11,8.385752377172213e-11,-1.5249080217962516e-11,67.15000000327572,-1.0239757366861346e-09
I1,1,N6,9.901012742001e-11,8.37685043768491e-11,-1.5241623043160892e-11,67.14999992837696,-1.0234749862566025e-09
I1,1,N7,1.2712184053402097e-06,6.598433993643872e-07,-6.113750059758225e-07,67.14999999970355,-4.105383165109524e-05
I1,1,N8,3.9586856097694766e-07,4.247749845918188,4.247749450049627,67.1499999701982,285.23637544424184
I1,1,N9,3.958715969472452e-07,4.603896867695023,4.603896471823426,67.14999992433704,309.1516477345986
I1,2,N1,9.53909105535049e-11,8.515714059090305e-11,-1.0233769962601851e-11,67.14999966539565,-6.871976495644504e-10
I1,2,N2,1.2558094667863118e-06,5.145903509810167e-07,-7.412191158052952e-07,67.14999991033487,-4.977286355986406e-05
I1,2,N3,3.9584065003355474e-07,3.435054253137101,3.435053857296451,67.14999984397238,230.66386598149342
I1,2,N4,9.546723470508631e-11,8.516669422752522e-11,-1.0300540477561089e-11,67.14999982958646,-6.916812913128756e-10
I1,2,N5,9.538423587809298e-11,8.518373189402691e-11,-1.0200503984066066e-11,67.14999991225122,-6.849638416349546e-10
I1,2,N6,9.53546870314179e-11,8.507595506330415e-11,-1.0278731968113758e-11,67.1499998491953,-6.902168501087578e-10
I1,2,N7,1.2713136576914759e-06,6.599335617518784e-07,-6.113800959395974e-07,67.14999991033666,-4.1054173387525587e-05
I1,2,N8,3.958619451857503e-07,4.141247607332129,4.141247211470184,67.14999988701108,278.0847497823078
I1,2,N9,3.9586498819003135e-07,4.47545646361407,4.475456067749082,67.14999985024933,300.52687427914833
I1,3,N1,9.178335977407211e-11,8.998318995356547e-11,-1.800169820506645e-12,67.14999952628555,-1.2088140259425477e-10
I1,3,N2,1.255686261039607e-06,5.146187602396828e-07,-7.410675007999242e-07,67.14999978371758,-4.9762682518435034e-05
I1,3,N3,3.9583286582306e-07,3.359252385405612,3.359251989572746,67.1499997292469,225.573770190282
I1,3,N4,9.221476917997238e-11,8.978331346905297e-11,-2.4314557109194127e-12,67.14999970512149,-1.632722502712545e-10
I1,3,N5,9.22348827607197e-11,8.972481007230673e-11,-2.5100726884129763e-12,67.14999978436278,-1.6855138048566625e-10
I1,3,N6,9.225328982044885e-11,8.959144860189377e-11,-2.66184121855508e-12,67.14999972877523,-1.7874263710401632e-10
