node,x_power_mw,x_energy_mwh,energy_power_ratio_h,private_headroom_limit_mw,private_headroom_slack_mw,headroom_binding,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day
N1,2.4046778997878307e-08,1.3130741770495125e-07,5.460499209334304,100.0,99.99999997595322,False,8.922641788577247e-08,8.922641786431638e-06
N2,1.6380474029390737e-08,9.857448420604409e-08,6.017804126374878,99.99860814673659,99.99860813035612,False,8.993651031278213e-08,8.993525851379632e-06
N3,1.6621890237837787e-09,3.2295885262644323e-08,19.429730795073187,57.374843440567176,57.37484343890499,False,1.5845316161847564e-07,9.091225340259549e-06
N4,2.426101549102533e-08,1.3229539198601935e-07,5.453003071324787,100.0,99.99999997573899,False,8.920469176894885e-08,8.920469174730688e-06
N5,2.54613155557506e-08,1.3712688978949596e-07,5.385695389118454,100.0,99.99999997453868,False,8.908998393351505e-08,8.908998391083157e-06
N6,1.501540145960964e-08,9.288193113785097e-08,6.18577740912867,100.0,99.9999999849846,False,9.004946531631068e-08,9.004946530278939e-06
N7,1.638023425516087e-08,9.85734410905715e-08,6.017828533771687,99.99689294939733,99.9968929330171,False,8.993809059709147e-08,8.993529616037348e-06
N8,23.294770015989766,130.82342812820565,5.6159999879117555,23.294769968490314,0.0,True,49.01542974052254,0.0
N9,56.171991380914,148.99039990495808,2.652396616930012,59.87305237067573,3.7010609897617286,False,-2.517576253080365e-05,-9.317703259026239e-05
