investor,hour,node,installed_power_mw,charge_offer_mw,charge_bid_price_eur_per_mwh,accepted_charge_mw,discharge_offer_mw,discharge_offer_price_eur_per_mwh,accepted_discharge_mw,joint_lambda_eur_per_mwh
I2,1,N1,5.443289697407208e-05,2.719643390881318e-05,-7.5,9.875491108620016e-07,2.7216378819345533e-05,7.5,5.491955577608461e-07,67.14999789918377
I2,1,N2,6.577840563057394e-05,3.286538295522029e-05,-7.5,1.200081723206451e-06,3.288475620770025e-05,7.5,4.972939047137059e-07,67.14999822645397
I2,1,N3,5.804702226432261e-05,2.9031983876108874e-05,-7.5,1.1084498186538026e-06,2.8968787593541428e-05,7.5,5.146333296067832e-07,67.14999817539407
I2,1,N4,5.4387994118977147e-05,2.7176377411631693e-05,-7.5,9.872020957402138e-07,2.7190815853232478e-05,7.5,5.492892949731536e-07,67.14999814337453
I2,1,N5,7.738384896193398e-05,3.8695902239037294e-05,-7.5,1.2117731140347238e-06,3.870860560645439e-05,7.5,4.991783352016685e-07,67.14999823274417
I2,1,N6,5.579300594375952e-05,2.7891739711119737e-05,-7.5,1.0009711820183462e-06,2.7860561247519692e-05,7.5,5.453719011611219e-07,67.14999816932222
I2,1,N7,6.579810914831319e-05,3.2875183929252226e-05,-7.5,1.2002042148964158e-06,3.28947826763809e-05,7.5,4.972769830044574e-07,67.14999822644461
I2,1,N8,0.00042869167591172614,0.0003979106671135616,-7.499761921641711,1.3245807640264887e-06,0.000397908418650067,7.4997474343024315,4.985470045628409e-07,67.14999819642736
I2,1,N9,5.81271840673543e-05,2.9056817373752294e-05,-7.5,1.1072528584050211e-06,2.901499368175608e-05,7.5,5.149765254475901e-07,67.14999817688637
I2,2,N1,5.443289697407208e-05,2.7196066005248534e-05,-7.5,9.822766786422439e-07,2.7216997669398238e-05,7.5,5.510967050811979e-07,67.14999909124896
I2,2,N2,6.577840563057394e-05,3.286579586437392e-05,-7.5,1.1873565480533612e-06,3.288459257698464e-05,7.5,4.998708263262486e-07,67.14999952196102
I2,2,N3,5.804702226432261e-05,2.9030029892518756e-05,-7.5,1.099431521763802e-06,2.8971221548810233e-05,7.5,5.169014523148667e-07,67.14999946327718
I2,2,N4,5.4387994118977147e-05,2.717605638725935e-05,-7.5,9.819327050684303e-07,2.7191407972358822e-05,7.5,5.511913909987053e-07,67.14999942900242
I2,2,N5,7.738384896193398e-05,3.869601296474676e-05,-7.5,1.1997332380074043e-06,3.8708662760332166e-05,7.5,5.015887661751083e-07,67.14999952386513
I2,2,N6,5.579300594375952e-05,2.7891435202405656e-05,-7.5,9.955228198282743e-07,2.786121173113691e-05,7.5,5.472546041521182e-07,67.14999945720584
I2,2,N7,6.579810914831319e-05,3.287552270244131e-05,-7.5,1.1874773310454028e-06,3.28947070306324e-05,7.5,4.998535751907638e-07,67.14999952195818
I2,2,N8,0.00042869167591172614,0.00039790928377720166,-7.49976191926298,1.3215633222744856e-06,0.000397910453673963,7.499747435704604,4.990484371052803e-07,67.14999950422492
