hour,lambda_system,system_net_injection_residual_mw
1,67.15000017447883,-2.481503161340618e-14
2,67.15000055384228,-1.4014345387544721e-14
3,67.1500004769511,-1.5089055794850078e-14
4,67.15000057349744,2.5169605282894555e-14
5,67.15000058098998,4.6914904778921535e-14
6,67.15000061069652,6.396017830825086e-14
7,67.15000064369703,5.674999425015986e-14
8,67.15000064941258,3.153959811707425e-14
9,67.1500005352637,-2.6369403497529732e-14
10,60.00000068431318,-3.100509085987464e-14
11,60.000000588992634,3.4331554130616864e-14
12,60.0000005855227,5.700326293135785e-14
13,60.00000057093826,2.628075869380293e-14
14,60.000000579779815,-1.0542316798281884e-14
15,60.00000055784367,-5.036869588856215e-15
16,60.00000057774948,-1.4746918349120074e-14
17,60.000000612531764,-2.3633665801850212e-14
18,67.1500006194418,2.2084210639583006e-14
19,67.15000057341746,9.789874943172884e-14
20,67.15000068320234,8.988736155427631e-15
21,67.15022027633373,1.902843379367396e-14
22,67.15000066757085,1.2535214755220222e-13
23,67.15000063968237,4.306627047852819e-14
24,67.1500006274996,3.147627412584342e-14
