node,x_power_mw,x_energy_mwh,energy_power_ratio_h
N1,1.1334704613839466,2.266940917165987,1.9999999950577396
N2,10.841054896779893,21.68210978817808,1.999999999503581
N3,1.216928089438426e-06,2.428286842239148e-06,1.9954234463925684
N4,2.7326691667826967e-07,5.408030827238486e-07,1.9790287433899734
N5,1.8838010399702416e-07,3.7088579949557914e-07,1.9688161946308194
N6,1.4256841522094021,2.8513682986011584,1.9999999959194006
N7,100.0,200.0000019655063,2.000000019655063
N8,98.05847744276306,331.6752314910518,3.3824228168813995
N9,1.7719049651771415e-07,3.4851679516596284e-07,1.9669045576105195
