node,x_power_mw,x_energy_mwh,energy_power_ratio_h
N1,0.0012468989901363644,0.005835348913367926,4.67988903634428
N2,0.010805729247126495,0.05057067841070738,4.679987556060166
N3,0.008867987361650344,0.04150204366880301,4.679984530456009
N4,6.381603001881465e-05,0.0002985232672672535,4.677872741053321
N5,0.008696085361301694,0.040697545038395115,4.679984538733093
N6,64.75569476349054,203.51132055964905,3.1427555723545315
N7,0.001748471043481406,0.008182696142407554,4.679915159541259
N8,19.663277049461094,43.58228143757959,2.2164302180126194
N9,2.619937938928666e-07,8.253494166510275e-07,3.150263234817409
