hour,lambda_system,system_net_injection_residual_mw
1,67.16639836212914,5.784731797257227e-14
2,67.16155190268113,5.724361092234759e-14
3,67.15805840765677,-4.743583131368671e-16
4,67.15618039972756,2.7411176998902603e-15
5,67.15941140813287,-5.545450327661175e-15
6,67.16910434307108,-6.815814470218376e-14
7,67.18364681819756,7.359372482950267e-14
8,67.18744642150062,1.5773265049735273e-14
9,67.17243721414654,1.3818722130279534e-14
10,60.05140518262984,-8.055966089883442e-15
11,60.02594864855427,-6.555624419144548e-15
12,60.017209339025285,-3.693926358462202e-14
13,60.01056681213281,-4.0433390310566656e-14
14,60.00891332866334,-3.384054465396492e-14
15,60.009414765497596,3.3338252218690796e-14
16,60.018009242377396,-2.6995420307428993e-14
17,60.04508040652731,1.7174403219064768e-14
18,67.15210071516428,-7.139975717855905e-14
19,67.17648944987333,-7.726160975929389e-14
20,67.18447734612391,2.594685774516683e-14
21,67.18482042693748,1.5896169624473667e-14
22,67.18213259081341,-4.1964772164988584e-14
23,67.17808393676255,-8.722901046866177e-15
24,67.17154771644395,-1.0625838319504904e-14
