hour,lambda_system,system_net_injection_residual_mw
1,67.15000053578878,-2.95773749388513e-14
2,67.15000048628055,-2.8281544641753852e-14
3,67.15000039845111,-1.0031650778925299e-14
4,67.15000027818706,4.130602321316798e-14
5,67.15000042672233,-3.6356948496650446e-15
6,67.15000054363983,4.2650085220643313e-14
7,67.15000061048285,-1.5873135698364887e-14
8,67.15000062737404,2.88745896974286e-14
9,67.15000057152693,-2.5586262993258097e-14
10,60.00000066173386,-4.2104922282349804e-15
11,60.000000581586406,4.679932419512315e-15
12,60.00000056263664,2.0616404238884534e-14
13,60.000000545988826,-1.960419491706686e-14
14,60.00000051777493,-5.935092122597904e-14
15,60.00000051070892,1.8062473668533898e-14
16,60.00000055415275,3.651216217556733e-14
17,60.00000061276928,-7.197634014280345e-15
18,67.15000051742521,2.913100259139658e-14
19,67.14999983366901,4.392058961642966e-15
20,67.14999990125447,-8.315551294292458e-14
21,67.15000061654517,6.429760468245969e-14
22,67.15000060889594,9.505304459179362e-15
23,67.15000057721936,-6.156592780169565e-14
24,67.15000055272638,2.0694366316020122e-14
