hour,lambda_system,system_net_injection_residual_mw
1,67.14990350699958,2.987618351927781e-14
2,67.1499078122763,-3.958253107643441e-14
3,67.14990371073858,3.846808383232685e-14
4,67.15000037171751,-4.599161696267173e-14
5,67.15000042972333,5.590326280693011e-14
6,67.15000054467414,-1.3481156781972979e-14
7,67.15000061370822,-1.16767120388742e-14
8,67.15000062439665,1.9920594135111463e-14
9,67.14990669387977,-2.959621452655012e-14
10,60.00000064762607,1.1019319723228779e-14
11,60.00000058306375,2.668417871187771e-14
12,60.00000057329631,3.371435562273997e-14
13,60.0000005553471,-1.9925333641793375e-14
14,60.00000054823936,-2.6650103228227992e-14
15,60.00000052327882,1.380908830065489e-14
16,60.000000560758714,2.526892714371665e-14
17,60.00000060829159,-2.4088799262541287e-14
18,67.15000056664606,-8.748809131209999e-14
19,67.14761167864258,6.378152270796858e-14
20,67.15000009204724,-2.3661856215064204e-13
21,67.15000079753426,8.376025522581589e-15
22,67.15000063414968,-1.0158684129614223e-13
23,67.15000060170385,3.572202449755455e-14
24,67.15000058340382,-7.003964616041639e-15
