unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_reference_eur_per_mwh,spot_revenue_eur,degradation_cost_eur
I1,3,N8,4.127355395202155e-07,1.9477300053564972,1.9477295926209577,59.9999966065086,116.86376894765384,14.607978135690276
I1,3,N9,4.1273555174011736e-07,1.4499171262377726,1.4499167135022208,59.999996614975906,86.99499790213024,10.874381542299933
I1,4,N1,5.275257036268919e-07,4.955450668395215e-07,-3.198063678737041e-08,59.999950599134095,-1.918836627371075e-06,7.673030778498102e-06
I1,4,N2,5.281902091801278e-07,4.990382509151466e-07,-2.915195826498121e-08,59.999950481749124,-1.7491160523448897e-06,7.704213450714558e-06
I1,4,N3,4.127364368820444e-07,0.18104649147443957,0.18104607873800269,59.99995060370773,10.862755781275142,1.3578517815815734
I1,4,N4,5.276306074836087e-07,4.956650871213248e-07,-3.196552036228387e-08,59.99995061197471,-1.917929643023104e-06,7.674717709537e-06
I1,4,N5,5.279572594227332e-07,4.967753680135384e-07,-3.118189140919481e-08,59.999950615837676,-1.8709119446601017e-06,7.685494705772036e-06
I1,4,N6,4.127364358717046e-07,0.18085572161276972,0.18085530887633386,59.99995061271084,10.851309600626596,1.356421007619042
I1,4,N7,5.281851556288063e-07,4.990325392183361e-07,-2.9152616410470187e-08,59.9999505596712,-1.7491555433132704e-06,7.704132711353567e-06
I1,4,N8,4.127364427457342e-07,0.17965867712492317,0.17965826438848043,59.99995059447954,10.77948698719877,1.3474431739602444
I1,4,N9,4.1273645360902233e-07,0.17454911308770224,0.17454870035124864,59.99995060372831,10.472913399019893,1.309121443681169
I1,5,N1,5.226708754507556e-07,5.006106516041283e-07,-2.2060223846627313e-08,59.99999819118611,-1.3236133908947995e-06,7.67461145291163e-06
I1,5,N2,5.22963132564427e-07,5.045551366788716e-07,-1.8407995885555367e-08,59.999998074041656,-1.1044797176802888e-06,7.706387019324739e-06
I1,5,N3,4.127355004564149e-07,3.5280344551955665,3.528034042460066,59.99999819104847,211.68203616556139,26.460261509483
I1,5,N4,5.227731565755746e-07,5.007337389456659e-07,-2.2039417629908658e-08,59.999998204324704,-1.3223650182188818e-06,7.676301716409304e-06
I1,5,N5,5.229898229306493e-07,5.019792874651625e-07,-2.1010535465486833e-08,59.99999820930333,-1.260632090305714e-06,7.687268327968588e-06
I1,5,N6,4.127354993361947e-07,3.4563520318697787,3.456351619134279,59.99999820231,207.381090934608,25.922643334539586
I1,5,N7,5.229582055572969e-07,5.045492752805221e-07,-1.8408930276774792e-08,59.99999815196373,-1.1045357825861167e-06,7.706306106283642e-06
I1,5,N8,4.1273550597801667e-07,3.085472645770529,3.085472233035023,59.99999818356672,185.12832837754692,23.14104793879526
I1,5,N9,4.127355154664662e-07,2.060241144019189,2.0602407312836735,59.999998191449414,123.61444015097082,15.451811675660284
I1,6,N1,5.155830405559621e-07,5.083093441163332e-07,-7.273696439628945e-09,59.999999789557506,-4.3642178484704184e-07,7.679192885042215e-06
I1,6,N2,5.15360935044758e-07,5.129407025247434e-07,-2.420232520014582e-09,59.999999679607065,-1.4521395042544953e-07,7.712262281771261e-06
I1,6,N3,4.1273546789719434e-07,9.792840785851405,9.792840373115938,59.99999978846316,587.5704203154097,73.44630898940154
I1,6,N4,5.156817678504483e-07,5.084369325303302e-07,-7.244835320118123e-09,59.999999806144835,-4.346901178026386e-07,7.680890252855839e-06
I1,6,N5,5.157477128814086e-07,5.098885926316614e-07,-5.8591202497471995e-09,59.999999816159246,-3.515472139076869e-07,7.692272291348025e-06
I1,6,N6,4.127354666420445e-07,9.200295564958022,9.200295152222555,59.99999980180879,552.0177073099356,69.00221983270117
I1,6,N7,5.15356180405099e-07,5.129346186160918e-07,-2.4215617890071032e-09,59.999999757529146,-1.4529370675326804e-07,7.712180992658932e-06
I1,6,N8,4.12735472917661e-07,7.174457601792427,7.1744571890569535,59.99999978452847,430.46742979752594,53.80843510895925
I1,6,N9,4.127354803953734e-07,3.4075170392269585,3.407516626491478,59.99999978957664,204.45099687246758,25.55638088971829
I1,7,N1,5.05671147029118e-07,5.197211427499639e-07,1.404999572084598e-08,59.99999997631467,8.4299974291798e-07,7.690442173343114e-06
I1,7,N2,5.04772409977426e-07,5.253944344569578e-07,2.0622024479531734e-08,59.99999988758166,1.2373214664536102e-06,7.726251333257878e-06
I1,7,N3,4.1273546224861294e-07,14.162188911949249,14.162188499213787,59.99999998614448,849.7313097566027,106.21641993513533
I1,7,N4,5.057653631072438e-07,5.198551462164894e-07,1.4089783109245541e-08,60.000000003402285,8.453869866026699e-07,7.692153819927998e-06
I1,7,N5,5.056339623003568e-07,5.216220717262399e-07,1.5988109425883185e-08,60.00000002683607,9.59286565982049e-07,7.704420255199475e-06
I1,7,N6,4.1273546084134266e-07,12.915287537180735,12.915287124445275,59.99999999905744,774.917227454543,96.86465962437146
I1,7,N7,5.047678759043679e-07,5.2538802701227e-07,2.0620151107902045e-08,59.99999996550373,1.2372090657628046e-06,7.726169271874785e-06
I1,7,N8,4.12735466525434e-07,9.729238335218195,9.729237922482728,59.99999998566181,583.754275209464,72.96929060965246
I1,7,N9,4.1273547088587196e-07,4.157504022316649,4.157503609581179,59.99999998775584,249.4502165239656,31.1812832628909
I1,8,N1,4.921624981821544e-07,5.366097022114236e-07,4.44472040292692e-08,59.99999999259218,2.666832241426895e-06,7.715791502951834e-06
I1,8,N2,4.904090988034431e-07,5.439036465683094e-07,5.349454776486632e-08,59.99999989727551,3.2096728603967788e-06,7.757345590288144e-06
I1,8,N3,4.1273545929390547e-07,18.69311489275889,18.69311448002343,59.999999980443846,1121.5868684358402,140.1983647912076
I1,8,N4,4.922512537536957e-07,5.36752840236133e-07,4.450158648243735e-08,60.000000019762844,2.6700951898257185e-06,7.717530704923715e-06
I1,8,N5,4.918713853592803e-07,5.390175987162977e-07,4.714621335701737e-08,60.00000005113051,2.828772803831652e-06,7.731667380566835e-06
I1,8,N6,4.127354575166027e-07,16.75725727436158,16.757256861626125,59.999999998792255,1005.4354116773291,125.67943265322779
I1,8,N7,4.904048343089057e-07,5.43896764603167e-07,5.349193029426131e-08,59.99999997519758,3.209515816328949e-06,7.757261991840546e-06
I1,8,N8,4.127354625030894e-07,12.744197870050971,12.74419745731551,59.99999998014856,764.6518471859399,95.58148712089825
I1,8,N9,4.1273546186020153e-07,5.242593208508111,5.242592795772649,59.99999998257271,314.5555676549947,39.319452159326794
I1,9,N1,4.7408177559121465e-07,5.619710739197123e-07,8.788929832849761e-08,59.99999967365974,5.27335787102804e-06,7.770396371331953e-06
I1,9,N2,4.712945057609142e-07,5.719234943558928e-07,1.006289885949786e-07,59.99999947850927,6.037739263221631e-06,7.824135000876053e-06
I1,9,N3,4.1273546055640586e-07,18.35909947301747,18.35909906028201,59.99999953418182,1101.5459350649185,137.69324914314697
I1,9,N4,4.7416416134863353e-07,5.621275019603772e-07,8.796334061174365e-08,59.99999968311862,5.2778004088306745e-06,7.77218747481758e-06
I1,9,N5,4.734842934384448e-07,5.652284077216564e-07,9.174411428321165e-08,59.999999693348954,5.504646828859271e-06,7.790345258700759e-06
I1,9,N6,4.1273545815837765e-07,17.35356190721782,17.353561494482364,59.99999956366498,1041.2136820969752,130.15171739964958
I1,9,N7,4.712905584848647e-07,5.719158908067201e-07,1.0062533232185545e-07,59.99999955643134,6.037519894677083e-06,7.824048369686886e-06
I1,9,N8,4.1273546195895816e-07,14.501880973334746,14.501880560599284,59.99999953125626,870.1128268382913,108.76411039552656
I1,9,N9,4.127354519406731e-07,7.179775271426099,7.179774858690647,59.99999953627248,430.78648819197963,53.84831763121163
I1,10,N1,6.903500330202927e-07,4.044285015011279e-07,-2.8592153151916476e-07,52.20000030945974,-1.4925104033781603e-05,8.210839008910656e-06
I1,10,N2,6.840285546982309e-07,4.119620798657126e-07,-2.7206647483251834e-07,52.20000009900935,-1.4201870013194583e-05,8.219929759229575e-06
I1,10,N3,5.514912643400528e-07,1.8213702607127022e-06,1.2698789963726493e-06,52.20000006383452,6.628768369171442e-05,1.7796461437895662e-05
I1,10,N4,6.90563056179842e-07,4.044998053048452e-07,-2.860632508749968e-07,52.20000031474968,-1.4932501785713148e-05,8.212971461135155e-06
I1,10,N5,6.890752005865491e-07,4.0687679490732895e-07,-2.821984056792201e-07,52.20000030318286,-1.473075686201301e-05,8.219639966204085e-06
I1,10,N6,5.415783440452878e-07,1.952293141835624e-06,1.4107147977903365e-06,52.20000004408241,7.363931250684327e-05,1.8704036144106838e-05
I1,10,N7,6.840185277069245e-07,4.11958600554249e-07,-2.720599271526755e-07,52.2000001394534,-1.4201528235309342e-05,8.219828461958802e-06
I1,10,N8,5.627639169847385e-07,1.696566517469067e-06,1.1338026004843285e-06,52.200000070018,5.918449582466854e-05,1.694497825840354e-05
I1,10,N9,5.498502811781101e-07,1.8418301560489627e-06,1.2919798748708525e-06,52.20000006383452,6.744134955073143e-05,1.7937603279203046e-05
I1,11,N1,4.3679285938425356e-07,6.259881774562429e-07,1.8919531807198931e-07,59.999999598848426,1.1351719008423359e-05,7.970857776303723e-06
I1,11,N2,6.539966393336456e-07,4.278806430352859e-07,-2.2611599629835973e-07,52.19999990850322,-1.1803254986085493e-05,8.114079617766987e-06
I1,11,N3,5.970574683286997e-07,1.6077719925435793e-06,1.0107145242148796e-06,46.7209754293593,4.7221568451939966e-05,1.653622095654209e-05
I1,11,N4,4.368630451263124e-07,6.261790868883994e-07,1.8931604176208697e-07,59.99999960582347,1.1358962431101278e-05,7.97281599011034e-06
I1,11,N5,4.968397738723578e-07,5.424005275255963e-07,4.5560753653238556e-08,57.3048778067564,2.610853420882566e-06,7.794302260484656e-06
I1,11,N6,7.923645702932461e-07,9.894543343901963e-07,1.9708976409695014e-07,41.33073178749277,8.145864177951269e-06,1.3363641785125819e-05
I1,11,N7,6.539875056133021e-07,4.278769309425765e-07,-2.2611057467072566e-07,52.19999991663878,-1.1802971978963026e-05,8.11398327416909e-06
I1,11,N8,5.307869930103921e-07,2.2932199390298896e-06,1.7624329460194976e-06,49.91707283109394,8.797549372637471e-05,2.1180051990302113e-05
I1,11,N9,5.872931785559851e-07,1.7009522871324198e-06,1.1136591085764346e-06,46.7209754293593,5.2031239848481784e-05,1.7161840992663036e-05
I1,12,N1,7.759673771306159e-07,3.7590956258551325e-07,-4.000578145451026e-07,48.41503241365709,-1.936881205853796e-05,8.639077047870969e-06
I1,12,N2,6.367515556317243e-07,4.380465467930744e-07,-1.9870500883864987e-07,52.199999877921506,-1.0372401437119914e-05,8.06098576818599e-06
I1,12,N3,26.556573524429915,4.548828232943538e-07,-26.556573069547092,19.169141382814157,-509.06670381318315,199.17430484484552
I1,12,N4,7.76254812101267e-07,3.7596606263356736e-07,-4.002887494676996e-07,48.41503241786877,-1.937999278198683e-05,8.641656560511258e-06
I1,12,N5,7.255322872163922e-07,3.9541911048320623e-07,-3.30113176733186e-07,49.722846421656946,-1.6414166788469506e-05,8.40713548274699e-06
I1,12,N6,46.78416362291094,4.58009827792268e-07,-46.78416316490111,21.784769363365424,-1019.1822044054269,350.8812306069058
I1,12,N7,6.367429164615452e-07,4.3804267646123325e-07,-1.9870024000031194e-07,52.199999884533035,-1.037215250507297e-05,8.060891946920839e-06
I1,12,N8,4.577013670252027,4.5270298382277376e-07,-4.577013217549044,17.618227808212552,-80.63886154797896,34.32760592216258
I1,12,N9,16.398503150898385,4.4273343599951504e-07,-16.398502708164948,19.169141379783007,-314.3452168295684,122.98877695223867
I1,13,N1,6.660087250710435e-07,4.056793771807566e-07,-2.6032934789028686e-07,50.2572787546918,-1.3083444604949284e-05,8.0376607668885e-06
I1,13,N2,6.288447710253547e-07,4.429948539113418e-07,-1.8584991711401286e-07,52.1999998245867,-9.701365640750923e-06,8.038797187025224e-06
I1,13,N3,66.02065929996176,4.969155338033641e-07,-66.02065880304623,18.414265828622042,-1215.7219613800492,495.1549484765797
I1,13,N4,6.662068064115672e-07,4.057381067269284e-07,-2.604686996846388e-07,50.25727875921001,-1.3090448048099847e-05,8.039586848538716e-06
I1,13,N5,6.576095300666253e-07,4.192503439281903e-07,-2.3835918613843497e-07,50.92854420960252,-1.2139286349016163e-05,8.076449054961117e-06
I1,13,N6,48.08066786750909,5.193411826037131e-07,-48.08066734816791,19.7567966777582,-949.9199689286809,360.6050129013771
I1,13,N7,6.288363551523787e-07,4.4299090318025683e-07,-1.8584545197212182e-07,52.19999982954489,-9.701132561266452e-06,8.038704437494766e-06
I1,13,N8,34.60886858965389,4.5222578863947296e-07,-34.6088681374281,17.618223927381454,-609.7467887184253,259.5665178140976
I1,13,N9,16.398559168460373,5.05134801556612e-07,-16.39855866332557,18.4142658209096,-301.96741830625706,122.98919755196383
I1,14,N1,8.143187203224306e-07,3.604037736270697e-07,-4.539149466953609e-07,47.11869537283502,-2.1387880098515357e-05,8.810418704621253e-06
I1,14,N2,6.288337492661676e-07,4.430018979189569e-07,-1.8583185134721067e-07,52.1999997520643,-9.700422594250047e-06,8.038767353888434e-06
I1,14,N3,66.02066295055012,5.021753638332648e-07,-66.02066244837475,18.273281786161768,-1206.4141686282205,495.15497589544117
I1,14,N4,8.146482661820549e-07,3.604508620475214e-07,-4.541974041345335e-07,47.118695377969956,-2.1401189126879797e-05,8.813243461721822e-06
I1,14,N5,7.302701876705076e-07,3.87151284063312e-07,-3.431189036071956e-07,48.87443066987795,-1.6769741065874415e-05,8.380661038003647e-06
I1,14,N6,47.701018358002514,4.570649405433741e-07,-47.70101790093757,21.7847523097131,-1039.1548598931156,357.75764111300595
I1,14,N7,6.288253339436573e-07,4.4299794692124e-07,-1.8582738702241727e-07,52.19999975575305,-9.700189557182409e-06,8.038674606486729e-06
I1,14,N8,56.682261661133914,5.061945767550688e-07,-56.68226115493934,16.191186250160182,-917.7530474398425,425.11696625496364
I1,14,N9,16.398560915077628,5.178298209778842e-07,-16.398560397247806,18.273281778449313,-299.65551489982886,122.98921074680587
I1,15,N1,7.720549536256886e-07,3.782167430760279e-07,-3.938382105496607e-07,48.41502213177186,-1.906768568009925e-05,8.627037725262873e-06
I1,15,N2,6.367165387525724e-07,4.3806807992827275e-07,-1.9864845882429966e-07,52.19999966002247,-1.036944948309243e-05,8.06088464010634e-06
I1,15,N3,37.92361985381772,4.5484832794490617e-07,-37.92361939896939,19.169141069834907,-726.963210137572,284.42715231499534
I1,15,N4,7.72340885218012e-07,3.782741484461988e-07,-3.9406673677181314e-07,48.41502213784234,-1.9078749784594623e-05,8.629612752481582e-06
I1,15,N5,7.237535496153241e-07,3.9673399466198983e-07,-3.270195549533343e-07,49.722839615456735,-1.6260340882062683e-05,8.403656582079854e-06
I1,15,N6,31.822316527475728,4.5841153009509917e-07,-31.822316069064197,21.784775965066846,-693.2420262541102,238.66737739415444
I1,15,N7,6.367079013405076e-07,4.3806420879099373e-07,-1.9864369254951388e-07,52.19999966280268,-1.0369200684102505e-05,8.06079082598626e-06
I1,15,N8,45.84808173954674,4.5208816092083293e-07,-45.848081287458584,17.618223395870345,-807.7617383944682,343.86061643726174
I1,15,N9,16.398486185608004,4.426784118942375e-07,-16.39848574292959,19.169141065486315,-314.3448864665835,122.98864971214813
I1,16,N1,4.348338415235085e-07,6.285255086298885e-07,1.9369166710638003e-07,59.99999129283356,1.1621498339877218e-05,7.975195126150478e-06
I1,16,N2,6.539310446359867e-07,4.2791784182354704e-07,-2.2601320281243966e-07,52.19999969291235,-1.1797889117403487e-05,8.113866648446502e-06
I1,16,N3,2.7587821400457933e-06,5.127393875066256e-07,-2.2460427525391676e-06,27.17501687767095,-6.103624970822239e-05,2.4536411456643144e-05
I1,16,N4,4.3490273429621804e-07,6.287175501123154e-07,1.938148158160974e-07,59.999991299981,1.1628887262773263e-05,7.977152133064001e-06
I1,16,N5,4.955467773017718e-07,5.434598261086021e-07,4.791304880683033e-08,57.304872292356556,2.745651143012859e-06,7.792549525577806e-06
I1,16,N6,6.389996998417187,4.584900468837097e-07,-6.38999653992714,21.7847788137125,-139.20466124270095,47.92498092680425
I1,16,N7,6.539219141985216e-07,4.279141283971958e-07,-2.2600778580132584e-07,52.19999969596121,-1.1797606350114076e-05,8.113770319467881e-06
I1,16,N8,1.6461010160867125e-06,5.829631217398171e-07,-1.0631378943468954e-06,30.371110972316924,-3.228867896808491e-05,1.6717981033698975e-05
I1,16,N9,2.089416576721216e-06,6.029203765954946e-07,-1.4864962001257216e-06,27.17501687767094,-4.0395559327010206e-05,2.0192527149875332e-05
I1,17,N1,6.875001326794763e-07,4.053554889218253e-07,-2.8214464375765103e-07,52.20000018240128,-1.4727950455612929e-05,8.19641716200976e-06
I1,17,N2,6.839184561194729e-07,4.1201683102505677e-07,-2.7190162509441613e-07,52.20000003608328,-1.4193264839739624e-05,8.219514653583973e-06
I1,17,N3,5.273765049259281e-07,2.1847826329198523e-06,1.6574061279939242e-06,52.199999985418955,8.651659985711614e-05,2.0341193533843354e-05
I1,17,N4,6.877105520531608e-07,4.0542715949679686e-07,-2.8228339255636394e-07,52.20000019038953,-1.4735193145186e-05,8.198532836624681e-06
I1,17,N5,6.874888692805813e-07,4.0740344855133096e-07,-2.8008542072925034e-07,52.20000019212067,-1.4620459015877066e-05,8.211692383739342e-06
I1,17,N6,5.2485890366926e-07,2.236997400643125e-06,1.7121384969738647e-06,52.199999971419786,8.937362949310245e-05,2.0713922282342887e-05
I1,17,N7,6.839084350087975e-07,4.1201334971523766e-07,-2.7189508529355987e-07,52.20000006426208,-1.4192923469796367e-05,8.219413385430262e-06
I1,17,N8,5.287971643906036e-07,2.1568199069629137e-06,1.6280227425723101e-06,52.19999998843907,8.498278714345313e-05,2.0142128035151377e-05
I1,17,N9,5.256919401834586e-07,2.2204789094374783e-06,1.6947869692540196e-06,52.199999985418955,8.846787977034806e-05,2.0596281372157027e-05
I1,18,N1,4.7295963473034655e-07,5.63430605070685e-07,9.047097034033849e-08,59.99999958585836,5.4282581829525134e-06,7.772926798507737e-06
I1,18,N2,4.712022887677966e-07,5.720692304561525e-07,1.0086694168835593e-07,59.99999940644579,6.052016441431358e-06,7.824536394179617e-06
I1,18,N3,4.127354629840564e-07,14.813086309740303,14.81308589700484,59.99999946900074,888.7851459545527,111.09815041856825
I1,18,N4,4.730412791858632e-07,5.635881012662635e-07,9.054682208040025e-08,59.999999597456345,5.432809288374966e-06,7.77472035339095e-06
I1,18,N5,4.7284632382970594e-07,5.660937240002491e-07,9.324740017054316e-08,59.999999612679346,5.594843974115945e-06,7.792050358724663e-06
I1,18,N6,4.127354606409837e-07,14.371728181030047,14.371727768294587,59.99999949796553,862.3036588825726,107.7879644532413
I1,18,N7,4.7119834460571216e-07,5.720616204514037e-07,1.008632758456915e-07,59.99999948436786,6.0517964987331435e-06,7.824449737928368e-06
I1,18,N8,4.1273546443773094e-07,12.127425660590143,12.12742524785468,59.999999462616934,727.6455083542078,90.95569554994205
I1,18,N9,4.12735455024319e-07,6.599335188070274,6.599334775334819,59.99999947068636,395.96008302697123,49.495017006042964
I1,19,N1,4.912542249218264e-07,5.377118875235858e-07,4.645766260175936e-08,60.00000009985912,2.787459760744783e-06,7.717245843340591e-06
I1,19,N2,4.902669286283747e-07,5.440969388899366e-07,5.3830010261561904e-08,60.00000006811566,3.229800619360381e-06,7.757729006387334e-06
I1,19,N3,4.127354592599225e-07,18.00400820483947,18.00400779210401,60.0000001455043,1080.240470145901,135.03006463181197
I1,19,N4,4.913423460595616e-07,5.378559023725983e-07,4.651355631303674e-08,60.00000015620688,2.790813386047942e-06,7.718986863241199e-06
I1,19,N5,4.913225128101503e-07,5.397056391476884e-07,4.83831263375381e-08,60.00000022208149,2.9029875909972827e-06,7.732711139683788e-06
I1,19,N6,4.127354575874031e-07,16.152615798945355,16.1526153862099,60.00000015217668,969.1569256306453,121.14462158760608
I1,19,N7,4.902626689765891e-07,5.440900488169656e-07,5.382737984037656e-08,60.00000014603774,3.2296427982834227e-06,7.757645383451661e-06
I1,19,N8,4.1273546240664165e-07,12.443484007111937,12.443483594376476,60.00000015158274,746.6090175488059,93.32613314885549
I1,19,N9,4.127354623649117e-07,5.114596979237459,5.114596566501996,60.00000014755437,306.8757947448008,38.35948043979691
I1,20,N1,5.048987819014408e-07,5.20604306279376e-07,1.5705524377935237e-08,60.000000301202085,9.42331467406651e-07,7.691273161356127e-06
I1,20,N2,5.045621464373643e-07,5.2565136188441e-07,2.1089215447045722e-08,60.00000032267964,1.2653529336278037e-06,7.726601312413308e-06
I1,20,N3,4.127354578452246e-07,19.53207764706534,19.532077234329883,60.00000040301241,1171.9246419314625,146.49058544850595
I1,20,N4,5.049924251554908e-07,5.207390485859838e-07,1.5746623430493005e-08,60.00000038944816,9.447974119620739e-07,7.692986053061058e-06
I1,20,N5,5.051248526539426e-07,5.222183431787225e-07,1.7093490524779908e-08,60.0000004692238,1.025609439507467e-06,7.705073968744988e-06
I1,20,N6,4.1273545659147004e-07,16.679888928948614,16.679888516213158,60.000000401470494,1000.7933176692726,125.09917006263053
I1,20,N7,5.045576194474406e-07,5.256449442660066e-07,2.1087324818566042e-08,60.000000400601714,1.265239497561581e-06,7.726519227850855e-06
I1,20,N8,4.1273546203058274e-07,12.204628962860498,12.204628550125037,60.00000041488091,732.2777180709696,91.5347203169697
I1,20,N9,4.1273546724309104e-07,4.432023506837617,4.43202309410215,60.000000405237266,265.9213874421499,33.24017939679813
I1,21,N1,5.148780546571378e-07,5.090782303423191e-07,-5.799824314818756e-09,60.00000017593671,-3.479894599095274e-07,7.679672137495928e-06
I1,21,N2,5.150574954835072e-07,5.13284598062908e-07,-1.7728974205991555e-09,60.0000001743667,-1.063738455450836e-07,7.712565701598114e-06
I1,21,N3,4.1273546222458536e-07,13.416355550246822,13.41635513751136,60.00000026590293,804.9813118181298,100.62266972236712
I1,21,N4,5.149762387466778e-07,5.092064752139583e-07,-5.769763532719474e-09,60.000000251894086,-3.4618581341653773e-07,7.681370354704771e-06
I1,21,N5,5.15231319664924e-07,5.104610570887735e-07,-4.770262576150494e-09,60.00000031410754,-2.8621575606740507e-07,7.692692825652733e-06
I1,21,N6,4.127354611682224e-07,12.05082983901627,12.050829426280808,60.00000026573164,723.0497687791352,90.38122688813799
I1,21,N7,5.150527508212021e-07,5.132785013219698e-07,-1.7742494992323284e-09,60.00000025228877,-1.0645497040156293e-07,7.71248439107379e-06
I1,21,N8,4.127354672842035e-07,8.948396048616113,8.948395635880646,60.00000027304858,536.9037405961855,67.11297346013684
I1,21,N9,4.1273547585982857e-07,3.6570945342658163,3.6570941215303403,60.000000267429236,219.4256482698343,27.428212102509693
I1,22,N1,5.21966978091196e-07,5.013510850841767e-07,-2.061589300701927e-08,60.00000003498091,-1.2369535811423187e-06,7.674885473815295e-06
I1,22,N2,5.225319574335681e-07,5.050189405777631e-07,-1.7513016855804964e-08,59.99999998084949,-1.0507810110129145e-06,7.706631735084985e-06
I1,22,N3,4.127354667387369e-07,10.062740288745145,10.062739876009678,60.00000008251826,603.7643933909404,75.4705552611046
I1,22,N4,5.220687158971044e-07,5.014747955496154e-07,-2.0593920347489053e-08,60.00000007968756,-1.2356352224904225e-06,7.676576335850398e-06
I1,22,N5,5.224158463155325e-07,5.025892727972381e-07,-1.9826573518294427e-08,60.00000011625954,-1.189594413402694e-06,7.68753839334578e-06
I1,22,N6,4.1273546572554745e-07,9.313991092353678,9.313990679618213,60.000000087957744,558.8394415963304,69.85493628816857
I1,22,N7,5.225270441257123e-07,5.050130628905521e-07,-1.7513981235160213e-08,60.00000005877157,-1.050838875138937e-06,7.706550802621985e-06
I1,22,N8,4.1273547243148876e-07,7.097081257659764,7.0970808449242915,60.00000008384282,425.8248512904968,53.22811252796427
I1,22,N9,4.127354832213736e-07,3.177097963837131,3.1770975511016477,60.00000008366248,190.6258533319027,23.828237824294604
I1,23,N1,5.267521423421884e-07,4.96337556044075e-07,-3.041458629811338e-08,59.99999996044025,-1.8248751766836096e-06,7.673172737896975e-06
I1,23,N2,5.275826806310911e-07,4.996692196017064e-07,-2.7913461029384736e-08,59.99999987367086,-1.6748076582368006e-06,7.704389251745981e-06
I1,23,N3,4.127354691766123e-07,8.850543354310144,8.850542941574675,59.99999998086682,531.0325763251415,66.37907825284209
