hour,node,demand_mw,generation_mw,p_charge_mw,p_discharge_mw,storage_net_injection_mw,load_shed_mw,net_injection_mw,lambda_eur_per_mwh
1,N1,0.0,125.85553105544636,2.1946429561483713e-07,2.3711030836911175e-07,1.7646012754274622e-08,0.0,125.85553107309238,60.00000049930246
1,N2,0.0,300.0000023877381,2.1393948786644868e-07,2.4562361253636114e-07,3.168412466991246e-08,0.0,300.00000241942223,60.00000044312258
1,N3,0.0,6.57922042764669e-07,1.355901624461832e-07,6.59176410186544,6.591763966275278,0.0,6.59176462419732,60.0000005043652
1,N4,0.0,0,2.1947306908761966e-07,2.371407141517563e-07,1.7667645064136626e-08,0.0,1.7667645064133095e-08,60.00000050852633
1,N5,371.25,0,2.1767014334610466e-07,2.398329154380659e-07,2.2162772091961234e-08,0.0,-371.2499999778372,60.000000513506976
1,N6,35.64,0,1.3559016229960555e-07,6.337921991105561,6.337921855515399,0.0,-29.302078144484607,60.00000050925391
1,N7,0.0,0,2.1393911887921408e-07,2.4562202517605885e-07,3.168290629684477e-08,0.0,3.1682906296843527e-08,60.000000484056656
1,N8,39.6,0,1.355901632284772e-07,5.100610545797563,5.1006104102074,0.0,-34.49938958979261,60.00000050084046
1,N9,0.0,0,1.3559016434327273e-07,2.6041696816421394,2.604169546051975,0.0,2.604169546051975,60.00000050455775
2,N1,0.0,110.73924900813351,2.194385630465229e-07,2.3714428344815303e-07,1.7705720401630125e-08,0.0,110.73924902583923,60.000000344112316
2,N2,0.0,300.00000238773805,2.1389927034087586e-07,2.45683150646942e-07,3.178388030606615e-08,0.0,300.00000241952193,60.000000284238844
2,N3,0.0,6.579220209411682e-07,1.355901637624077e-07,4.702447500347825,4.702447364757661,0.0,4.7024480226796825,60.00000034600726
2,N4,0.0,0,2.1944735011313715e-07,2.3717467702876955e-07,1.77273269156324e-08,0.0,1.772732691562828e-08,60.000000351700606
2,N5,354.375,0,2.1763916488649216e-07,2.398753567496549e-07,2.223619186316275e-08,0.0,-354.37499997776376,60.00000035497093
2,N6,34.02,0,1.35590163617568e-07,4.579953997805345,4.579953862215181,0.0,-29.440046137784826,60.000000351403095
2,N7,0.0,0,2.1389890062711425e-07,2.456815638147441e-07,3.178266318762988e-08,0.0,3.178266318763076e-08,60.00000032517292
2,N8,37.8,0,1.355901645383798e-07,3.895796732529065,3.895796596938901,0.0,-33.904203403061096,60.00000034208488
2,N9,0.0,0,1.355901655743883e-07,2.277550136648986,2.2775500010588203,0.0,2.2775500010588203,60.00000034619529
3,N1,0.0,105.67970842984049,2.1890499765129475e-07,2.378525161171962e-07,1.8947518465901437e-08,0.0,105.679708448788,59.99999946189113
3,N2,0.0,300.000002387738,2.132481313378894e-07,2.466538379849665e-07,3.34057066470771e-08,0.0,300.0000024211437,59.999999400356856
3,N3,0.0,6.579219247083172e-07,1.355901702814245e-07,1.9266181581516766,1.9266180225615064,0.0,1.9266186804834313,59.999999463176934
3,N4,0.0,0,2.1891391109777827e-07,2.3788286089990375e-07,1.8968949802125474e-08,0.0,1.8968949802121837e-08,59.99999946873648
