investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit
I1,N1,42.91275438246095,85.82899360697705,2.000081207606114,0.42912754382460955
I1,N2,58.74992459558138,117.49995081334727,2.000001729741531,0.5874992459558138
I1,N3,2.3303530090363926,4.732764365868834,2.0309216447107494,0.023303530090363928
I1,N4,17.02001490556694,36.335012416985975,2.134840223030677,0.17020014905566938
I1,N5,27.96295937900577,142.86311034877028,5.10901254807923,0.2796295937900577
I2,N1,42.90606627090516,85.813432368205,2.0000302946997395,0.4290606627090516
I2,N2,41.250075404418624,85.66203040422471,2.0766514864370107,0.41250075404418624
I2,N3,37.68598885801416,79.59820969371597,2.1121433218486163,0.37685988858014163
I2,N4,0.0014706080214062858,0.0031421828420305706,2.136655584827983,1.4706080214062858e-05
I2,N5,36.09705291226558,196.2789854117732,5.437534911474135,0.3609705291226558
