iteration,investor,termination,solve_seconds,profit_belief_eur_per_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,max_undamped_delta_power_mw
22,I1,optimal,10.786626399960369,1078995.432729825,5.762558430433273e-08,128.27580919403974,354.94481728594974,1.0572394504917082,1.2101641435514434,10.982526481375713
22,I2,optimal,9.405079300049692,1060500.166849922,2.1370360627770424e-05,126.22192011824022,474.5625392150936,0.04062531034629234,0.021880487192540366,0.33812618375934456
23,I1,optimal,7.060777000151575,1080095.3382652581,5.727633833885193e-08,120.76093665785632,354.9448181252627,0.5023528340338738,0.5429238222902392,10.73550798886684
23,I2,optimal,16.6328799999319,787761.4043252445,2.9685907065868378e-08,120.413988417437,421.9265514192396,1.751769576564452,1.9492796373748387,34.684860728252346
24,I1,optimal,9.500889500137419,1037433.0829614807,8.222414180636406e-07,115.42506833423728,381.341620427151,4.8883448771743065,4.888344276920792,44.84066195901858
24,I2,optimal,6.737191699910909,1060511.2591918816,5.577458068728447e-07,121.03882563972215,451.7468071392834,0.45023474758005533,0.4843250949682731,24.4307416442591
25,I1,optimal,7.39964840002358,1111305.557486052,6.216578185558319e-08,130.7409552882071,377.0616165340505,4.663044648250563,5.181056806035365,20.967093193677083
25,I2,optimal,8.257906599901617,1134750.4874050948,4.3190084397792816e-08,125.14772869759668,446.6996076464697,0.3299754559281813,0.3299752353213487,10.63610944038421
26,I1,optimal,30.449194899760187,584814.0432414698,4.307366907596588e-09,121.74607303639118,349.6881253040342,0.7,0.7,15.876650070041933
26,I2,optimal,22.038385399617255,823143.8771682983,2.9103830456733704e-08,117.0152546766887,398.0859126114574,0.6639195421344241,0.8078987315644495,20.3957799235012
27,I1,optimal,7.417891700286418,1025035.9304638444,4.551839083433151e-08,141.32089258593268,406.6677066600511,0.7044464916701659,1.0966385111036405,39.83847438108551
27,I2,optimal,5.310170900076628,1075193.7848025495,6.798654794692993e-08,139.44672615574277,447.5581219008222,0.6892627940227827,0.6627199396276715,24.343127665153077
28,I1,optimal,6.646709800232202,1102250.0106712133,9.66247171163559e-09,137.6908003209691,387.69390534259986,1.462951464273015,1.4629514533654548,25.867114932750837
28,I2,optimal,8.421450499910861,1131889.8919298484,5.797483026981354e-08,132.12424623027147,416.3583753659214,1.2231761798731686,1.276626079079639,44.51159925113919
29,I1,optimal,10.476478700060397,946317.6560465003,5.0175003707408905e-08,142.4349712606282,384.5415784438617,11.63911400544365,12.438459937327023,16.627305722062356
29,I2,optimal,9.277001599781215,988739.6091126088,2.828892320394516e-08,138.59973173071023,423.80601451839,2.458628583021837,2.626787799529151,7.8177124707613075
30,I1,optimal,4.969822299666703,963917.7544095655,8.882489055395126e-08,146.38047428589957,384.85589881667687,0.04833290187018133,0.09001415316870433,1.8994350925005463
30,I2,optimal,3.675872700288892,1007987.0702765073,5.925539880990982e-08,149.6657377990264,436.3292143976933,0.8407366090578045,0.6453397526917709,20.53325595429731
31,I1,optimal,5.805030399933457,957372.9046392727,5.133915692567825e-08,148.18352611833302,386.78175672401164,0.6898438794293171,0.6892088218116815,22.50229098333598
31,I2,optimal,5.807011200115085,1001480.5438190745,1.3737007975578308e-08,155.36815685956992,444.20010520917367,0.5801557838507658,0.6198201556557378,11.445077787023187
32,I1,optimal,5.7879904001019895,960001.1139884724,3.6123674362897873e-07,148.51913889159272,386.60846221706925,0.6935685554618654,0.6936166208789007,7.016906215549372
32,I2,optimal,6.524183200206608,1004109.473778876,9.709037840366364e-08,156.94319099832552,445.94624110101796,0.11255242454416162,0.12024691813642302,3.9600926860359564
33,I1,optimal,4.305325999855995,960961.3785150198,4.98257577419281e-08,148.9810527408037,387.3995286831753,0.11001973698612307,0.11591374524498602,0.34108310487653615
33,I2,optimal,8.936066100373864,1005839.5600001558,3.64379957318306e-08,157.78792959196514,447.2723605166322,0.1262874108138945,0.134922144604558,1.0300568757380333
34,I1,optimal,6.4794073002412915,958025.5784957408,6.216578185558319e-08,149.00379612618056,387.18094351924924,0.07441077743365147,0.040048632648916505,0.25606849457464254
34,I2,optimal,7.4316830998286605,1002905.307956262,2.9569491744041443e-08,157.84764599940104,447.2143035477931,0.0378928754853665,0.04048362734493318,0.30901452263171336
35,I1,optimal,5.585875399876386,959200.1289669586,9.313225746154785e-10,149.00699448764232,387.2977810551655,0.04392518681031812,0.01721226659664021,0.16573236018382786
35,I2,optimal,6.1804136000573635,1004079.385491514,1.234002411365509e-08,157.94309955157922,447.3792966114187,0.011370911094559604,0.012148378556506157,0.09270688419736217
36,I1,optimal,7.875860900152475,958730.0559407459,9.778887033462524e-09,148.97600627165144,387.2598315519494,0.0021428914675354406,0.006645538442163397,0.0522148117008534
36,I2,optimal,10.927032799925655,1003609.6516430629,6.693881005048752e-08,157.94065405362494,447.3558000607609,0.0034088204747915905,0.0036418872016939583,0.02780954157363169
