investor,hour,node,installed_power_mw,charge_offer_mw,charge_bid_price_eur_per_mwh,accepted_charge_mw,discharge_offer_mw,discharge_offer_price_eur_per_mwh,accepted_discharge_mw,joint_lambda_eur_per_mwh
I1,1,N1,6.348644771710914e-05,3.1684180003161936e-05,-7.5,6.359866476427781e-07,3.166599975655277e-05,7.5,8.591097080341933e-07,67.14999773783238
I1,1,N2,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999806879953
I1,1,N3,6.34801972322541e-05,3.168258173013258e-05,-7.5,6.186162611208647e-07,3.1659150078196774e-05,7.5,8.973023649444872e-07,67.14999800939333
I1,1,N4,6.348644779515336e-05,3.1684180103559986e-05,-7.5,6.359866427065918e-07,3.166599986390848e-05,7.5,8.591097152579331e-07,67.14999798202301
I1,1,N5,6.348769152040617e-05,3.168437170167254e-05,-7.5,6.406931153578589e-07,3.166751925963869e-05,7.5,8.49724882771108e-07,67.14999807463441
I1,1,N6,6.348472480839961e-05,3.168382790484666e-05,-7.5,6.304643267732133e-07,3.166402057320643e-05,7.5,8.706097799831941e-07,67.1499980064053
I1,1,N7,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999806879953
I1,1,N8,6.096472008048437e-05,3.063007539712052e-05,-7.5,6.098221572702308e-07,3.060329203161894e-05,7.5,9.15839117399117e-07,67.14999804045766
I1,1,N9,6.348009621065867e-05,3.168258796998845e-05,-7.5,6.18616366208634e-07,3.165914961868863e-05,7.5,8.973021948076916e-07,67.14999801257068
I1,2,N1,6.348644771710914e-05,3.168418009813703e-05,-7.5,6.35986187309028e-07,3.1665999549815424e-05,7.5,8.591211722382508e-07,67.14994239496194
I1,2,N2,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14994275058095
I1,2,N3,6.34801972322541e-05,3.168258209841329e-05,-7.5,6.186176885324284e-07,3.1659147116693525e-05,7.5,8.973131822307806e-07,67.14994271430409
I1,2,N4,6.348644779515336e-05,3.168418019854275e-05,-7.5,6.35986180934299e-07,3.1665999657034684e-05,7.5,8.591211821893584e-07,67.14994267116035
I1,2,N5,6.348769152040617e-05,3.168437182835374e-05,-7.5,6.406921238867e-07,3.166751899326136e-05,7.5,8.497368915133733e-07,67.1499427542142
I1,2,N6,6.348472480839961e-05,3.1683827965760644e-05,-7.5,6.304644509202844e-07,3.166402043868947e-05,7.5,8.706208592432829e-07,67.14994270252583
I1,2,N7,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14994275058095
I1,2,N8,6.096472008048437e-05,3.0630075328649293e-05,-7.5,6.098245467215748e-07,3.060329235121858e-05,7.5,9.158527501310762e-07,67.14994272717051
I1,2,N9,6.348009621065867e-05,3.168258771029641e-05,-7.5,6.18617793369341e-07,3.165899084007401e-05,7.5,8.973128730530363e-07,67.14994271432889
I1,3,N1,6.348644771710914e-05,3.168418262023727e-05,-7.5,6.359147861539006e-07,3.166599405548251e-05,7.5,8.594033525141606e-07,67.14997713704858
I1,3,N2,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14997753544498
I1,3,N3,6.34801972322541e-05,3.16825852055153e-05,-7.5,6.18544517694959e-07,3.165913567071223e-05,7.5,8.976547450619229e-07,67.14997750202274
I1,3,N4,6.348644779515336e-05,3.1684182720936855e-05,-7.5,6.359147779156807e-07,3.1665994162325755e-05,7.5,8.594033660499868e-07,67.14997745436118
I1,3,N5,6.348769152040617e-05,3.168437429840964e-05,-7.5,6.406207769444009e-07,3.166751383930378e-05,7.5,8.500021251753926e-07,67.1499775368156
I1,3,N6,6.348472480839961e-05,3.168383055692498e-05,-7.5,6.303927739714793e-07,3.166401448754554e-05,7.5,8.709227159171473e-07,67.14997748838655
I1,3,N7,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14997753544498
I1,3,N8,6.096472008048437e-05,3.063007846533454e-05,-7.5,6.097446166860547e-07,3.06032837399809e-05,7.5,9.162255172734148e-07,67.14997751786731
I1,3,N9,6.348009621065867e-05,3.168259062071508e-05,-7.5,6.185446217228505e-07,3.1658984897111174e-05,7.5,8.976544380651413e-07,67.14997750211744
I1,4,N1,6.348644771710914e-05,3.1684187608996606e-05,-7.5,6.357725828787009e-07,3.166598320116713e-05,7.5,8.599488505353051e-07,67.14999913704021
I1,4,N2,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999957699986
I1,4,N3,6.34801972322541e-05,3.16825911072799e-05,-7.5,6.18396363405553e-07,3.165911537065909e-05,7.5,8.98321709076885e-07,67.14999953147803
I1,4,N4,6.348644779515336e-05,3.16841877099204e-05,-7.5,6.357725730487697e-07,3.166598330731795e-05,7.5,8.599488671626389e-07,67.14999948894635
I1,4,N5,6.348769152040617e-05,3.1684379151693416e-05,-7.5,6.40479422374535e-07,3.166750372742386e-05,7.5,8.505128221974046e-07,67.14999957615306
I1,4,N6,6.348472480839961e-05,3.1683835716778225e-05,-7.5,6.302492246573996e-07,3.166400264406595e-05,7.5,8.715084906530937e-07,67.14999952140468
I1,4,N7,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999957699986
I1,4,N8,6.096472008048437e-05,3.063008484446818e-05,-7.5,6.095817387746596e-07,3.060326502828997e-05,7.5,9.169554947953584e-07,67.14999956475518
I1,4,N9,6.348009621065867e-05,3.1682596402068206e-05,-7.5,6.183964659939111e-07,3.1658973242844105e-05,7.5,8.983214039658816e-07,67.1499995335311
I1,5,N1,6.348644771710914e-05,3.168419502181625e-05,-7.5,6.355505854148961e-07,3.1665967057179496e-05,7.5,8.607568216883764e-07,67.14999826271784
I1,5,N2,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.1499986624362
I1,5,N3,6.34801972322541e-05,3.1682599790927265e-05,-7.5,6.18163498892059e-07,3.165908584701158e-05,7.5,8.993182735989602e-07,67.1499986247732
I1,5,N4,6.348644779515336e-05,3.168419512299464e-05,-7.5,6.355505771030723e-07,3.166596716277827e-05,7.5,8.607568355314236e-07,67.14999858003043
I1,5,N5,6.348769152040617e-05,3.1684386345619535e-05,-7.5,6.402594165675183e-07,3.1667488726308264e-05,7.5,8.512672697662218e-07,67.14999866475715
I1,5,N6,6.348472480839961e-05,3.168384340394273e-05,-7.5,6.300244832378592e-07,3.1663984979123144e-05,7.5,8.723786305174864e-07,67.1499986127319
I1,5,N7,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.1499986624362
I1,5,N8,6.096472008048437e-05,3.063009440565106e-05,-7.5,6.093258551038574e-07,3.060323783992182e-05,7.5,9.180544495246403e-07,67.14999864300466
I1,5,N9,6.348009621065867e-05,3.168260502086319e-05,-7.5,6.181635996496945e-07,3.16589556158379e-05,7.5,8.993179698046427e-07,67.14999862554187
I1,6,N1,6.348644771710914e-05,3.168420487740217e-05,-7.5,6.352323626165107e-07,3.16659455830339e-05,7.5,8.618235585414271e-07,67.14999958600296
I1,6,N2,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.1499999330329
I1,6,N3,6.34801972322541e-05,3.168261130735173e-05,-7.5,6.178280195001963e-07,3.165904626940649e-05,7.5,9.006465011988011e-07,67.1499998392361
I1,6,N4,6.348644779515336e-05,3.168420497871041e-05,-7.5,6.352323575682105e-07,3.166594568815428e-05,7.5,8.618235663421485e-07,67.14999983019358
I1,6,N5,6.348769152040617e-05,3.1684395899137275e-05,-7.5,6.399449473503971e-07,3.166746879692521e-05,7.5,8.522610232390863e-07,67.14999993842471
I1,6,N6,6.348472480839961e-05,3.168385363704902e-05,-7.5,6.29701500486355e-07,3.166396144651655e-05,7.5,8.735307438616447e-07,67.14999984846497
I1,6,N7,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.1499999330329
I1,6,N8,6.096472008048437e-05,3.063010731222824e-05,-7.5,6.089581716607978e-07,3.060252217623029e-05,7.5,9.195345293971174e-07,67.14999990473007
I1,6,N9,6.348009621065867e-05,3.1682616510477746e-05,-7.5,6.178281175206974e-07,3.1658931451924665e-05,7.5,9.006461998121863e-07,67.14999984861281
I1,7,N1,6.348644771710914e-05,3.168421717155019e-05,-7.5,6.347954452866574e-07,3.166591877568403e-05,7.5,8.631287203813228e-07,67.14999986867609
I1,7,N2,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.15000020168746
