hour,lambda_system,system_net_injection_residual_mw
1,67.15000054623751,-1.8749523380372105e-14
2,67.15000050086955,-2.8309420350464204e-15
3,67.15000042094663,1.7910511027800025e-14
4,67.15000031406908,-1.3757803876917656e-14
5,67.15000044653053,5.776556972061459e-14
6,67.15000055334521,2.4204601391777493e-14
7,67.15000061436697,6.120038962819476e-14
8,67.15000062964602,5.532962532086743e-15
9,67.15000057859298,-3.602583994267184e-15
10,60.000000655552256,-1.0238384727315672e-14
11,60.00000058218998,-5.2855393245194256e-15
12,60.00000056484601,-1.5370336226190685e-14
13,60.000000550353946,-2.6491919057704643e-14
14,60.00000052631839,-4.46405826961353e-14
15,60.00000051657509,5.202954670953315e-15
16,60.00000055693817,2.540606874439224e-15
17,60.000000610806794,-8.440481047921299e-14
18,67.15000052967221,-1.9345613909921483e-14
19,67.14999991282853,-8.614800669341228e-15
20,67.1499999698872,-4.8952744613284014e-14
21,67.15000061881786,6.590999820435615e-14
22,67.15000061286497,2.4069068854262304e-14
23,67.15000058413948,-8.887652533904059e-15
24,67.15000056177298,8.240680133025629e-15
