hour,lambda_system,system_net_injection_residual_mw
1,67.15000065341697,-1.2923892832382794e-14
2,67.1500006242758,-1.8473054113542695e-15
3,67.15000064823565,2.4148890640210065e-15
4,67.15000064266084,-1.5897933616494848e-14
5,67.14999559447777,-4.4560380391802923e-14
6,67.15000065495114,1.3021009328775786e-15
7,67.15000065863015,-4.639737361584369e-14
8,67.1500006596469,4.210235157126929e-14
9,67.14999958320274,-9.261031702316468e-14
10,60.000000593933706,2.6547565899643584e-14
11,60.0000005896362,-3.8895626180760404e-14
12,60.00000058856994,-5.2092793567826223e-14
13,60.00000058796913,4.8311727277541256e-14
14,60.0000005870885,-1.3172912241279168e-14
15,60.00000058662744,-8.029828737626318e-15
16,60.0000005882049,-5.374328867648066e-14
17,60.000000591357356,-2.4839735491440252e-14
18,67.15000065249704,-1.2767024774456417e-14
19,67.15000063486956,5.62595800428688e-14
20,60.00000062087991,-1.646587406193828e-14
21,78.3577792129447,-1.4208420977786305e-13
22,67.15000066000181,7.233814148404656e-14
23,67.15000065791766,-4.769462072857383e-14
24,67.15000065676799,-5.940369135253679e-14
