fleet,case,gamma,investor,node,hour,p_charge_mw,p_discharge_mw,net_injection_mw
with_penalty,hard_min_norm,,I1,N1,1,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,1,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,1,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,1,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,2,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,2,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,2,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,2,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,3,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,3,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,3,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,3,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,4,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,4,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,4,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,4,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,5,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,5,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,5,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,5,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,6,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,6,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,6,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,6,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,7,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,7,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,7,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,7,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,8,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,8,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,8,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,8,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,9,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,9,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,9,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,9,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,10,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,10,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,10,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,10,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,11,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,11,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,11,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,11,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,12,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,12,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,12,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,12,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,13,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,13,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,13,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,13,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,14,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,14,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,14,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,14,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,15,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,15,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,15,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,15,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,16,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,16,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,16,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,16,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,17,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,17,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,17,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,17,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,18,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,18,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,18,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,18,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,19,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,19,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,19,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,19,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,20,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,20,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,20,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,20,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,21,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,21,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,21,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,21,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,22,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,22,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,22,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,22,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,23,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,23,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,23,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,23,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N1,24,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N1,24,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N1,24,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N1,24,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,1,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,1,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,1,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,1,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,2,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,2,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,2,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,2,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,3,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,3,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,3,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,3,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,4,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,4,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,4,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,4,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,5,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,5,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,5,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,5,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,6,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,6,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,6,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,6,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,7,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,7,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,7,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,7,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,8,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,8,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,8,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,8,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,9,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,9,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,9,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,9,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,10,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,10,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,10,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,10,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,11,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,11,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,11,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,11,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,12,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,12,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,12,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,12,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,13,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,13,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,13,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,13,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,14,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,14,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,14,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,14,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,15,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,15,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,15,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,15,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,16,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,16,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,16,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,16,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,17,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,17,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,17,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,17,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,18,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,18,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,18,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,18,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,19,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,19,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,19,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,19,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,20,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,20,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,20,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,20,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,21,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,21,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,21,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,21,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,22,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,22,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,22,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,22,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,23,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,23,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,23,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,23,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N2,24,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N2,24,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N2,24,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N2,24,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N3,1,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,1,-9.577309142213195e-09,0.08987686376749056,0.0898768733447997
with_penalty,hard_min_norm,,I3,N3,1,-9.577281674789109e-09,0.246296800880146,0.24629681045742766
with_penalty,hard_min_norm,,I4,N3,1,-9.577319301338958e-09,0.07325143995366355,0.07325144953098285
with_penalty,hard_min_norm,,I1,N3,2,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,2,-9.577309446556726e-09,0.08959916692735374,0.08959917650466319
with_penalty,hard_min_norm,,I3,N3,2,-9.577282146729914e-09,0.24275231353716967,0.2427523231144518
with_penalty,hard_min_norm,,I4,N3,2,-9.577319562657927e-09,0.07309923806732707,0.07309924764464663
with_penalty,hard_min_norm,,I1,N3,3,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,3,-9.577312426121246e-09,0.08672464259275327,0.0867246521700657
with_penalty,hard_min_norm,,I3,N3,3,-9.577286056020032e-09,0.215909573191645,0.21590958276893105
with_penalty,hard_min_norm,,I4,N3,3,-9.577322234137056e-09,0.0714058592428743,0.07140586882019655
with_penalty,hard_min_norm,,I1,N3,4,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,4,-9.577409668275916e-09,0.040484330587475394,0.040484340164885065
with_penalty,hard_min_norm,,I3,N3,4,-9.57738539987957e-09,0.05498696487400256,0.054986974451387956
with_penalty,hard_min_norm,,I4,N3,4,-9.577418751088547e-09,0.03695469925111587,0.036954708828534626
with_penalty,hard_min_norm,,I1,N3,5,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,5,-9.577303429379749e-09,0.09780563148061545,0.09780564105791888
with_penalty,hard_min_norm,,I3,N3,5,-9.577280991785429e-09,0.25568187776851603,0.255681887345797
with_penalty,hard_min_norm,,I4,N3,5,-9.577311851376503e-09,0.08006613914805083,0.08006614872536268
with_penalty,hard_min_norm,,I1,N3,6,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,6,-9.577295834079807e-09,0.10942775294325308,0.10942776252054891
with_penalty,hard_min_norm,,I3,N3,6,-9.57727671797226e-09,0.3018058015910215,0.3018058111682982
with_penalty,hard_min_norm,,I4,N3,6,-9.577303059724248e-09,0.08907849256302286,0.08907850214032592
with_penalty,hard_min_norm,,I1,N3,7,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,7,-9.577288143801901e-09,0.12468990549328991,0.12468991507057806
with_penalty,hard_min_norm,,I3,N3,7,-9.577273896610174e-09,0.34494398785740304,0.34494399743467696
with_penalty,hard_min_norm,,I4,N3,7,-9.577293623313743e-09,0.10148366722728329,0.10148367680457691
with_penalty,hard_min_norm,,I1,N3,8,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,8,-9.577276587052968e-09,0.15616868428899539,0.15616869386627197
with_penalty,hard_min_norm,,I3,N3,8,-9.57726980421795e-09,0.43237493594923776,0.43237494552650757
with_penalty,hard_min_norm,,I4,N3,8,-9.577279392895213e-09,0.12712867955767138,0.12712868913495076
with_penalty,hard_min_norm,,I1,N3,9,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,9,-9.57725525613238e-09,0.25535315503067507,0.25535316460793034
with_penalty,hard_min_norm,,I3,N3,9,-9.577262597187455e-09,0.7081154872740124,0.7081154968512751
with_penalty,hard_min_norm,,I4,N3,9,-9.57725298004876e-09,0.2083840693952372,0.2083840789724902
with_penalty,hard_min_norm,,I1,N3,10,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,10,-9.393268762640887e-09,-8.565831111555398e-09,8.274376510854887e-10
with_penalty,hard_min_norm,,I3,N3,10,-9.388623024917315e-09,-8.595518444660168e-09,7.931045802571471e-10
with_penalty,hard_min_norm,,I4,N3,10,-9.39374005173494e-09,-8.562874095119697e-09,8.308659566152434e-10
with_penalty,hard_min_norm,,I1,N3,11,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,11,-9.151669086847524e-09,-9.125966645057948e-09,2.5702441789575618e-11
with_penalty,hard_min_norm,,I3,N3,11,-9.134296853705075e-09,-9.148924520456946e-09,-1.462766675187157e-11
with_penalty,hard_min_norm,,I4,N3,11,-9.153842171257105e-09,-9.123230237251767e-09,3.061193400533785e-11
with_penalty,hard_min_norm,,I1,N3,12,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,12,0.5532309878235379,-9.566826864098014e-09,-0.5532309973903647
with_penalty,hard_min_norm,,I3,N3,12,1.3785161568268556,-9.568069966491574e-09,-1.3785161663949255
with_penalty,hard_min_norm,,I4,N3,12,0.4503010007152122,-9.566764047003592e-09,-0.4503010102819762
with_penalty,hard_min_norm,,I1,N3,13,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,13,0.5587122582908978,-9.565782918391977e-09,-0.5587122678566807
with_penalty,hard_min_norm,,I3,N3,13,1.6655714659565213,-9.567114957216805e-09,-1.6655714755236362
with_penalty,hard_min_norm,,I4,N3,13,0.45537978811241286,-9.565718794304356e-09,-0.45537979767813164
with_penalty,hard_min_norm,,I1,N3,14,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,14,0.5563381585494314,-9.566597644800274e-09,-0.556338168116029
with_penalty,hard_min_norm,,I3,N3,14,1.6476575514942737,-9.56786315197337e-09,-1.647657561062137
with_penalty,hard_min_norm,,I4,N3,14,0.4531442351876068,-9.566536602679698e-09,-0.45314424475414344
with_penalty,hard_min_norm,,I1,N3,15,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,15,0.5532286430037123,-9.566826568200964e-09,-0.5532286525705389
with_penalty,hard_min_norm,,I3,N3,15,1.3925388871995594,-9.56806865370103e-09,-1.392538896767628
with_penalty,hard_min_norm,,I4,N3,15,0.45028484002290053,-9.56676458096763e-09,-0.45028484958966514
with_penalty,hard_min_norm,,I1,N3,16,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,16,0.03480353945991723,-9.568142208784154e-09,-0.03480354902805944
with_penalty,hard_min_norm,,I3,N3,16,0.014789820112452568,-9.568624658145669e-09,-0.014789829681077227
with_penalty,hard_min_norm,,I4,N3,16,0.03651526314550469,-9.568113192303977e-09,-0.03651527271361788
with_penalty,hard_min_norm,,I1,N3,17,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,17,-9.425007892278396e-09,-8.342675697315741e-09,1.0823321949626547e-09
with_penalty,hard_min_norm,,I3,N3,17,-9.4118551068802e-09,-8.43095700838431e-09,9.808980984958908e-10
with_penalty,hard_min_norm,,I4,N3,17,-9.42635321850163e-09,-8.335313309826254e-09,1.091039908675375e-09
with_penalty,hard_min_norm,,I1,N3,18,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,18,-9.577255993433307e-09,0.25260159081488853,0.2526016003921445
with_penalty,hard_min_norm,,I3,N3,18,-9.57726299557655e-09,0.6906279621966721,0.6906279717739351
with_penalty,hard_min_norm,,I4,N3,18,-9.577253849873484e-09,0.2065409495465035,0.20654095912375736
with_penalty,hard_min_norm,,I1,N3,19,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,19,-9.577277143363998e-09,0.15467861387440657,0.1546786234516837
with_penalty,hard_min_norm,,I3,N3,19,-9.577270106674132e-09,0.42454794206766133,0.4245479516449314
with_penalty,hard_min_norm,,I4,N3,19,-9.577280006930057e-09,0.12614714961469836,0.12614715919197836
with_penalty,hard_min_norm,,I1,N3,20,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,20,-9.577288478307415e-09,0.12398656255083584,0.12398657212812432
with_penalty,hard_min_norm,,I3,N3,20,-9.57727397884896e-09,0.3426493471900911,0.3426493567673651
with_penalty,hard_min_norm,,I4,N3,20,-9.577293993029436e-09,0.1010246320094115,0.1010246415867055
with_penalty,hard_min_norm,,I1,N3,21,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,21,-9.57729633823424e-09,0.10855067894340444,0.10855068852070078
with_penalty,hard_min_norm,,I3,N3,21,-9.577276957835301e-09,0.2979810050217997,0.29798101459907667
with_penalty,hard_min_norm,,I4,N3,21,-9.577303586593974e-09,0.08850290645132494,0.08850291602862853
with_penalty,hard_min_norm,,I1,N3,22,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,22,-9.577301716180704e-09,0.09989499089322444,0.09989500047052616
with_penalty,hard_min_norm,,I3,N3,22,-9.577278989086933e-09,0.2733659947210863,0.2733660042983653
with_penalty,hard_min_norm,,I4,N3,22,-9.577310155219588e-09,0.08146717058975181,0.08146718016706196
with_penalty,hard_min_norm,,I1,N3,23,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,23,-9.57730526378111e-09,0.09485480354009455,0.09485481311739982
with_penalty,hard_min_norm,,I3,N3,23,-9.577280291668652e-09,0.2594892267037006,0.2594892362809809
with_penalty,hard_min_norm,,I4,N3,23,-9.577314504958779e-09,0.07735304545227603,0.07735305502959054
with_penalty,hard_min_norm,,I1,N3,24,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N3,24,-9.57730739847222e-09,0.0920498498134459,0.09204985939075329
with_penalty,hard_min_norm,,I3,N3,24,-9.577281071493267e-09,0.25184492583270596,0.25184493540998704
with_penalty,hard_min_norm,,I4,N3,24,-9.577317128887993e-09,0.07505656845209514,0.07505657802941228
with_penalty,hard_min_norm,,I1,N4,1,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,1,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,1,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,1,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,2,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,2,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,2,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,2,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,3,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,3,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,3,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,3,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,4,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,4,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,4,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,4,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,5,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,5,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,5,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,5,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,6,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,6,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,6,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,6,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,7,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,7,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,7,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,7,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,8,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,8,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,8,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,8,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,9,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,9,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,9,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,9,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,10,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,10,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,10,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,10,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,11,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,11,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,11,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,11,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,12,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,12,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,12,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,12,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,13,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,13,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,13,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,13,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,14,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,14,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,14,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,14,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,15,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,15,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,15,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,15,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,16,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,16,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,16,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,16,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,17,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,17,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,17,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,17,0.0,0.0,0.0
with_penalty,hard_min_norm,,I1,N4,18,0.0,0.0,0.0
with_penalty,hard_min_norm,,I2,N4,18,0.0,0.0,0.0
with_penalty,hard_min_norm,,I3,N4,18,0.0,0.0,0.0
with_penalty,hard_min_norm,,I4,N4,18,0.0,0.0,0.0
