iteration,investor,max_rel_delta_offer,max_rel_delta_price,abs_offer_step_mw,abs_price_step_eur_per_mwh,undamped_offer_residual_mw,undamped_price_residual_eur_per_mwh,charge_offer_capacity_hours_mwh,discharge_offer_capacity_hours_mwh,mean_charge_bid_price_eur_per_mwh,mean_discharge_offer_price_eur_per_mwh
11,I1,0.14845345409817567,0.4976905501075156,0.17987004824878652,0.5891418080427789,0.7194801954332067,0.9192568781456466,1180.9417485895337,1174.6354581418664,-6.677128378314442,6.684244440761818
11,I2,0.14844860289126277,0.10381243866441485,0.3823129409125822,0.5035522361502641,1.5292517643729013,0.6893724821263024,1026.779721129873,1012.8816102631197,-6.648185806506983,6.670171695737024
11,I3,0.2302785214998125,0.7845723106450492,0.20661949903186694,1.2141353860120419,0.8264779981134681,4.8565415440481665,1220.9844355443763,1223.5066744389728,-5.380278171506638,5.503286527181901
11,I4,0.2499914690789764,0.5182239600357629,0.2218587929035697,1.2700687169927662,0.8874351721846175,5.080274867971065,1409.459672763394,1396.8276947452869,-6.3608259308199155,3.666528189567487
12,I1,0.1113401608233941,0.17988581961741112,0.13489982197826408,0.0713571864976447,0.539599291027278,0.28542874599057855,1174.3917330859379,1169.6619458783546,-6.682338588908643,6.686444135902573
12,I2,0.11133910788853651,0.0834585586281903,0.2871769851000008,0.24835468557717177,1.1487079413169665,0.41814029861439667,1018.6073451985194,1007.395457268064,-6.686215131995483,6.693683623735428
12,I3,0.23035776997214089,0.3297312355872505,0.15518241668907826,0.9125560166314434,0.6207296684613972,3.6502240665257735,1209.8783558373166,1211.8867263748316,-5.537364523683993,5.638073262340838
12,I4,0.2499406253641566,0.5059818216824323,0.1643104661886878,0.816216668530062,0.6572418655249551,3.2648666741202486,1388.1923550867104,1378.7131894553618,-6.18375324682831,3.783831316014068
13,I1,0.08350525260102865,0.10926811885868948,0.10117671356627707,0.055837711338164044,0.40470685858484634,0.22335084535265637,1167.2717503022848,1163.7242746392453,-6.684806503883696,6.686879232555548
13,I2,0.08350650300684137,0.17255619950474435,0.21720362132355503,0.07324926985988989,0.8688144867943485,0.26239088581288533,1009.6191662015092,1000.5224224001427,-6.694532060374941,6.699204355085524
13,I3,0.18158525932304978,0.3598206295019152,0.11798613972003251,0.7008354115278231,0.4719445588838204,2.8033416461112926,1199.091857051497,1200.6102366106643,-5.6294272873071,5.714448526905688
13,I4,0.15307528974585805,1.443140494898018,0.12322436874485587,1.5009654190462678,0.492897476092166,6.00386167618507,1387.8461630241918,1380.7089256302804,-6.1903722255411235,4.141494585883898
14,I1,0.06263054494418416,0.7113227833171919,0.07588342133418054,0.1509338715105452,0.30353368545170933,0.6037354860421807,1159.8122362909362,1157.1516393971444,-6.699013857295295,6.6961961862801544
14,I2,0.06262966933800779,0.09833304508697704,0.16290880884240191,0.04244771977552534,0.651635237361002,0.16979087910210133,1000.3094995793383,992.7993891267336,-6.697264704798589,6.70012710938833
14,I3,0.18730424802092682,0.3594393549788879,0.08861208464646429,0.5301717414629606,0.3544483472566639,2.1206869658518426,1187.8306273530698,1188.9836998212181,-5.6983318640526095,5.770961923607001
14,I4,0.11201093032931708,0.45763584461772316,0.09245484088261455,0.9422620774209678,0.3698193650356249,3.7690483096838707,1386.6608147726265,1381.3071507009372,-5.930452615327861,4.185995746887165
15,I1,0.04696984242410321,0.11644006233343328,0.05509699722395982,0.04937468897939157,0.22038799648304583,0.19749875591756627,1150.9214275815903,1148.8278737190572,-6.6981642890164315,6.694746697516323
15,I2,0.046972567707345175,0.9910918056266445,0.16918096472644115,0.4257880111514738,0.6767238614087981,1.7031520446058952,989.9659430747876,984.3334032122151,-6.732405311942682,6.70318274357571
15,I3,0.15475053305078956,0.1785151215188187,0.06580618683398735,0.40297189026974506,0.263224757327975,1.6118875610789805,1175.8869974866323,1176.7970576902785,-5.74833324712077,5.810278960010504
15,I4,0.08279624778652772,0.42623048088300997,0.06937621046263813,0.7903548994470468,0.27750484388283925,3.1614195977881874,1387.1550889650334,1383.08364883517,-5.721993920288078,4.189315483595059
