unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_joint_eur_per_mwh,spot_revenue_eur
I1,1,N1,0.0,0.0,0.0,67.1229293439326,0.0
I1,1,N2,0.0,0.0,0.0,67.15937967630319,0.0
I1,1,N3,4.1558911638284216e-07,4.435499776256797e-06,4.019910659873954e-06,67.15468972474143,0.000269955853085016
I1,1,N4,0.0,0.0,0.0,67.15937958834594,0.0
I1,1,N5,0.0,0.0,0.0,67.19650468191078,0.0
I1,1,N6,5.580045290620074e-07,1.0968117977194303e-06,5.38807268657423e-07,67.16294360977588,3.618788220137586e-05
I1,1,N7,0.0,0.0,0.0,67.15937967630266,0.0
I1,1,N8,1.0502457826930987e-06,2.421049132871644e-05,2.3160245546023342e-05,67.15983054279769,0.0015554381662005127
I1,1,N9,4.1557023186184353e-07,4.455642366985509e-06,4.040072135123666e-06,67.1593796142944,0.00027132873819190315
I1,2,N1,0.0,0.0,0.0,67.12030244651146,0.0
I1,2,N2,0.0,0.0,0.0,67.1571465591446,0.0
I1,2,N3,4.158373056352378e-07,4.433764414310718e-06,4.01792710867548e-06,67.15357313998975,0.0002698181619635864
I1,2,N4,0.0,0.0,0.0,67.15714647293647,0.0
I1,2,N5,0.0,0.0,0.0,67.19258406175875,0.0
I1,2,N6,5.580887931867867e-07,1.091262986189537e-06,5.331741930027503e-07,67.1605484983637,3.580827124723714e-05
I1,2,N7,0.0,0.0,0.0,67.15714655914408,0.0
I1,2,N8,1.0506851553255404e-06,2.4141011503702198e-05,2.3090326348376658e-05,67.15872416116522,0.0015507168580219134
I1,2,N9,4.158331547436633e-07,4.450518328733164e-06,4.0346851739895005e-06,67.15714650596601,0.00027095794333506187
I1,3,N1,0.0,0.0,0.0,67.1208199210669,0.0
I1,3,N2,0.0,0.0,0.0,67.15805782752088,0.0
I1,3,N3,4.1548982113255103e-07,4.480234714665662e-06,4.064744893533111e-06,67.15402878862947,0.00027296399559875717
I1,3,N4,0.0,0.0,0.0,67.15805773861004,0.0
I1,3,N5,0.0,0.0,0.0,67.19237032746366,0.0
I1,3,N6,5.580600125343516e-07,1.0808771606476935e-06,5.22817148113342e-07,67.16135176583747,3.511310639365211e-05
I1,3,N7,0.0,0.0,0.0,67.15805782752035,0.0
I1,3,N8,1.0500455865374798e-06,2.4590357282144815e-05,2.3540311695607335e-05,67.16171780730876,0.00158100777119647
I1,3,N9,4.1547443346525687e-07,4.4969252252454765e-06,4.0814507917802195e-06,67.15805777297786,0.00027410230807194217
I1,4,N1,0.0,0.0,0.0,67.11867930972554,0.0
I1,4,N2,0.0,0.0,0.0,67.1561797499751,0.0
I1,4,N3,4.1479101337251656e-07,4.554506378903189e-06,4.139715365530672e-06,67.15308971789014,0.0002779946773480096
