investor,hour,node,lambda_best_response_eur_per_mwh,lambda_joint_eur_per_mwh,difference_eur_per_mwh
I1,1,N1,55.00000053708953,54.999999987754165,5.493353611996099e-07
I1,1,N2,55.00000055540563,55.00000006481941,4.905862169835018e-07
I1,1,N3,55.000000563158366,55.00000009743911,4.6571925338412257e-07
I1,1,N4,55.000000563767216,55.00000010000086,4.6376635509659536e-07
I1,1,N5,55.00000056691196,55.00000011323242,4.536795401577365e-07
I1,2,N1,55.000000511418456,54.99999987974284,6.316756184787664e-07
I1,2,N2,55.000000531482094,54.99999996416083,5.673212655210591e-07
I1,2,N3,55.00000053848444,54.99999999362333,5.448611162250927e-07
I1,2,N4,55.00000053770915,54.99999999036123,5.4734791632427e-07
I1,2,N5,55.00000053962973,54.999999998442156,5.411875747540762e-07
I1,3,N1,55.00000048026945,54.999999748683145,7.315863044254911e-07
I1,3,N2,55.000000502231195,54.999999841087416,6.611437797232611e-07
I1,3,N3,55.00000050875687,54.999999868544286,6.402125833915306e-07
I1,3,N4,55.00000050677828,54.99999986021933,6.465589450499465e-07
I1,3,N5,55.000000507901625,54.99999986494584,6.42955782836907e-07
I1,4,N1,55.00000042063991,54.99999949779176,9.228481445688885e-07
I1,4,N2,55.00000044397174,54.999999595960745,8.480109983111106e-07
I1,4,N3,55.0000004502581,54.99999962241069,8.278474084022491e-07
I1,4,N4,55.00000044750234,54.999999610815756,8.366865813513868e-07
I1,4,N5,55.000000448202755,54.999999613762824,8.344399304860417e-07
I1,5,N1,55.00000049303512,54.999999802394825,6.906402916229126e-07
I1,5,N2,55.0000005147871,54.99999989391648,6.208706153643107e-07
I1,5,N3,55.0000005215546,54.999999922390835,5.99163762160515e-07
I1,5,N4,55.0000005200479,54.99999991605143,6.039964688397959e-07
I1,5,N5,55.000000521628664,54.999999922702465,5.98926199302241e-07
I1,6,N1,55.00000055711213,55.00000007199959,4.851125439131465e-07
I1,6,N2,55.000000575255186,55.00000014833669,4.2691849699849627e-07
I1,6,N3,55.00000058355326,55.00000018325096,4.0030229797594075e-07
