unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_joint_eur_per_mwh,spot_revenue_eur
I1,1,N1,2.6928169213119463e-06,4.4457107489394316e-07,-2.248245846418003e-06,54.999999987754165,-0.00012365352152545852
I1,1,N2,2.6928157619284927e-06,4.44559339030887e-07,-2.2482564228976057e-06,55.00000006481941,-0.00012365410340509897
I1,1,N3,2.69281577353485e-06,4.4455794123141337e-07,-2.2482578323034365e-06,55.00000009743911,-0.00012365418099575726
I1,1,N4,2.6928158991940354e-06,4.4455626760957045e-07,-2.248259631584465e-06,55.00000010000086,-0.00012365427996197348
I1,1,N5,2.692792091406809e-06,4.4454558476882885e-07,-2.24824650663798e-06,55.00000011323242,-0.0001236535581196633
I1,2,N1,2.692819018887558e-06,4.445711760350642e-07,-2.248247842852494e-06,54.99999987974284,-0.00012365363108651924
I1,2,N2,2.692816720655595e-06,4.445593041106595e-07,-2.2482574165449355e-06,54.99999996416083,-0.00012365415782939577
I1,2,N3,2.692816624714415e-06,4.4455786836680677e-07,-2.2482587563476084e-06,54.99999999362333,-0.00012365423158478204
I1,2,N4,2.692816645444896e-06,4.4455611414114935e-07,-2.2482605313037467e-06,54.99999999036123,-0.00012365432920003562
I1,2,N5,2.692792110905582e-06,4.445455856169926e-07,-2.2482465252885892e-06,54.999999998442156,-0.00012365355888737
I1,3,N1,2.6928196289643533e-06,4.445713363675794e-07,-2.248248292596774e-06,54.999999748683145,-0.00012365365552779987
I1,3,N2,2.6928170802977943e-06,4.445594245297845e-07,-2.24825765576801e-06,54.999999841087416,-0.0001236541707099641
I1,3,N3,2.6928169742358858e-06,4.445579729805342e-07,-2.2482590012553516e-06,54.999999868544286,-0.00012365424477349784
I1,3,N4,2.6928170056944307e-06,4.445561813357225e-07,-2.248260824358708e-06,54.99999986021933,-0.00012365434502546556
I1,3,N5,2.692791988998418e-06,4.4454559095199233e-07,-2.2482463980464258e-06,54.99999986494584,-0.00012365355158891838
I1,4,N1,2.692818554015604e-06,4.445715871655004e-07,-2.2482469668501037e-06,54.99999949779176,-0.00012365358204766757
I1,4,N2,2.6928166922818484e-06,4.445597270261649e-07,-2.2482569652556835e-06,54.999999595960745,-0.00012365413218067852
I1,4,N3,2.692816676730772e-06,4.4455828254508436e-07,-2.2482583941856876e-06,54.99999962241069,-0.00012365421083129449
I1,4,N4,2.6928168293276677e-06,4.445564993900737e-07,-2.248260329937594e-06,54.999999610815756,-0.00012365431727158016
I1,4,N5,2.6927910908944934e-06,4.4454562224020864e-07,-2.2482454686542848e-06,54.999999613762824,-0.00012365349990762969
I1,5,N1,2.692813346351567e-06,4.4457161580248494e-07,-2.2482417305490822e-06,54.999999802394825,-0.00012365329473593533
I1,5,N2,2.6928145365579187e-06,4.4455998056258916e-07,-2.2482545559953295e-06,54.99999989391648,-0.00012365400034124036
I1,5,N3,2.69281495287749e-06,4.44558576121271e-07,-2.248256376756219e-06,54.999999922390835,-0.00012365410054710675
I1,5,N4,2.6928157871236482e-06,4.4455686048417986e-07,-2.2482589266394684e-06,54.99999991605143,-0.00012365424077643262
I1,5,N5,2.692792018341191e-06,4.44545588618248e-07,-2.248246429722943e-06,54.999999922702465,-0.00012365355346097797
I1,6,N1,2.6928050576315993e-06,4.445716728610163e-07,-2.248233384770583e-06,55.00000007199959,-0.00012365283632425394
I1,6,N2,2.69281082103802e-06,4.445603682321897e-07,-2.2482504528058303e-06,55.00000014833669,-0.0001236537752378187
I1,6,N3,2.6928118373725136e-06,4.4455902860515673e-07,-2.248252808767357e-06,55.00000018325096,-0.0001236539048941991
I1,6,N4,2.692813591608467e-06,4.4455743010905454e-07,-2.2482561614994126e-06,55.00000018911306,-0.0001236540893076423
I1,6,N5,2.6927917810401947e-06,4.4454559173129314e-07,-2.2482461893089016e-06,55.00000020682573,-0.00012365354087698474
I1,7,N1,3.790974399689405e-07,0.31723744504212076,0.31723706594468076,74.9999998848762,23.79277990932952
I1,7,N2,3.7910153478281446e-07,0.3058050395631766,0.30580466046164184,74.9999999491438,22.935349519071075
I1,7,N3,3.7910201924407436e-07,0.3026824017847226,0.3026820226827034,74.99999998046637,22.701151695290275
I1,7,N4,3.791026075422956e-07,0.2958681676419123,0.2958677885393048,74.99999995319811,22.190084126600688
I1,7,N5,3.791069208050862e-07,7.797115346893065,7.797114967786144,74.99999994431124,584.7836221497491
I1,8,N1,3.790970623334371e-07,0.3326549183470008,0.33265453924993843,75.00000002010141,24.94909045043221
I1,8,N2,3.7910116812741186e-07,0.31952011282703263,0.3195197337258645,75.00000009301334,23.963980059159436
I1,8,N3,3.7910163943121687e-07,0.31591872009728833,0.3159183409956489,75.00000012256781,23.69387561339509
I1,8,N4,3.7910219383194826e-07,0.3077316251833927,0.30773124608119884,75.00000005551357,23.079843473173174
I1,8,N5,3.7910692144999167e-07,8.89774128253989,8.897740903432968,75.00000004692544,667.330568175003
I1,9,N1,3.790964665117248e-07,0.35946176315380995,0.35946138405734346,74.99999997195194,26.959603794218562
I1,9,N2,3.791006896291538e-07,0.3427335553291387,0.34273317622844907,75.00000004015003,25.704988230894426
I1,9,N3,3.791011569481711e-07,0.3381946324323714,0.33819425333121444,75.00000006629601,25.364569022262014
I1,9,N4,3.791016819175992e-07,0.3282757110694883,0.32827533196780634,75.00000001534497,24.620649902622848
I1,9,N5,3.7910692012652725e-07,8.953563042893046,8.953562663786126,74.99999997353191,671.5171995469758
I1,10,N1,3.790954775522061e-07,0.40735792368440404,0.4073575445889265,74.99999964479468,30.55181569947392
I1,10,N2,3.791000172648035e-07,0.3830423854837903,0.38304200638377306,74.99999973068915,28.728150375625614
