hour,lambda_system,system_net_injection_residual_mw
1,67.15000065571596,2.942881860988874e-14
2,67.15000065341988,-3.921719648821229e-14
3,67.1500006493126,-3.504779676308543e-15
4,67.15000064365618,1.8601541010736698e-14
5,67.1500006506628,-1.7213114092999877e-14
6,67.15000065608857,2.3997626153768463e-14
7,67.150000659166,8.342793058605588e-15
8,67.1500006599771,1.748184416971671e-14
9,67.15000065783266,-7.013318737127087e-16
10,60.00000059383798,-6.352178169912811e-14
11,60.000000589629316,2.1441686231222194e-14
12,60.00000058868065,4.5090285178437566e-14
13,60.0000005880147,5.1606886352950745e-14
14,60.00000058718753,2.1642205006706097e-14
15,60.00000058618798,6.699348287045216e-14
16,60.000000588394464,-1.1381722310626291e-14
17,60.000000591173894,-4.8208234346899835e-14
18,67.15000065539638,-5.905501648521998e-14
19,67.15000062431331,-1.3028937966885324e-13
20,67.15000062707144,-1.519857668600137e-13
21,67.15000065951959,-9.606532378617802e-14
22,67.15000065909184,-1.0314404764884475e-13
23,67.15000065763691,-2.2537267244143404e-14
24,67.15000065650709,-5.859414834698499e-15
