unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_joint_eur_per_mwh,spot_revenue_eur
I1,1,N1,-4.564877930671783e-09,-3.999967076541243e-09,5.649108541305406e-10,59.99999999542999,3.3894651245250784e-08
I1,1,N2,-4.564941356083103e-09,-3.999886042112318e-09,5.650553139707851e-10,59.99999999177826,3.3903318833601365e-08
I1,1,N3,-4.565181955161123e-09,-3.999580644866967e-09,5.656013102941562e-10,59.99999999604036,3.3936078615409795e-08
I1,1,N4,-4.564877957856224e-09,-3.99996705051919e-09,5.649109073370335e-10,59.999999996111335,3.389465443802526e-08
I1,1,N5,-4.564899965295414e-09,-3.999939101938558e-09,5.649608633568563e-10,59.99999999647739,3.389765179942124e-08
I1,1,N6,-4.5652254445018915e-09,-3.9995253916802186e-09,5.65700052821673e-10,59.9999999962854,3.394200316719903e-08
I1,1,N7,-4.5649415027952156e-09,-3.999886125167164e-09,5.650553776280515e-10,59.999999994539884,3.390332265459783e-08
I1,1,N8,-9.278315549684046e-09,1.2867874109959447e-06,1.2960657265456287e-06,59.99999999576349,7.776394358724692e-05
I1,1,N9,-4.565181955207123e-09,-3.999580644640873e-09,5.656013105662507e-10,59.99999999604036,3.393607863173546e-08
I1,2,N1,-4.565179978304596e-09,-3.999584639804359e-09,5.655953385002373e-10,59.999999989842415,3.3935720304269154e-08
I1,2,N2,-4.565251001632136e-09,-3.999493805381094e-09,5.657571962510424e-10,59.99999998593351,3.394543176710432e-08
I1,2,N3,-4.5654654458393495e-09,-3.99922177036376e-09,5.662436754755894e-10,59.999999990231736,3.397462052300414e-08
I1,2,N4,-4.565179949968797e-09,-3.999584664019593e-09,5.65595285949204e-10,59.99999999040683,3.3935717151526385e-08
I1,2,N5,-4.5652046376134e-09,-3.999553275366659e-09,5.656513622467411e-10,59.99999999065577,3.393908172951889e-08
I1,2,N6,-4.565514457575497e-09,-3.999159495853388e-09,5.663549617221094e-10,59.99999999051109,3.398129769795247e-08
I1,2,N7,-4.565251281530977e-09,-3.9994937698381686e-09,5.657575116928088e-10,59.99999998869514,3.394545069517271e-08
I1,2,N8,-9.278287094327674e-09,1.259193668473168e-06,1.2684719555674956e-06,59.99999998992787,7.610831732127353e-05
I1,2,N9,-4.565465446386091e-09,-3.999221769642867e-09,5.662436767432238e-10,59.999999990231736,3.397462059906221e-08
I1,3,N1,-4.565373900762719e-09,-3.999296294685804e-09,5.660776060769153e-10,59.99999997003308,3.3964656347651315e-08
I1,3,N2,-4.565529766463363e-09,-3.9990979673893454e-09,5.664317990740179e-10,59.99999996596138,3.398590792516052e-08
I1,3,N3,-4.5659449878296395e-09,-3.998569560150596e-09,5.673754276790431e-10,59.99999997028252,3.4042525643881624e-08
I1,3,N4,-4.565374009891887e-09,-3.99929624183402e-09,5.660777680578672e-10,59.99999997052592,3.396466606678741e-08
I1,3,N5,-4.565427810086711e-09,-3.999227816085893e-09,5.66199994000818e-10,59.99999997070084,3.3971999623459896e-08
I1,3,N6,-4.566051437557078e-09,-3.998433982741891e-09,5.676174548151864e-10,59.99999997058396,3.4057047272214125e-08
I1,3,N7,-4.56552954129802e-09,-3.9990982181100655e-09,5.664313231879547e-10,59.999999968723,3.398587937356101e-08
I1,3,N8,-9.278181897530292e-09,2.261923037211481e-06,2.2712012191090113e-06,59.99999996996122,0.00013627207307831656
I1,3,N9,-4.5659449857884035e-09,-3.998569560977776e-09,5.673754248106273e-10,59.99999997028252,3.404252547177667e-08
I1,4,N1,-4.56592326157637e-09,-3.998637047883652e-09,5.672862136927182e-10,59.99999964330195,3.40371726192132e-08
I1,4,N2,-4.566327265859694e-09,-3.998122025704168e-09,5.682052401555256e-10,59.999999639150985,3.4092314204295234e-08
I1,4,N3,-4.5673852960030195e-09,-3.99677447663143e-09,5.706108193715895e-10,59.999999643483285,3.423664895886308e-08
I1,4,N4,-4.565923277355692e-09,-3.998637057711278e-09,5.672862196444142e-10,59.99999964376059,3.4037172976575146e-08
