node,x_power_mw,x_energy_mwh,energy_power_ratio_h,private_headroom_limit_mw,private_headroom_slack_mw,headroom_binding,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day
N1,1.5272734558709376e-05,3.4700369766995584e-05,2.272046936559077,199.9774020647211,199.97738679198653,False,4.3671505039148586e-08,8.733313455002005e-06
N2,0.6516328530895927,1.3032672079604863,2.0000023046433184,189.84366583938444,189.19203298629486,False,-5.360302872925422e-07,-0.00010141265979510375
N3,1.5153405066754165e-05,3.346997976543317e-05,2.208743158253235,199.97740211422627,199.9773869608212,False,4.351173301533351e-08,8.70136267054329e-06
N4,1.527427593685031e-05,3.470341068212456e-05,2.272016744073612,199.97740280593106,199.97738753165513,False,4.367074144396241e-08,8.733160785533983e-06
N5,1.972836291148664e-05,4.200782710032414e-05,2.1293113518235973,199.9774015513797,199.9773818230168,False,4.279737955909532e-08,8.558507913113779e-06
N6,1.4948992774353722e-05,3.312013053502806e-05,2.215542614472895,199.97740235373624,199.97738740474347,False,4.365659330042963e-08,8.730331471211344e-06
N7,0.17141254669883263,0.3428265951781136,2.000008761204925,199.875137085404,199.70372453870516,False,6.329878182027606e-07,0.00012641002488272007
N8,1.5048855153493215e-05,3.328083481370873e-05,2.2115193796641344,199.97740172995648,199.97738668110134,False,4.35630139468438e-08,8.711617685042194e-06
N9,1.5153516570908262e-05,3.3470181719216345e-05,2.2087402328428793,199.97740228934768,199.97738713583112,False,4.351167745009288e-08,8.701351566366637e-06
