hour,lambda_system,system_net_injection_residual_mw
1,60.000001900886616,2.5442871320098813e-14
2,60.000000645846654,-5.362223546574962e-15
3,60.0000006180245,-4.678943222672776e-14
4,60.00000061056588,-4.017911870844471e-14
5,60.00000062363179,-9.374135226603497e-15
6,67.150000478556,-2.67672547140364e-14
7,67.15000066180973,-1.9995477075430214e-14
8,67.15000069050281,7.312368893914412e-14
9,67.15000067965454,-6.617680825569811e-14
10,67.15000064862627,-1.772709605526624e-14
11,67.15000055204662,5.70998166339144e-14
12,60.00000062063127,-1.5214979239887034e-14
13,60.00000059759938,1.7689282016341526e-14
14,60.00000059169583,1.1879962345893308e-14
15,60.00000059434865,-5.146285900968869e-14
16,60.0000006163748,4.328831630106308e-14
17,67.15000060698065,-3.3680763675789126e-14
18,67.15000067790385,-1.0059391900717776e-13
19,76.12214509234158,4.8112261791663166e-14
20,88.17794905065404,5.50031405741641e-15
21,67.15000081743877,-1.9585499099975944e-14
22,67.1500006769653,-4.220447941153608e-14
23,67.15000064263968,-5.911153528905509e-14
24,67.15000057632236,-2.4352131588507723e-14
