investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit,last_best_response_access_shadow_price_eur_per_mw_day
I1,N1,6.3684647031183e-05,0.00012888283839601776,2.0237662357288513,6.3684647031183e-07,9.078635870079855e-08
I1,N2,6.371815823019735e-05,0.0001289498647919281,2.0237537991299956,6.371815823019735e-07,9.078645918443763e-08
I1,N3,6.372082038896575e-05,0.00012896235553282143,2.0238652726943434,6.372082038896576e-07,2.739057194072093e-07
I1,N4,6.368464553647865e-05,0.0001288828353632622,2.0237662356060055,6.368464553647865e-07,9.078635876284795e-08
I1,N5,6.368614199770985e-05,0.0001288858297105253,2.0237656995325612,6.368614199770986e-07,9.078638479105367e-08
I1,N6,6.368241716226947e-05,0.00012887837895934076,2.0237670726433823,6.368241716226947e-07,9.078629887987083e-08
I1,N7,0.0,0.0,0.0,0.0,9.078641197228216e-08
I1,N8,6.351810643975637e-05,0.00012872581662538672,2.0266003481617716,6.351810643975637e-07,0.002495933522806372
I1,N9,6.369671215333547e-05,0.00012891021864283516,2.0238127571249342,6.369671215333547e-07,1.2725872924059117e-07
I4,N1,6.635566002002709e-05,0.00013423708707653722,2.0229937737944668,6.635566002002709e-07,9.07667036589785e-08
I4,N2,6.647344645562084e-05,0.00013447752913228528,2.023026280457197,6.647344645562085e-07,9.076348835364027e-08
I4,N3,66.82338141654694,150.0078174722824,2.2448402683665627,0.6682338141654693,2.738804120009915e-07
I4,N4,6.63765880960447e-05,0.00013427853405443974,2.0229803595831592,6.63765880960447e-07,9.076842285729394e-08
I4,N5,6.64755519817284e-05,0.0001344799612308252,2.022998790108409,6.64755519817284e-07,9.076490971050093e-08
I4,N6,6.221725971500813e-05,0.00012583087501861676,2.0224432190520223,6.221725971500813e-07,9.078745466643504e-08
I4,N7,6.647347581540105e-05,0.00013447758962081228,2.0230262968986428,6.647347581540104e-07,9.076338440215393e-08
I4,N8,50.00692173029023,241.97318720462832,4.838793887568171,0.5000692173029023,32.88708675246577
I4,N9,28.630395275238335,57.26837424629518,2.0002648826796,0.28630395275238335,1.2732579112216412e-07
I2,N1,0.0,0.0,0.0,0.0,9.081834509122444e-08
I2,N2,5.0731756485955705e-05,0.0001026662377061,2.023707531879397,5.07317564859557e-07,9.081834523165257e-08
I2,N3,5.0725031630411004e-05,0.00010265851352297454,2.0238235487157,5.0725031630411e-07,2.7392557304097686e-07
I2,N4,0.0,0.0,0.0,0.0,9.081834511024866e-08
I2,N5,0.0,0.0,0.0,0.0,9.0818345202588e-08
I2,N6,0.0,0.0,0.0,0.0,9.081834132555605e-08
I2,N7,0.0,0.0,0.0,0.0,9.081828730531235e-08
I2,N8,5.077157837652536e-05,0.00010295223135543309,2.0277532164143603,5.077157837652536e-07,0.008316166578650006
I2,N9,5.071562478016465e-05,0.00010263813953674167,2.0237972021767225,5.071562478016465e-07,1.2728717557322324e-07
I3,N1,0.0,0.0,0.0,0.0,9.080371729114648e-08
I3,N2,0.0,0.0,0.0,0.0,9.080326960199758e-08
I3,N3,0.0,0.0,0.0,0.0,2.739311887661272e-07
I3,N4,0.0,0.0,0.0,0.0,9.080392389227796e-08
I3,N5,0.0,0.0,0.0,0.0,9.079977456148178e-08
I3,N6,0.0,0.0,0.0,0.0,9.081135158393453e-08
I3,N7,0.0,0.0,0.0,0.0,9.080317025958871e-08
I3,N8,49.99132179055874,184.04086102834933,3.6814561895242166,0.4999132179055874,0.004840490501592775
I3,N9,0.0,0.0,0.0,0.0,1.272893993915547e-07
