hour,lambda_system,system_net_injection_residual_mw
1,67.15000051671785,1.824037528376167e-15
2,67.15000046020285,-1.8825229623480698e-14
3,67.15000036185153,3.118123119582005e-14
4,67.15000023249647,6.674688629094075e-14
5,67.15000039324082,2.9292642702666843e-14
6,67.15000052566717,4.3614362860417443e-14
7,67.15000060237753,-3.783892036533889e-14
8,67.15000062164916,-6.139995231772099e-15
9,67.15000055850012,-3.6885912022471945e-14
10,60.000000672590346,2.1999966807291903e-14
11,60.00000058028631,8.075927162439319e-15
12,60.00000055822469,1.9888626516112044e-14
13,60.00000053883214,2.4073201283166497e-14
14,60.00000050752499,-3.298879832073809e-14
15,60.00000049656572,-1.0750833440006317e-14
16,60.00000054866422,7.478523586237909e-15
17,60.00000061621579,-1.4578706036420173e-14
18,67.15000049736288,-3.933472109244755e-14
19,67.1499997177849,-1.2299159115602095e-13
20,67.14999979164202,9.545308188122314e-14
21,67.15000060835452,-8.790057475807268e-14
22,67.15000060052337,1.100566481096521e-14
23,67.15000056424248,3.1534935121290274e-14
24,67.15000053612442,-3.5764919681989054e-14
