unit,soc_hour,node,soc_mwh,delta_soc_capacity_dual,rho_periodicity_dual
I4,0,N1,5.3756151079689545e-06,-0.009309388177133783,-65.09137195550471
I4,1,N1,5.373643726977531e-06,-0.009307349533613948,-65.09137195550471
I4,2,N1,5.371672345692445e-06,-0.009304809811302961,-65.09137195550471
I4,3,N1,5.36970095678169e-06,-0.009302051525235517,-65.09137195550471
I4,4,N1,5.367729552913286e-06,-0.009299172645440773,-65.09137195550471
I4,5,N1,5.365758126756497e-06,-0.009296246176822844,-65.09137195550471
I4,6,N1,5.363786670979144e-06,-0.009293286398675956,-65.09137195550471
I4,7,N1,5.36181517824875e-06,-0.00929028790898864,-65.09137195550471
I4,8,N1,5.359843641232071e-06,-0.009287209650446654,-65.09137195550471
I4,9,N1,5.3578720525948355e-06,-0.009283954512962631,-65.09137195550471
I4,10,N1,5.361815024164045e-06,-0.009290155421975766,-65.09137195550471
I4,11,N1,5.365757954142929e-06,-0.009296190819585723,-65.09137195550471
I4,12,N1,5.369700856302006e-06,-0.009302156683319282,-65.09137195550471
I4,13,N1,5.373643744415249e-06,-0.009308103837800993,-65.09137195550471
I4,14,N1,5.377586632255079e-06,-0.009314057024205711,-65.09137195550471
I4,15,N1,5.381529533592482e-06,-0.009320046911772028,-65.09137195550471
I4,16,N1,5.385472462195499e-06,-0.009326121637549182,-65.09137195550471
I4,17,N1,5.389415431838916e-06,-0.009332379286385965,-65.09137195550471
I4,18,N1,5.387443840561971e-06,-0.009329108417917691,-65.09137195550471
I4,19,N1,5.385472300321367e-06,-0.00932601625545803,-65.09137195550471
I4,20,N1,5.383500803785337e-06,-0.009323025543036613,-65.09137195550471
I4,21,N1,5.381529343614706e-06,-0.009320120334707324,-65.09137195550471
I4,22,N1,5.3795579124758164e-06,-0.009317332867013223,-65.09137195550471
I4,23,N1,5.377586503037303e-06,-0.009314790179094376,-65.09137195550471
I4,24,N1,5.3756151079689545e-06,-0.009312749227356655,-65.09137195550471
I4,0,N2,4.75174322936742e-06,-0.010538893723626715,-66.70226919873133
I4,1,N2,4.751225464003732e-06,-0.010537881734599035,-66.70226919873133
I4,2,N2,4.7507076985694525e-06,-0.010536567480686928,-66.70226919873133
I4,3,N2,4.750189931129268e-06,-0.010535125852549022,-66.70226919873133
I4,4,N2,4.749672159747852e-06,-0.010533611902317908,-66.70226919873133
I4,5,N2,4.74915438248969e-06,-0.010532032491910733,-66.70226919873133
I4,6,N2,4.748636597419294e-06,-0.010530347554541747,-66.70226919873133
I4,7,N2,4.748118802601272e-06,-0.01052846280152901,-66.70226919873133
I4,8,N2,4.7476009961002056e-06,-0.010526181832645675,-66.70226919873133
I4,9,N2,4.747083175980798e-06,-0.010523125064844433,-66.70226919873133
I4,10,N2,4.752829806062491e-06,-0.010533755560137035,-66.70226919873133
I4,11,N2,4.749152486646623e-06,-0.010541327961950316,-66.70226919873133
I4,12,N2,4.745475154135672e-06,-0.010556259744764237,-66.70226919873133
I4,13,N2,4.75117646757086e-06,-0.010521498875595456,-66.70226919873133
I4,14,N2,4.756979310783592e-06,-0.010524306762541718,-66.70226919873133
I4,15,N2,4.753298451806755e-06,-0.010542220880116483,-66.70226919873133
I4,16,N2,4.749621131506908e-06,-0.010545746631308311,-66.70226919873133
I4,17,N2,4.755367760563329e-06,-0.010554612366031012,-66.70226919873133
I4,18,N2,4.754849939638747e-06,-0.010550777514953655,-66.70226919873133
I4,19,N2,4.754332132190423e-06,-0.010548164403867313,-66.70226919873133
I4,20,N2,4.753814336283255e-06,-0.010546160255354431,-66.70226919873133
I4,21,N2,4.75329654998279e-06,-0.010544451237135514,-66.70226919873133
I4,22,N2,4.752778771353741e-06,-0.01054291626745138,-66.70226919873133
I4,23,N2,4.752260998460527e-06,-0.010541565330145775,-66.70226919873133
I4,24,N2,4.75174322936742e-06,-0.010540540202088165,-66.70226919873133
I4,0,N3,1.4306343386268864e-05,-0.0041214568756588596,-55.88655756174578
I4,1,N3,1.3338411736278678e-05,-0.0038597030727208067,-55.88655756174578
I4,2,N3,1.2370154450959944e-05,-0.003629101679689023,-55.88655756174578
I4,3,N3,1.1391252660958151e-05,-0.003422614816286871,-55.88655756174578
I4,4,N3,1.0390211775631633e-05,-0.0032349907104557846,-55.88655756174578
I4,5,N3,9.35283059017343e-06,-0.003062098811559305,-55.88655756174578
I4,6,N3,8.259619729617938e-06,-0.0029004686125911365,-55.88655756174578
I4,7,N3,7.0805597619893926e-06,-0.002746899986325795,-55.88655756174578
I4,8,N3,5.762185585787906e-06,-0.002598003104353955,-55.88655756174578
I4,9,N3,4.185800005923976e-06,-0.0024493845705001356,-55.88655756174578
I4,10,N3,4.182584749832598e-06,-0.002448804345777296,-55.88655756174578
I4,11,N3,4.192403646635796e-06,-0.0024477655815658885,-55.88655756174578
I4,12,N3,4.202195005430387e-06,-0.002442805982013618,-55.88655756174578
I4,13,N3,1.249799367062684e-05,-0.00377719552770316,-55.88655756174578
I4,14,N3,2.2549537842053575e-05,-0.009145131552566575,-55.88655756174578
I4,15,N3,2.2559336325262892e-05,-0.009022662737289891,-55.88655756174578
I4,16,N3,2.2569154042077847e-05,-0.008985860264429262,-55.88655756174578
I4,17,N3,2.256593826102733e-05,-0.008981138763191596,-55.88655756174578
I4,18,N3,2.0972788604631363e-05,-0.007454038168551922,-55.88655756174578
I4,19,N3,1.9642392152191578e-05,-0.006466051537663928,-55.88655756174578
I4,20,N3,1.8453184567578507e-05,-0.005757497738957656,-55.88655756174578
I4,21,N3,1.735068159059343e-05,-0.005215503331285164,-55.88655756174578
I4,22,N3,1.630435664077705e-05,-0.004781983767070624,-55.88655756174578
I4,23,N3,1.529439671461089e-05,-0.004423504997581027,-55.88655756174578
I4,24,N3,1.4306343386268864e-05,-0.004119206983195992,-55.88655756174578
I4,0,N4,5.238856199161241e-06,-0.0095519032259265,-65.09142987051108
I4,1,N4,5.2368849846947215e-06,-0.009549577193133388,-65.09142987051108
I4,2,N4,5.234913769919547e-06,-0.009546808422167279,-65.09142987051108
I4,3,N4,5.232942547126884e-06,-0.00954383759116232,-65.09142987051108
I4,4,N4,5.230971308607874e-06,-0.009540774600273432,-65.09142987051108
I4,5,N4,5.229000046654728e-06,-0.00953767107353842,-65.09142987051108
I4,6,N4,5.227028753558277e-06,-0.00953453925153298,-65.09142987051108
I4,7,N4,5.225057421609134e-06,-0.009531370138254659,-65.09142987051108
I4,8,N4,5.2230860430971855e-06,-0.009528120493281948,-65.09142987051108
I4,9,N4,5.221114610311205e-06,-0.00952469780802696,-65.09142987051108
I4,10,N4,5.225057259646901e-06,-0.00953123847820113,-65.09142987051108
I4,11,N4,5.228999865218102e-06,-0.009537608989357793,-65.09142987051108
I4,12,N4,5.232942441514965e-06,-0.009543911861483805,-65.09142987051108
I4,13,N4,5.236885003031551e-06,-0.009550192182307895,-65.09142987051108
I4,14,N4,5.240827564260335e-06,-0.009556508226705746,-65.09142987051108
I4,15,N4,5.244770139692392e-06,-0.009562827441484026,-65.09142987051108
I4,16,N4,5.248712743815802e-06,-0.009569241239401118,-65.09142987051108
I4,17,N4,5.2526553911250815e-06,-0.009575845433499632,-65.09142987051108
I4,18,N4,5.250683955563863e-06,-0.009572402957127952,-65.09142987051108
I4,19,N4,5.248712573662293e-06,-0.00956911873160903,-65.09142987051108
I4,20,N4,5.246741237711629e-06,-0.009565952817941084,-65.09142987051108
I4,21,N4,5.2447699399957225e-06,-0.009562862616003968,-65.09142987051108
