hour,lambda_system,system_net_injection_residual_mw
1,67.15000065963193,9.77789016018213e-15
2,67.15000065887561,1.782948815037383e-14
3,67.15000065779002,-2.8333663136518142e-14
4,67.1500006565728,-1.2028521533385267e-14
5,67.1500006581137,7.186964854195642e-14
6,67.15000065978259,-8.696385008015904e-15
7,67.1500006614899,4.2056174273544114e-14
8,67.15000066225574,-5.0690374603823576e-14
9,67.15000066052383,1.1077752513606701e-14
10,60.0000005912964,6.403833449241617e-14
11,60.00000058985593,-1.0667927672858462e-14
12,60.0000005894945,-1.9244573574345775e-14
13,60.000000588646884,-4.4013443051420224e-15
14,60.00000058787034,-2.3712481406955225e-15
15,60.000000587796315,1.9762793984014672e-15
16,60.00000058938671,-2.689530241306672e-14
17,60.00000059040663,3.210272511250645e-14
18,67.15000065970958,3.925403531262767e-14
19,67.15000066694026,6.408760145283148e-14
20,67.15000067671188,-4.255104760348152e-14
21,67.15000067247848,-8.643063623482526e-16
22,67.15000066565901,-3.168712794115961e-14
23,67.15000066067695,-1.9204672732443518e-14
24,67.15000065997323,-2.9684751302143284e-14
