hour,lambda_system,system_net_injection_residual_mw
1,67.15000066014713,7.348152360855163e-15
2,67.15000065966547,-3.104143856524006e-14
3,67.15000065919955,-2.1584676063348622e-14
4,67.15000065887111,-3.792716432313111e-14
5,67.1500006593393,-7.73334223225351e-14
6,67.15000066032151,-2.7510013462696625e-14
7,67.1500006619986,-4.0169260151373523e-14
8,67.1500006631708,-5.252137586871559e-15
9,67.15000066154474,-1.8119177239185447e-14
10,67.15000056964134,1.670492250007332e-16
11,60.000000589789,-1.3945855658351582e-14
12,60.00000058928124,1.9418014835255265e-16
13,60.0000005881817,1.1535763210389159e-14
14,60.00000058609663,3.0641548420901755e-14
15,60.0000005868615,4.025137124336686e-14
16,60.00000058901502,6.670480520112151e-16
17,60.000000591505604,-2.4907391038764133e-14
18,67.15000066074589,-1.9734526537662262e-14
19,100.68357251572334,7.722276664233989e-14
20,500.0000042810587,-6.912172314645203e-14
21,100.68357252000261,6.96726305860932e-14
22,67.1500006643808,4.203819387710678e-14
23,67.1500006611657,3.716118616799899e-14
24,67.15000066047367,-1.0314618853102958e-14
