hour,lambda_system,system_net_injection_residual_mw
1,67.15000052475958,5.1129596772818943e-08
2,67.1500005381348,5.1129617211025403e-08
3,67.15000054708426,5.112959323929547e-08
4,67.15000055003426,5.112961189886519e-08
5,67.15000054060235,5.1129570162848295e-08
6,67.15000051742467,5.1129615466277445e-08
7,67.1500004815197,5.1129601260895184e-08
8,67.15000046205745,5.112962617434759e-08
9,67.15000047588526,5.112954446366786e-08
10,60.00000019861044,4.568542975210386e-08
11,60.000000392421946,4.568535280110047e-08
12,60.000000456272666,4.568534149096939e-08
13,60.00000047892544,4.5685352616353134e-08
14,60.000000493727235,4.568538948041265e-08
15,60.00000050163692,4.568536461737838e-08
16,60.00000045286925,4.568541353776248e-08
17,60.000000246758795,4.568542485294694e-08
18,67.15000056219236,5.1122410568987405e-08
19,67.15000048384304,5.112958340944032e-08
20,67.1500004490156,5.112952042682628e-08
21,67.15000044375743,5.112948933308444e-08
22,67.15000045979669,5.112958524481771e-08
23,67.15000048278594,5.112958523634919e-08
24,67.1500005029848,5.1129628747652883e-08
