hour,lambda_system,system_net_injection_residual_mw
1,67.15000049465424,6.205456234565226e-08
2,67.15000051069079,6.205451367410589e-08
3,67.15000052091752,6.205455648552999e-08
4,67.15000052321521,6.205448220490773e-08
5,67.15000050955936,6.20545407414344e-08
6,67.1500004783104,6.205448518725019e-08
7,67.15000043089108,6.20545407339157e-08
8,67.15000040314948,6.205457196370814e-08
9,67.15000041563952,6.205445657812294e-08
10,60.000000114979954,5.5447150270522876e-08
11,60.00000034925999,5.5447129076610045e-08
12,60.00000042740925,5.54470779088389e-08
13,60.00000045486221,5.54471528572518e-08
14,60.00000047238383,5.544725205993442e-08
15,60.00000048241578,5.544710944040119e-08
16,60.000000422622996,5.54471551584122e-08
17,60.00000017341908,5.5447138922992636e-08
18,67.1500005582227,6.205446399745616e-08
19,67.15000045536908,6.20544717836235e-08
20,67.15000040785463,6.205448341101035e-08
21,67.15000039850662,6.20545967535295e-08
22,67.15000041737345,6.205454813452703e-08
23,67.15000044598729,6.205453599444213e-08
24,67.15000046988803,6.205452907601077e-08
