fleet,case,gamma,node,hour,lambda_eur_per_mwh,hard_min_norm_lambda_eur_per_mwh,lambda_difference_eur_per_mwh,balance_residual_mw
with_penalty,gamma_3e-03,0.003,N9,12,8.54721744436542,35.275688506884784,-26.72847106251936,-0.025641652333096263
with_penalty,gamma_3e-03,0.003,N9,13,8.547217100865359,35.275687769095526,-26.728470668230166,-0.025641651302596078
with_penalty,gamma_3e-03,0.003,N9,14,8.547217258001954,35.275687726303545,-26.72847046830159,-0.02564165177400586
with_penalty,gamma_3e-03,0.003,N9,15,8.547217442641092,35.27568850553272,-26.72847106289163,-0.025641652327923276
with_penalty,gamma_3e-03,0.003,N9,16,28.3524109354077,35.275689809289034,-6.923278873881333,-0.0850572328062231
with_penalty,gamma_3e-03,0.003,N9,17,52.19999999998303,52.20000051199087,-5.120078441223086e-07,-0.15659999999994909
with_penalty,gamma_3e-03,0.003,N9,18,59.999999999083805,60.00000058949987,-5.904160644831791e-07,-0.17999999999725141
with_penalty,gamma_3e-03,0.003,N9,19,60.00000000015973,60.00000059010196,-5.899422319544101e-07,-0.1800000000004792
with_penalty,gamma_3e-03,0.003,N9,20,60.00000000056223,60.00000059036355,-5.898013171190541e-07,-0.1800000000016867
with_penalty,gamma_3e-03,0.003,N9,21,60.00000000029157,60.000000590184044,-5.898924726466248e-07,-0.1800000000008747
with_penalty,gamma_3e-03,0.003,N9,22,60.0000000000842,60.000000590053,-5.899687991473002e-07,-0.1800000000002526
with_penalty,gamma_3e-03,0.003,N9,23,59.99999999997985,60.000000589989675,-5.90009825884863e-07,-0.17999999999993954
with_penalty,gamma_3e-03,0.003,N9,24,59.99999999987405,60.000000589927595,-5.900535455793943e-07,-0.17999999999962216
with_penalty,gamma_1e-03,0.001,N1,1,59.99999999970456,60.000000589822726,-5.901181623357843e-07,-0.05999999999970457
with_penalty,gamma_1e-03,0.001,N1,2,59.999999998807006,60.000000589291375,-5.904843689563677e-07,-0.05999999999880701
with_penalty,gamma_1e-03,0.001,N1,3,59.99999999259147,60.000000585660736,-5.930692665856441e-07,-0.05999999999259147
with_penalty,gamma_1e-03,0.001,N1,4,59.99999964377558,60.00000046174878,-8.179732020607844e-07,-0.05999999964377558
with_penalty,gamma_1e-03,0.001,N1,5,59.99999999645788,60.00000058790656,-5.914486820302045e-07,-0.05999999999645788
with_penalty,gamma_1e-03,0.001,N1,6,59.999999999771724,60.000000589863134,-5.900914104017829e-07,-0.05999999999977172
with_penalty,gamma_1e-03,0.001,N1,7,59.999999999978485,60.00000058998724,-5.90008752965332e-07,-0.05999999999997849
with_penalty,gamma_1e-03,0.001,N1,8,59.99999999999651,60.00000058999818,-5.900016688542564e-07,-0.059999999999996514
with_penalty,gamma_1e-03,0.001,N1,9,59.999999999505526,60.00000058970437,-5.901988444634299e-07,-0.059999999999505525
with_penalty,gamma_1e-03,0.001,N1,10,52.20000000030806,52.200000512186925,-5.118788664049134e-07,-0.05220000000030806
with_penalty,gamma_1e-03,0.001,N1,11,59.99999999959843,60.0000005897569,-5.90158471425184e-07,-0.05999999999959843
with_penalty,gamma_1e-03,0.001,N1,12,52.19992720499566,59.99999871578999,-7.800071510794332,-0.05219992720499566
with_penalty,gamma_1e-03,0.001,N1,13,52.215326100486045,60.00000051164864,-7.784674411162598,-0.05221532610048605
with_penalty,gamma_1e-03,0.001,N1,14,52.18478637958397,59.999997678070976,-7.815211298487007,-0.05218478637958397
with_penalty,gamma_1e-03,0.001,N1,15,52.19992719936285,59.99999871195699,-7.800071512594144,-0.052199927199362846
with_penalty,gamma_1e-03,0.001,N1,16,59.99999998891597,60.000000584422935,-5.955069681817804e-07,-0.05999999998891597
with_penalty,gamma_1e-03,0.001,N1,17,52.200000000181646,52.20000051211019,-5.119285475529978e-07,-0.05220000000018165
with_penalty,gamma_1e-03,0.001,N1,18,59.99999999925749,60.000000589574384,-5.90316894033549e-07,-0.059999999999257494
with_penalty,gamma_1e-03,0.001,N1,19,60.00000000010987,60.00000059006774,-5.899578710000242e-07,-0.060000000000109875
with_penalty,gamma_1e-03,0.001,N1,20,60.00000000046768,60.000000590288174,-5.898204946674923e-07,-0.06000000000046768
with_penalty,gamma_1e-03,0.001,N1,21,60.00000000020126,60.00000059012297,-5.899217114802013e-07,-0.06000000000020126
with_penalty,gamma_1e-03,0.001,N1,22,60.00000000003553,60.00000059002173,-5.899862003388989e-07,-0.06000000000003553
with_penalty,gamma_1e-03,0.001,N1,23,59.999999999959314,60.00000058997557,-5.900162562966216e-07,-0.059999999999959315
with_penalty,gamma_1e-03,0.001,N1,24,59.99999999987011,60.000000589921854,-5.900517408008454e-07,-0.059999999999870116
with_penalty,gamma_1e-03,0.001,N2,1,59.99999999959161,60.00000058975437,-5.90162763103308e-07,-0.05999999999959161
with_penalty,gamma_1e-03,0.001,N2,2,59.99999999868894,60.00000058921992,-5.905309805598336e-07,-0.05999999999868894
with_penalty,gamma_1e-03,0.001,N2,3,59.9999999924732,60.00000058558913,-5.931159279271014e-07,-0.0599999999924732
with_penalty,gamma_1e-03,0.001,N2,4,59.99999964365808,60.00000046167763,-8.18019550763438e-07,-0.059999999643658083
with_penalty,gamma_1e-03,0.001,N2,5,59.99999999633981,60.00000058783508,-5.914952723173883e-07,-0.05999999999633981
with_penalty,gamma_1e-03,0.001,N2,6,59.99999999966071,60.00000058979599,-5.901352793102888e-07,-0.05999999999966071
with_penalty,gamma_1e-03,0.001,N2,7,59.999999999890456,60.00000058993406,-5.90043605086521e-07,-0.05999999999989045
with_penalty,gamma_1e-03,0.001,N2,8,59.99999999990313,60.0000005899418,-5.900386668145075e-07,-0.05999999999990313
with_penalty,gamma_1e-03,0.001,N2,9,59.99999999930003,60.00000058958008,-5.902800523926999e-07,-0.05999999999930003
with_penalty,gamma_1e-03,0.001,N2,10,52.20000000009796,52.200000512059596,-5.119616375282021e-07,-0.05220000000009796
with_penalty,gamma_1e-03,0.001,N2,11,52.19999999990758,52.20000051194426,-5.120366779465257e-07,-0.052199999999907584
with_penalty,gamma_1e-03,0.001,N2,12,52.19999999987715,52.200000511925765,-5.120486150644865e-07,-0.05219999999987715
with_penalty,gamma_1e-03,0.001,N2,13,52.19999999982327,52.20000051189305,-5.120697821325848e-07,-0.05219999999982327
with_penalty,gamma_1e-03,0.001,N2,14,52.199999999749735,52.20000051184895,-5.120992128127e-07,-0.05219999999974974
with_penalty,gamma_1e-03,0.001,N2,15,52.19999999965596,52.20000051179253,-5.121365731497463e-07,-0.05219999999965596
with_penalty,gamma_1e-03,0.001,N2,16,52.19999999969215,52.20000051181318,-5.121210264746878e-07,-0.05219999999969215
with_penalty,gamma_1e-03,0.001,N2,17,52.20000000003561,52.20000051202169,-5.119860801983123e-07,-0.05220000000003561
with_penalty,gamma_1e-03,0.001,N2,18,59.99999999906848,60.00000058945998,-5.903915010208038e-07,-0.05999999999906848
with_penalty,gamma_1e-03,0.001,N2,19,60.000000000081585,60.00000059005089,-5.899693036326425e-07,-0.060000000000081585
with_penalty,gamma_1e-03,0.001,N2,20,60.00000000050385,60.00000059031033,-5.898064756593158e-07,-0.06000000000050385
with_penalty,gamma_1e-03,0.001,N2,21,60.00000000020488,60.00000059012539,-5.899205106629779e-07,-0.06000000000020488
with_penalty,gamma_1e-03,0.001,N2,22,59.999999999981505,60.00000058998913,-5.900076232023821e-07,-0.059999999999981506
with_penalty,gamma_1e-03,0.001,N2,23,59.99999999987202,60.000000589922784,-5.900507673572974e-07,-0.05999999999987202
with_penalty,gamma_1e-03,0.001,N2,24,59.99999999976652,60.00000058985919,-5.900926680624252e-07,-0.059999999999766525
with_penalty,gamma_1e-03,0.001,N3,1,59.99999999970601,60.00000058982367,-5.901176578504419e-07,-0.05999999999970601
with_penalty,gamma_1e-03,0.001,N3,2,59.999999998805286,60.00000058929037,-5.904850866045308e-07,-0.05999999999880529
with_penalty,gamma_1e-03,0.001,N3,3,59.999999992592834,60.00000058566157,-5.930687336785923e-07,-0.05999999999259283
with_penalty,gamma_1e-03,0.001,N3,4,59.99999964378021,60.00000046175156,-8.179713546496714e-07,-0.05999999964378021
with_penalty,gamma_1e-03,0.001,N3,5,59.9999999964578,60.00000058790652,-5.914487175573413e-07,-0.0599999999964578
with_penalty,gamma_1e-03,0.001,N3,6,59.9999999997729,60.00000058986395,-5.900910480249877e-07,-0.0599999999997729
with_penalty,gamma_1e-03,0.001,N3,7,59.99999999999462,60.00000058999714,-5.900025215055393e-07,-0.05999999999999462
with_penalty,gamma_1e-03,0.001,N3,8,59.99999999999398,60.00000058999683,-5.900028483551978e-07,-0.05999999999999398
with_penalty,gamma_1e-03,0.001,N3,9,59.99999999935988,60.00000058961637,-5.902564907955821e-07,-0.05999999999935988
with_penalty,gamma_1e-03,0.001,N3,10,52.2000000000624,52.200000512038166,-5.11975763117789e-07,-0.052200000000062405
with_penalty,gamma_1e-03,0.001,N3,11,46.720975609571354,46.720976066855094,-4.5728373976317016e-07,-0.04672097560957136
with_penalty,gamma_1e-03,0.001,N3,12,19.256529511215692,35.27568850688494,-16.019158995669248,-0.019256529511215693
with_penalty,gamma_1e-03,0.001,N3,13,19.25021971573938,35.27568776909572,-16.025468053356338,-0.01925021971573938
with_penalty,gamma_1e-03,0.001,N3,14,19.246066249067088,35.27568772630373,-16.029621477236642,-0.01924606624906709
with_penalty,gamma_1e-03,0.001,N3,15,19.256529509494854,35.27568850553289,-16.019158996038037,-0.019256529509494854
with_penalty,gamma_1e-03,0.001,N3,16,24.646823729415765,35.275689809289034,-10.62886607987327,-0.024646823729415766
with_penalty,gamma_1e-03,0.001,N3,17,52.19999999998461,52.20000051199087,-5.120062596120079e-07,-0.05219999999998461
with_penalty,gamma_1e-03,0.001,N3,18,59.999999999134175,60.000000589499784,-5.903656088435127e-07,-0.059999999999134176
with_penalty,gamma_1e-03,0.001,N3,19,60.00000000016581,60.000000590101905,-5.899360928651731e-07,-0.060000000000165817
with_penalty,gamma_1e-03,0.001,N3,20,60.0000000005917,60.00000059036351,-5.897718153846654e-07,-0.0600000000005917
with_penalty,gamma_1e-03,0.001,N3,21,60.000000000301696,60.000000590184,-5.898823047800761e-07,-0.0600000000003017
with_penalty,gamma_1e-03,0.001,N3,22,60.00000000008692,60.00000059005296,-5.899660422414854e-07,-0.06000000000008692
with_penalty,gamma_1e-03,0.001,N3,23,59.99999999998241,60.00000058998964,-5.900072324038774e-07,-0.05999999999998241
with_penalty,gamma_1e-03,0.001,N3,24,59.999999999879414,60.00000058992756,-5.900481454546025e-07,-0.059999999999879414
with_penalty,gamma_1e-03,0.001,N4,1,59.9999999997198,60.00000058983197,-5.901121724605218e-07,-0.0599999999997198
with_penalty,gamma_1e-03,0.001,N4,2,59.99999999881994,60.000000589299226,-5.90479288575807e-07,-0.05999999999881994
with_penalty,gamma_1e-03,0.001,N4,3,59.999999992604096,60.00000058566839,-5.930642927864938e-07,-0.059999999992604094
with_penalty,gamma_1e-03,0.001,N4,4,59.9999996437884,60.00000046175655,-8.179681501019331e-07,-0.0599999996437884
with_penalty,gamma_1e-03,0.001,N4,5,59.999999996470684,60.00000058791432,-5.914436371767806e-07,-0.05999999999647069
with_penalty,gamma_1e-03,0.001,N4,6,59.99999999978795,60.00000058987299,-5.900850368334432e-07,-0.05999999999978795
with_penalty,gamma_1e-03,0.001,N4,7,60.000000000005976,60.00000059000394,-5.899979669266031e-07,-0.06000000000000598
with_penalty,gamma_1e-03,0.001,N4,8,60.00000000002447,60.00000059001516,-5.899906909689889e-07,-0.06000000000002447
with_penalty,gamma_1e-03,0.001,N4,9,59.99999999951401,60.00000058970952,-5.901955120179991e-07,-0.05999999999951401
with_penalty,gamma_1e-03,0.001,N4,10,52.20000000031336,52.20000051219013,-5.118767703038429e-07,-0.052200000000313364
with_penalty,gamma_1e-03,0.001,N4,11,59.9999999996054,60.00000058976112,-5.901557216247966e-07,-0.059999999999605404
with_penalty,gamma_1e-03,0.001,N4,12,52.199927204999874,59.99999871579255,-7.800071510792677,-0.05219992720499988
with_penalty,gamma_1e-03,0.001,N4,13,52.215326100490564,60.000000511651386,-7.784674411160822,-0.05221532610049057
with_penalty,gamma_1e-03,0.001,N4,14,52.184786379589106,59.99999767807409,-7.815211298484982,-0.05218478637958911
with_penalty,gamma_1e-03,0.001,N4,15,52.199927199368915,59.999998711960664,-7.8000715125917495,-0.05219992719936892
with_penalty,gamma_1e-03,0.001,N4,16,59.999999988923086,60.00000058442727,-5.955041828542562e-07,-0.05999999998892309
with_penalty,gamma_1e-03,0.001,N4,17,52.20000000018964,52.20000051211503,-5.11925392743251e-07,-0.05220000000018964
with_penalty,gamma_1e-03,0.001,N4,18,59.99999999926798,60.00000058958074,-5.903127657802543e-07,-0.05999999999926798
with_penalty,gamma_1e-03,0.001,N4,19,60.000000000168306,60.000000590103284,-5.89934977313078e-07,-0.06000000000016831
with_penalty,gamma_1e-03,0.001,N4,20,60.000000000566914,60.000000590348435,-5.897815213984359e-07,-0.06000000000056691
with_penalty,gamma_1e-03,0.001,N4,21,60.000000000281126,60.00000059017148,-5.898903552292722e-07,-0.06000000000028113
with_penalty,gamma_1e-03,0.001,N4,22,60.000000000080426,60.00000059004898,-5.899685504573426e-07,-0.060000000000080426
with_penalty,gamma_1e-03,0.001,N4,23,59.9999999999865,60.00000058999206,-5.900055626284484e-07,-0.0599999999999865
with_penalty,gamma_1e-03,0.001,N4,24,59.999999999889525,60.000000589933634,-5.900441095718634e-07,-0.059999999999889524
with_penalty,gamma_1e-03,0.001,N5,1,59.99999999972794,60.000000589836915,-5.901089750182109e-07,-0.059999999999727945
with_penalty,gamma_1e-03,0.001,N5,2,59.99999999882526,60.000000589302466,-5.904772066855912e-07,-0.059999999998825264
with_penalty,gamma_1e-03,0.001,N5,3,59.999999992608295,60.00000058567093,-5.930626372219194e-07,-0.0599999999926083
with_penalty,gamma_1e-03,0.001,N5,4,59.99999964379224,60.00000046175887,-8.179666295404786e-07,-0.05999999964379225
with_penalty,gamma_1e-03,0.001,N5,5,59.99999999647547,60.00000058791722,-5.914417471331035e-07,-0.05999999999647548
with_penalty,gamma_1e-03,0.001,N5,6,59.99999999979773,60.000000589878915,-5.900811856918153e-07,-0.05999999999979773
with_penalty,gamma_1e-03,0.001,N5,7,60.00000000002956,60.000000590018246,-5.899886872384741e-07,-0.06000000000002956
with_penalty,gamma_1e-03,0.001,N5,8,60.00000000005632,60.0000005900345,-5.899781854168396e-07,-0.06000000000005632
with_penalty,gamma_1e-03,0.001,N5,9,59.99999999952174,60.00000058971424,-5.901924993167995e-07,-0.05999999999952174
with_penalty,gamma_1e-03,0.001,N5,10,52.20000000030181,52.200000512183145,-5.118813319882065e-07,-0.05220000000030182
with_penalty,gamma_1e-03,0.001,N5,11,57.30487804853786,57.30487861168248,-5.631446242659877e-07,-0.05730487804853786
with_penalty,gamma_1e-03,0.001,N5,12,52.19995235774538,57.30487738521483,-5.104925027469449,-0.05219995235774538
with_penalty,gamma_1e-03,0.001,N5,13,52.210030496643085,57.30487856054059,-5.094848063897501,-0.052210030496643085
with_penalty,gamma_1e-03,0.001,N5,14,52.1900431183032,57.304876706029084,-5.114833587725883,-0.0521900431183032
with_penalty,gamma_1e-03,0.001,N5,15,52.19995235398074,57.304877382659164,-5.104925028678423,-0.05219995235398074
with_penalty,gamma_1e-03,0.001,N5,16,57.304878041468186,57.30487860814394,-5.666757516564758e-07,-0.05730487804146819
with_penalty,gamma_1e-03,0.001,N5,17,52.20000000019141,52.20000051211609,-5.119246822005152e-07,-0.05220000000019141
with_penalty,gamma_1e-03,0.001,N5,18,59.999999999280924,60.000000589588595,-5.903076711888389e-07,-0.05999999999928093
with_penalty,gamma_1e-03,0.001,N5,19,60.00000000023515,60.00000059014385,-5.899087014427096e-07,-0.06000000000023515
with_penalty,gamma_1e-03,0.001,N5,20,60.00000000064985,60.000000590398734,-5.897488861705824e-07,-0.06000000000064985
with_penalty,gamma_1e-03,0.001,N5,21,60.00000000034434,60.00000059020983,-5.898654862335206e-07,-0.06000000000034435
with_penalty,gamma_1e-03,0.001,N5,22,60.000000000116984,60.00000059007114,-5.899541548615161e-07,-0.06000000000011699
with_penalty,gamma_1e-03,0.001,N5,23,60.000000000007084,60.00000059000453,-5.89997448230406e-07,-0.06000000000000708
with_penalty,gamma_1e-03,0.001,N5,24,59.999999999902215,60.00000058994133,-5.90039114456431e-07,-0.059999999999902215
with_penalty,gamma_1e-03,0.001,N6,1,59.99999999971587,60.00000058982954,-5.901136717056943e-07,-0.05999999999971587
with_penalty,gamma_1e-03,0.001,N6,2,59.99999999881562,60.00000058929662,-5.904810009838002e-07,-0.05999999999881562
with_penalty,gamma_1e-03,0.001,N6,3,59.99999999260257,60.000000585667415,-5.930648470098276e-07,-0.05999999999260257
with_penalty,gamma_1e-03,0.001,N6,4,59.999999643789174,60.000000461757,-8.179678232522747e-07,-0.05999999964378917
with_penalty,gamma_1e-03,0.001,N6,5,59.999999996467835,60.000000587912574,-5.91444738518021e-07,-0.05999999999646784
with_penalty,gamma_1e-03,0.001,N6,6,59.99999999978288,60.00000058986995,-5.900870689856674e-07,-0.05999999999978288
with_penalty,gamma_1e-03,0.001,N6,7,60.00000000000246,60.000000590001825,-5.899993666957926e-07,-0.06000000000000246
with_penalty,gamma_1e-03,0.001,N6,8,60.000000000005215,60.000000590003516,-5.899983008816889e-07,-0.060000000000005216
with_penalty,gamma_1e-03,0.001,N6,9,59.99999999937773,60.000000589627106,-5.902493782627971e-07,-0.05999999999937773
with_penalty,gamma_1e-03,0.001,N6,10,52.20000000004259,52.20000051202616,-5.119835648770277e-07,-0.052200000000042594
with_penalty,gamma_1e-03,0.001,N6,11,41.330731707392424,41.330732110671285,-4.032788609720228e-07,-0.041330731707392425
with_penalty,gamma_1e-03,0.001,N6,12,19.25657981669369,29.885445845721634,-10.628866029027943,-0.01925657981669369
with_penalty,gamma_1e-03,0.001,N6,13,19.23962850801578,29.885443866856782,-10.645815358841002,-0.01923962850801578
with_penalty,gamma_1e-03,0.001,N6,14,19.256579726456778,29.88544578219043,-10.628866055733653,-0.01925657972645678
with_penalty,gamma_1e-03,0.001,N6,15,19.2565798186719,29.88544584690174,-10.62886602822984,-0.0192565798186719
with_penalty,gamma_1e-03,0.001,N6,16,19.256579834457366,29.885445856692808,-10.628866022235442,-0.019256579834457367
with_penalty,gamma_1e-03,0.001,N6,17,52.19999999997059,52.200000511982395,-5.120118018453468e-07,-0.052199999999970596
with_penalty,gamma_1e-03,0.001,N6,18,59.99999999915422,60.00000058951205,-5.903578284005562e-07,-0.05999999999915422
with_penalty,gamma_1e-03,0.001,N6,19,60.00000000016592,60.0000005901019,-5.899359791783354e-07,-0.06000000000016592
with_penalty,gamma_1e-03,0.001,N6,20,60.00000000058263,60.00000059035798,-5.897753467820621e-07,-0.06000000000058263
with_penalty,gamma_1e-03,0.001,N6,21,60.00000000029672,60.00000059018097,-5.898842445617447e-07,-0.060000000000296726
with_penalty,gamma_1e-03,0.001,N6,22,60.00000000008899,60.000000590054185,-5.899651966956299e-07,-0.06000000000008899
with_penalty,gamma_1e-03,0.001,N6,23,59.999999999988816,60.000000589993476,-5.90004660239174e-07,-0.05999999999998882
with_penalty,gamma_1e-03,0.001,N6,24,59.99999999988801,60.00000058993272,-5.900447064277614e-07,-0.05999999999988801
with_penalty,gamma_1e-03,0.001,N7,1,59.99999999966958,60.00000058980159,-5.901320037082769e-07,-0.05999999999966958
with_penalty,gamma_1e-03,0.001,N7,2,59.99999999876692,60.00000058926714,-5.905002211648025e-07,-0.05999999999876692
with_penalty,gamma_1e-03,0.001,N7,3,59.99999999255117,60.00000058563634,-5.930851756374977e-07,-0.05999999999255117
with_penalty,gamma_1e-03,0.001,N7,4,59.99999964373606,60.000000461724845,-8.179887842629796e-07,-0.05999999964373606
with_penalty,gamma_1e-03,0.001,N7,5,59.999999996417785,60.00000058788229,-5.914645058169299e-07,-0.05999999999641779
with_penalty,gamma_1e-03,0.001,N7,6,59.999999999738684,60.0000005898432,-5.901045128098303e-07,-0.059999999999738686
with_penalty,gamma_1e-03,0.001,N7,7,59.99999999996843,60.00000058998127,-5.900128385860626e-07,-0.05999999999996843
with_penalty,gamma_1e-03,0.001,N7,8,59.999999999981114,60.00000058998901,-5.900078932086217e-07,-0.05999999999998112
with_penalty,gamma_1e-03,0.001,N7,9,59.999999999378,60.0000005896273,-5.902493001030962e-07,-0.059999999999378
with_penalty,gamma_1e-03,0.001,N7,10,52.20000000013826,52.20000051208404,-5.1194577821434e-07,-0.05220000000013826
with_penalty,gamma_1e-03,0.001,N7,11,52.19999999991567,52.20000051194917,-5.120335018204969e-07,-0.05219999999991567
with_penalty,gamma_1e-03,0.001,N7,12,52.19999999988374,52.20000051192977,-5.120460357943557e-07,-0.052199999999883735
with_penalty,gamma_1e-03,0.001,N7,13,52.1999999998282,52.20000051189604,-5.120678423509162e-07,-0.0521999999998282
with_penalty,gamma_1e-03,0.001,N7,14,52.1999999997534,52.200000511851165,-5.12097763305519e-07,-0.0521999999997534
with_penalty,gamma_1e-03,0.001,N7,15,52.199999999658715,52.2000005117942,-5.121354860193605e-07,-0.052199999999658714
with_penalty,gamma_1e-03,0.001,N7,16,52.199999999695194,52.20000051181502,-5.121198256574644e-07,-0.0521999999996952
with_penalty,gamma_1e-03,0.001,N7,17,52.20000000006369,52.20000051203872,-5.119750312587712e-07,-0.05220000000006369
with_penalty,gamma_1e-03,0.001,N7,18,59.99999999914646,60.000000589507195,-5.903607345203454e-07,-0.05999999999914646
with_penalty,gamma_1e-03,0.001,N7,19,60.00000000015956,60.000000590098104,-5.899385442376115e-07,-0.06000000000015956
with_penalty,gamma_1e-03,0.001,N7,20,60.00000000058183,60.000000590357544,-5.897757162642847e-07,-0.06000000000058183
with_penalty,gamma_1e-03,0.001,N7,21,60.00000000028287,60.000000590172604,-5.898897370570921e-07,-0.06000000000028287
with_penalty,gamma_1e-03,0.001,N7,22,60.00000000005948,60.000000590036336,-5.899768567019237e-07,-0.06000000000005948
with_penalty,gamma_1e-03,0.001,N7,23,59.99999999994999,60.00000058997,-5.900200079622664e-07,-0.059999999999949996
with_penalty,gamma_1e-03,0.001,N7,24,59.9999999998445,60.0000005899064,-5.900619015619668e-07,-0.0599999999998445
with_penalty,gamma_1e-03,0.001,N8,1,59.9999999996979,60.00000058981879,-5.901208908198896e-07,-0.0599999999996979
with_penalty,gamma_1e-03,0.001,N8,2,59.99999999879653,60.00000058928515,-5.904886180019275e-07,-0.05999999999879654
with_penalty,gamma_1e-03,0.001,N8,3,59.9999999925838,60.00000058565613,-5.930723290248352e-07,-0.059999999992583805
with_penalty,gamma_1e-03,0.001,N8,4,59.999999643770934,60.000000461745984,-8.179750494718974e-07,-0.05999999964377094
with_penalty,gamma_1e-03,0.001,N8,5,59.99999999644895,60.00000058790113,-5.914521779004644e-07,-0.05999999999644895
with_penalty,gamma_1e-03,0.001,N8,6,59.999999999765215,60.00000058985936,-5.900941459913156e-07,-0.05999999999976521
with_penalty,gamma_1e-03,0.001,N8,7,59.99999999998896,60.00000058999376,-5.900048023477211e-07,-0.05999999999998896
with_penalty,gamma_1e-03,0.001,N8,8,59.99999999998667,60.00000058999242,-5.900057473695597e-07,-0.05999999999998667
with_penalty,gamma_1e-03,0.001,N8,9,59.99999999935029,60.00000058961056,-5.902602708829363e-07,-0.05999999999935029
with_penalty,gamma_1e-03,0.001,N8,10,52.2000000000687,52.200000512041925,-5.119732264802224e-07,-0.0522000000000687
with_penalty,gamma_1e-03,0.001,N8,11,49.917073170388065,49.91707365969535,-4.893072826916978e-07,-0.049917073170388064
with_penalty,gamma_1e-03,0.001,N8,12,19.256499683012603,38.47178533184866,-19.215285648836055,-0.019256499683012605
with_penalty,gamma_1e-03,0.001,N8,13,19.25649967888474,38.47178532993905,-19.215285651054312,-0.01925649967888474
with_penalty,gamma_1e-03,0.001,N8,14,19.23983237539425,38.471784126094896,-19.231951750700645,-0.019239832375394252
with_penalty,gamma_1e-03,0.001,N8,15,19.25649967909805,38.471785328995054,-19.215285649897005,-0.01925649967909805
with_penalty,gamma_1e-03,0.001,N8,16,27.84292128595136,38.47178740000219,-10.628866114050833,-0.02784292128595136
with_penalty,gamma_1e-03,0.001,N8,17,52.19999999998772,52.20000051199274,-5.120050232676476e-07,-0.05219999999998772
with_penalty,gamma_1e-03,0.001,N8,18,59.99999999912238,60.000000589492615,-5.903702344767225e-07,-0.05999999999912238
with_penalty,gamma_1e-03,0.001,N8,19,60.000000000165635,60.00000059010184,-5.899362065520108e-07,-0.060000000000165636
with_penalty,gamma_1e-03,0.001,N8,20,60.00000000059739,60.000000590367,-5.897696127021845e-07,-0.06000000000059739
with_penalty,gamma_1e-03,0.001,N8,21,60.000000000304375,60.00000059018568,-5.898813029148187e-07,-0.06000000000030438
with_penalty,gamma_1e-03,0.001,N8,22,60.000000000084675,60.00000059005165,-5.899669730524693e-07,-0.06000000000008467
with_penalty,gamma_1e-03,0.001,N8,23,59.99999999997697,60.00000058998637,-5.900093995592215e-07,-0.059999999999976975
with_penalty,gamma_1e-03,0.001,N8,24,59.9999999998723,60.00000058992328,-5.900509805201182e-07,-0.0599999999998723
with_penalty,gamma_1e-03,0.001,N9,1,59.99999999970606,60.000000589823706,-5.901176436395872e-07,-0.059999999999706066
with_penalty,gamma_1e-03,0.001,N9,2,59.99999999880534,60.00000058929041,-5.904850652882487e-07,-0.05999999999880534
with_penalty,gamma_1e-03,0.001,N9,3,59.99999999259288,60.000000585661596,-5.930687123623102e-07,-0.05999999999259288
with_penalty,gamma_1e-03,0.001,N9,4,59.99999964378022,60.000000461751576,-8.179713546496714e-07,-0.05999999964378022
with_penalty,gamma_1e-03,0.001,N9,5,59.99999999645786,60.000000587906555,-5.914486962410592e-07,-0.05999999999645786
with_penalty,gamma_1e-03,0.001,N9,6,59.99999999977297,60.00000058986399,-5.900910196032783e-07,-0.05999999999977297
with_penalty,gamma_1e-03,0.001,N9,7,59.999999999994685,60.000000589997185,-5.900025001892573e-07,-0.05999999999999469
with_penalty,gamma_1e-03,0.001,N9,8,59.99999999999407,60.00000058999688,-5.90002812828061e-07,-0.059999999999994065
with_penalty,gamma_1e-03,0.001,N9,9,59.99999999936002,60.000000589616455,-5.902564339521632e-07,-0.059999999999360024
with_penalty,gamma_1e-03,0.001,N9,10,52.2000000000624,52.200000512038166,-5.11975763117789e-07,-0.052200000000062405
with_penalty,gamma_1e-03,0.001,N9,11,46.72097560957136,46.720976066855094,-4.572837326577428e-07,-0.046720975609571364
with_penalty,gamma_1e-03,0.001,N9,12,19.25652951121543,35.275688506884784,-16.019158995669354,-0.01925652951121543
with_penalty,gamma_1e-03,0.001,N9,13,19.250219715739078,35.275687769095526,-16.025468053356448,-0.019250219715739078
with_penalty,gamma_1e-03,0.001,N9,14,19.24606624906678,35.275687726303545,-16.029621477236766,-0.01924606624906678
with_penalty,gamma_1e-03,0.001,N9,15,19.256529509494587,35.27568850553272,-16.019158996038133,-0.019256529509494587
with_penalty,gamma_1e-03,0.001,N9,16,24.64682372941577,35.275689809289034,-10.628866079873262,-0.024646823729415773
with_penalty,gamma_1e-03,0.001,N9,17,52.19999999998462,52.20000051199087,-5.120062525065805e-07,-0.05219999999998462
with_penalty,gamma_1e-03,0.001,N9,18,59.99999999913431,60.00000058949987,-5.903655591055212e-07,-0.05999999999913431
with_penalty,gamma_1e-03,0.001,N9,19,60.00000000016591,60.00000059010196,-5.89936050232609e-07,-0.060000000000165914
with_penalty,gamma_1e-03,0.001,N9,20,60.00000000059177,60.00000059036355,-5.897717798575286e-07,-0.06000000000059177
with_penalty,gamma_1e-03,0.001,N9,21,60.00000000030177,60.000000590184044,-5.898822763583667e-07,-0.06000000000030177
