sweep,investor,termination,optimal,solve_seconds,best_feasible_objective,best_objective_bound,proximal_penalty,complementarity_epsilon,complementarity_max_product,complementarity_max_violation,primal_dual_gap_eur_per_day,profit_eur_per_day,old_power_mw,best_response_power_mw,new_power_mw,old_energy_mwh,best_response_energy_mwh,new_energy_mwh,max_raw_deviation_mw,max_raw_deviation_mwh,max_iterate_change_mw,max_iterate_change_mwh,max_raw_bid_deviation_eur_per_mwh,max_iterate_bid_change_eur_per_mwh,max_raw_quantity_bid_deviation_mw,max_iterate_quantity_bid_change_mw
1,I1,optimal,True,19.986468599992804,,,0.01,0.001,0.0010036426553802565,3.6426553802564564e-06,0.8866969368536957,19006.702398092068,0.0,187.18207459888126,46.79551851763158,0.0,547.1952391246075,136.79880940329184,93.17284167854169,297.54487081487576,23.29321041963542,74.38621770371894,41.328880012355725,10.332220003088931,0.0,0.0
1,I2,optimal,True,15.29724330001045,,,0.01,0.001,0.0010036426553865596,3.642655386559574e-06,0.8854589301627129,18060.44905689933,0.0,187.18207446346995,46.79551848509366,0.0,547.1952388379962,136.79880936443647,93.17284167854169,297.54487081487576,23.29321041963542,74.38621770371894,41.328880012355725,10.332220003088931,0.0,0.0
1,I3,optimal,True,19.99468430003617,,,0.01,0.001,0.0010015467431196787,1.5467431196786955e-06,0.8322262266883627,128600.23825754112,0.0,187.18220713255127,46.795551651049195,0.0,547.195102505276,136.79877524846466,93.17284167854169,297.54487081487576,23.29321041963542,74.38621770371894,41.328880012355725,10.332220003088931,0.0,0.0
1,I4,optimal,True,25.114531000028364,,,0.01,0.001,0.0009999872633278427,4.943128196247529e-09,0.7853254857473075,206485.28270768886,0.0,187.18203299293634,46.79550717844555,0.0,547.8932338631122,136.97330586411044,93.17284167854169,297.54487081487576,23.29321041963542,74.38621770371894,41.328880012355725,10.332220003088931,0.0,0.0
2,I1,optimal,True,17.864236900000833,,,0.01,0.001,0.0010014511099445257,1.4511099445256755e-06,1.6897328805644065,4745.592181009169,46.79551851763158,46.795516810519416,46.795517958749315,136.79880940329184,136.62504228734045,136.75536724644627,4.0700367745779165,5.151617239031708,1.0175091936444804,1.287904309757927,10.35465473967941,2.5886636849198523,0.0,0.0
2,I2,optimal,True,22.593772599939257,,,0.01,0.001,0.0010014511099392547,1.4511099392547182e-06,1.6858829266857356,4509.296828661534,46.79551848509366,46.795516057800896,46.79551774748245,136.79880936443647,136.62504171037088,136.75536710585757,4.0700367745779165,5.151617239031708,1.0175091936444804,1.287904309757927,10.35465473967941,2.5886636849198523,0.0,0.0
2,I3,optimal,True,23.170848999987356,,,0.01,0.001,0.0010003132032953281,3.1320329532810373e-07,1.6170828560134396,130087.92649713797,46.795551651049195,46.79583889898899,46.795623330928656,136.79877524846466,136.62318169733715,136.75487648282703,4.0700367745779165,5.151617239031708,1.0175091936444804,1.287904309757927,10.35465473967941,2.5886636849198523,0.0,0.0
2,I4,optimal,True,27.56207300000824,,,0.01,0.001,0.001000016163521456,1.6163521455959604e-08,1.4144349970738403,190371.32016821153,46.79550717844555,50.86588922517655,47.813098801365506,136.97330586411044,141.48302676060695,138.1007280485665,4.0700367745779165,5.151617239031708,1.0175091936444804,1.287904309757927,10.35465473967941,2.5886636849198523,0.0,0.0
3,I1,optimal,True,16.075310399988666,,,0.01,0.001,0.0010025459536293364,2.5459536293363696e-06,1.716707798652351,4710.865163704305,46.795517958749315,45.77786021186648,46.54110338992198,136.75536724644627,135.5850206078203,136.4627802089203,2.857891003110904,11.419065310233727,0.7144727507777269,2.854766327558437,7.810953132044502,1.9527382830111255,0.0,0.0
3,I2,optimal,True,17.332915399922058,,,0.01,0.001,0.0010025459436852069,2.5459436852068654e-06,1.71196990495082,4476.7130185558135,46.79551774748245,45.77785934185231,46.541103015284605,136.75536710585757,135.5850199743793,136.46277997791688,2.857891003110904,11.419065310233727,0.7144727507777269,2.854766327558437,7.810953132044502,1.9527382830111255,0.0,0.0
3,I3,optimal,True,24.38161429995671,,,0.01,0.001,0.0010001952268290852,1.9522682908517178e-07,1.6601175225805491,130157.19186598313,46.795623330928656,45.778248987502316,46.54127961250077,136.75487648282703,136.28107712947232,136.63642626693112,2.857891003110904,11.419065310233727,0.7144727507777269,2.854766327558437,7.810953132044502,1.9527382830111255,0.0,0.0
3,I4,optimal,True,19.247556200018153,,,0.01,0.001,0.001000111670979483,1.1167097948303409e-07,1.6435510344454087,190449.42231301387,47.813098801365506,46.79616970774242,47.55886570772117,138.1007280485665,137.48755562469958,137.94743140021612,2.857891003110904,11.419065310233727,0.7144727507777269,2.854766327558437,7.810953132044502,1.9527382830111255,0.0,0.0
4,I1,optimal,True,16.285120700020343,,,0.01,0.001,0.0010025457624954566,2.545762495456596e-06,1.5491874567233026,4729.007733112164,46.54110338992198,46.54085372099538,46.5410400380131,136.4627802089203,136.14933506363096,136.38441688883816,2.44894596500567,9.553507360973576,0.6122364912514158,2.388376840243396,5.804237248630521,1.4510593121576303,0.0,0.0
4,I2,optimal,True,15.585389100015163,,,0.01,0.001,0.0010025457614306298,2.5457614306297668e-06,1.7098687597899698,4493.596833393781,46.541103015284605,46.54084939028557,46.54103947803678,136.46277997791688,136.14932768804084,136.3844165602294,2.44894596500567,9.553507360973576,0.6122364912514158,2.388376840243396,5.804237248630521,1.4510593121576303,0.0,0.0
4,I3,optimal,True,21.829171299934387,,,0.01,0.001,0.0010001930449091438,1.9304490914378962e-07,1.6763257121201605,129919.2404288847,46.54127961250077,46.54331253933094,46.541787712103506,136.63642626693112,136.32115530482136,136.5576081485731,2.44894596500567,9.553507360973576,0.6122364912514158,2.388376840243396,5.804237248630521,1.4510593121576303,0.0,0.0
4,I4,optimal,True,12.470131899928674,,,0.01,0.001,0.0010001153278606967,1.1532786069667553e-07,1.4543646536767483,194212.24144507662,47.55886570772117,47.559541167356194,47.55903071442879,137.94743140021612,139.02070703889356,138.21574230600567,2.44894596500567,9.553507360973576,0.6122364912514158,2.388376840243396,5.804237248630521,1.4510593121576303,0.0,0.0
5,I1,optimal,True,15.106449200073257,,,0.01,0.001,0.0010025469189213151,2.5469189213150976e-06,1.7451666250708513,4696.6864393960395,46.5410400380131,46.6401799113982,46.56582487436201,136.38441688883816,136.03853577105195,136.29794623203355,1.6076827190204313,3.9064132114175294,0.4019206797551078,0.9766033028543859,3.618808074195631,0.9047020185489081,0.0,0.0
