investor,node,power_mw,energy_mwh
I1,N1,0.0,0.0
I1,N2,0.0,0.0
I1,N3,25.080050668872683,72.8488445532457
I1,N4,0.0,0.0
I1,N5,0.0,0.0
I1,N6,14.455299560582386,37.12277186912611
I1,N7,0.0,0.0
I1,N8,11.323204391748757,25.926730888052425
I1,N9,0.004397207622077357,0.01382461950884571
I2,N1,0.0,0.0
I2,N2,0.0,0.0
I2,N3,22.585296862117882,67.01938720661609
I2,N4,0.0,0.0
I2,N5,0.0,0.0
I2,N6,13.932374911426292,39.29581564983002
I2,N7,0.0,0.0
I2,N8,12.891202612973427,29.591472323845853
I2,N9,0.0015467854681007495,0.00542364611017241
I3,N1,0.0,0.0
I3,N2,0.0,0.0
I3,N3,17.724236083841305,52.04877413633831
I3,N4,0.0,0.0
I3,N5,0.0,0.0
I3,N6,17.044867352620734,45.398910139862906
I3,N7,0.0,0.0
I3,N8,15.94482144725281,38.98840634294238
I3,N9,0.0005001702450027541,0.00138455669100861
I4,N1,0.0,0.0
I4,N2,0.0,0.0
I4,N3,20.578537600113155,67.35528892685635
I4,N4,0.0,0.0
I4,N5,0.0,0.0
I4,N6,12.322148938252191,42.37753245297219
I4,N7,0.0,0.0
I4,N8,14.292542725703498,29.38090813804402
I4,N9,0.0001044975826550856,0.0003796240331040384
