sweep,investor,termination,optimal,solve_seconds,best_feasible_objective,best_objective_bound,profit_eur_per_day,old_power_mw,best_response_power_mw,new_power_mw,old_energy_mwh,best_response_energy_mwh,new_energy_mwh,max_raw_deviation_mw,max_raw_deviation_mwh,max_iterate_change_mw,max_iterate_change_mwh,max_raw_bid_deviation_eur_per_mwh,max_iterate_bid_change_eur_per_mwh
1,I1,optimal,True,3.6771086999215186,,,19006.682827733533,0.0,187.1821518343179,100.62566858235817,0.0,547.1949727302024,295.5364821245396,58.21985608592864,167.07010506227806,27.174228127137606,88.60280869886103,495.7291302839536,347.01039119876754
1,I2,optimal,True,14.353973899967968,,,18060.429990209974,0.0,187.18215037271966,99.50841893990447,0.0,547.1949698868559,295.2743717924163,58.21985608592864,167.07010506227806,27.174228127137606,88.60280869886103,495.7291302839536,347.01039119876754
1,I3,optimal,True,5.85701049992349,,,127904.74347021698,0.0,186.8025036143643,99.42813338838377,0.0,547.1949716077751,295.6979857782165,58.21985608592864,167.07010506227806,27.174228127137606,88.60280869886103,495.7291302839536,347.01039119876754
1,I4,optimal,True,7.429980900022201,,,207620.47352707302,0.0,207.4268682435416,114.8748344232042,0.0,589.1420649607153,324.5802638590137,58.21985608592864,167.07010506227806,27.174228127137606,88.60280869886103,495.7291302839536,347.01039119876754
2,I1,optimal,True,225.7103784000501,,,-2.9964869567531977e-07,100.62566858235817,3.6168214943280647e-09,30.187700576285557,295.5364821245396,4.8560401874216456e-08,88.6609446550354,27.174228126592475,85.82296023037624,19.021959688614732,60.07607216126336,497.100422179472,347.9702955256304
2,I2,maxIterations,False,300.58637749997433,,,nan,99.50841893990447,99.50841893990447,99.50841893990447,295.2743717924163,295.2743717924163,295.2743717924163,27.174228126592475,85.82296023037624,19.021959688614732,60.07607216126336,497.100422179472,347.9702955256304
2,I3,optimal,True,33.75925229990389,,,128148.11410826846,99.42813338838377,11.358172820884459,37.779160967098655,295.6979857782165,22.71634582208056,104.610837703435,27.174228126592475,85.82296023037624,19.021959688614732,60.07607216126336,497.100422179472,347.9702955256304
2,I4,optimal,True,25.781877300003543,,,190253.9583886934,114.8748344232042,76.05108755515799,87.69821129982903,324.5802638590137,188.9609933269428,229.64677372562224,27.174228126592475,85.82296023037624,19.021959688614732,60.07607216126336,497.100422179472,347.9702955256304
3,I1,maxIterations,False,301.15895670000464,,,nan,30.187700576285557,30.187700576285557,30.187700576285557,88.6609446550354,88.6609446550354,88.6609446550354,14.959255409685616,35.21714253883522,10.47147878677993,24.651999777184642,564.0586531984939,394.84105723894567
3,I2,optimal,True,6.969612400047481,,,7821.794403916229,99.50841893990447,88.49924346126963,91.80199551724212,295.2743717924163,238.7113254378609,255.6802381185363,14.959255409685616,35.21714253883522,10.47147878677993,24.651999777184642,564.0586531984939,394.84105723894567
3,I3,optimal,True,10.971547199995257,,,132744.44670368513,37.779160967098655,24.336330965741713,28.369179700114667,104.610837703435,57.18074015626367,71.40976881877002,14.959255409685616,35.21714253883522,10.47147878677993,24.651999777184642,564.0586531984939,394.84105723894567
3,I4,optimal,True,10.728886500000954,,,205970.47294250174,87.69821129982903,119.4889272262885,109.95171212260811,229.64677372562224,322.22035925890435,294.4482827954818,14.959255409685616,35.21714253883522,10.47147878677993,24.651999777184642,564.0586531984939,394.84105723894567
4,I1,optimal,True,3.564085999969393,,,-6.75599416770778e-05,30.187700576285557,4.457622389553064e-06,9.056311563142703,88.6609446550354,9.15719602480328e-06,26.598286252257818,14.229609869677045,34.944154927426624,9.960726908773932,24.46090844919864,492.35525837567064,155.7875990501546
4,I2,optimal,True,11.279215199989267,,,6648.178033447584,91.80199551724212,67.83363182262022,75.02414022745492,255.6802381185363,210.87611838216455,224.31735284191586,14.229609869677045,34.944154927426624,9.960726908773932,24.46090844919864,492.35525837567064,155.7875990501546
4,I3,optimal,True,37.59426150005311,,,130479.1671202606,28.369179700114667,14.750902748615148,18.836385834065005,71.40976881877002,32.47419459858245,44.15486686463872,14.229609869677045,34.944154927426624,9.960726908773932,24.46090844919864,492.35525837567064,155.7875990501546
