iteration,investor,max_rel_delta_offer,max_rel_delta_price,abs_offer_step_mw,abs_price_step_eur_per_mwh,charge_offer_capacity_hours_mwh,discharge_offer_capacity_hours_mwh,mean_charge_bid_price_eur_per_mwh,mean_discharge_offer_price_eur_per_mwh
1,I3,13.969288296518027,110.90811801547638,16.20483264431436,78.18349029492818,813.8944014938581,650.3765232332657,-1.7802244627472217,12.843623586470297
1,I2,19.971479507288965,5.298940220022678,11.740121450216167,7.2476023569959835,1115.5080591863534,953.9341030369744,-6.289738941462262,6.381487237793591
1,I1,12.691166895823699,3.0918942146161963,9.594093870654019,5.148062474763245,1356.4039793149263,1297.2564992882703,-5.481941349155427,5.346384740116978
1,I4,26.785915016392988,131.65264762461322,10.760857612179894,131.44079733048974,2240.6733145645594,2012.8937774164147,-16.033446039441557,-4.8112743562993385
2,I3,4.195543203311699,2.858242302652155,5.605704427898149,47.53815297572548,706.6642782153774,658.0955274138503,-6.214518354973892,8.959813279540711
2,I2,0.6999997863007023,5.305963331168483,3.478311815020802,2.7474800545406803,691.4774608490117,628.893812667021,-6.687935036252351,6.768192159858213
2,I1,3.255064256186972,4.048810533470138,3.5176583288515952,1.6491660499993308,1199.648186524612,1181.7745287029188,-5.592152020952844,5.447604869758965
2,I4,1.2682412673450496,3.8057868837682856,4.770923253847905,67.25289660140601,2587.5453704495258,2519.390042088371,-13.213917542760774,1.9051009149636873
3,I3,0.5494657433077378,3.6600899325864744,1.7225953942637373,23.484968096019333,644.9777191066961,633.3365630493886,-6.51995499056549,7.274865886558391
3,I2,0.699996741096146,3.6114426257075487,1.1033596526749105,1.5652430352840165,552.394754131574,522.5732310164784,-6.817209070714678,6.800186577708924
3,I1,11.95544058814032,2.4845222002854808,2.8560106326072603,1.2211273347200067,1137.7793777423863,1118.8398865660554,-5.63857327920589,5.504335617868129
3,I4,0.6256401805887597,9.933624455930548,1.9983333026645844,33.95699887738638,2683.7472320946736,2675.2101742850737,-10.471428166484998,2.8976070338019095
4,I3,0.6999957001128431,5.778517075355618,0.5414345436696206,8.602946863222455,552.5598263560975,549.8579200682937,-6.771406642352344,6.979403988469513
4,I2,0.49331187797865916,1.7790312299755922,0.8100040948353445,0.7017201321444391,524.3161469228222,509.3529564638961,-6.859532410948479,6.83001573024057
4,I1,7.123426496005401,3.3270218671342593,2.9141617501158854,3.4107519087867213,1119.1312440904398,1128.3521657446902,-5.679364834515269,5.528873235619464
4,I4,0.35739958807752653,2.970346342078309,0.6352706965811175,25.639653979813705,2717.830644695152,2725.135771633834,-7.040009707309944,4.714785453862629
5,I3,0.6999899771685668,105.6518498007144,0.21810758426015403,99.64119448289016,508.6963430013161,507.99695576930253,2.5287652386061126,19.65330141225159
5,I2,0.18618567814219172,3.1703155504508933,0.9503492051087422,1.7134225627205064,425.66003067409235,410.1384421060858,-6.935688351734829,6.796594057893247
5,I1,4.855888069571822,5.029937337229035,2.033817283205694,2.357829054845768,1095.613492456539,1102.4492524510672,-5.785368883684132,5.445138031305782
5,I4,0.773385686082477,3.174380711756497,1.3243205023002351,7.653949175671382,2721.5577461366556,2730.709929571872,-6.556320551583271,5.721158672198685
6,I3,0.3281895637724145,0.0769665321041803,0.04313461459509004,0.9324599074763125,502.38332236952806,502.47887150711523,2.4612189323863514,19.61257732400809
6,I2,0.04901088913231105,1.1645182515734418,0.18552350252509328,0.36499270030286074,403.5169524524075,388.3655013208438,-6.948343184273292,6.807287011377268
6,I1,0.5479318490058378,1.544231368168018,0.6001350391136043,1.2954677315386458,1090.3945197921016,1095.9829616483619,-5.9213631228531405,5.511555387859098
6,I4,0.17165951156694617,10.506637746630348,0.6025638796644899,9.56906090372797,2725.51596438117,2732.8510080448227,-7.8383820353448685,6.912732346024926
7,I3,0.27715076943222244,0.02143981167747232,0.8650524999825784,0.8066366279831204,496.4554738150289,501.06964087910046,2.3981588745913363,19.540470631286045
7,I2,0.10568786935423054,0.08267974234042912,0.2950798980370494,0.19134914365167463,361.4401910407127,346.8760580476546,-6.9316879612587305,6.796083819938352
7,I1,7.004051096577241,0.4460131590276372,1.2076815285571478,0.2330143985371227,1100.7417198681476,1098.3084207691652,-5.931002893863972,5.512691315655625
7,I4,0.6999999503319416,2.8766155067870693,5.643660722661213,1.0680553969062807,2739.0314716733965,2802.837354936689,-7.837399680655445,6.88270357798634
8,I3,0.054391111448152576,0.053384936463323276,0.1671876558360417,1.5449937518323484,498.3112687293212,503.2068386582121,2.369802677231388,19.430339388142116
8,I2,0.32961002889054364,4.83915348866931,0.6727477321500662,1.4017820365706035,351.49454168046896,341.65220076675917,-6.997041648441779,6.8795280115312725
8,I1,0.31083234285433037,0.23912600994215194,0.36083040612354483,0.11833201882048196,1101.51571489754,1096.7570117532596,-5.925342027024258,5.512609813886674
8,I4,1.701574461482302,0.5322107633692031,3.9254079713721035,0.1310651697847016,2773.712084523867,2799.1859043636146,-7.820391817419778,6.871777286331575
9,I3,0.30832292721913224,0.5026445363776187,0.07572505832764613,0.9985760815851075,506.3959990948876,511.15323923593735,2.332243153188396,19.326131891011528
9,I2,10.155991038873504,22.46548307319449,1.5012609287356926,5.743217754682896,346.4654038316259,346.7299973789593,-7.109486524753469,6.975255555540569
9,I1,6.847547028154142,0.4152876064616886,1.5056161911460304,0.27507690623515924,1090.2006080682938,1100.780185245368,-5.9553990472585445,5.536390609103105
9,I4,0.21609061772172541,1.8559598510183937,1.254713352554325,0.5901945353297363,2836.8853444215792,2845.49291542502,-7.784836079833547,6.843374565831666
