hour,lambda_system,system_net_injection_residual_mw
1,67.1500005323235,3.7758495533291714e-15
2,67.1500004810937,2.080080438352787e-14
3,67.1500003912195,8.815394047086525e-14
4,67.15000027354465,5.490395093816292e-14
5,67.15000041986035,4.033118411148044e-14
6,67.15000054026946,4.775895349675376e-16
7,67.15000060881184,-6.05942288893716e-14
8,67.15000062609435,3.6544427354594144e-14
9,67.15000056753537,-5.913518304604411e-14
10,60.000000663278946,2.443779658326564e-14
11,60.00000058124812,-2.66928022649782e-14
12,60.00000056102402,-2.6263494335923096e-14
13,60.00000054585375,2.0174101606808688e-15
14,60.00000052378994,-1.8724514117182046e-14
15,60.00000050544001,-1.0584503062461648e-15
16,60.00000055299043,1.0490651361919618e-14
17,60.00000061325864,5.1801606543536995e-14
18,67.15000051339135,8.752400840750444e-16
19,67.14999989993055,2.3105623887579995e-14
20,67.14999995617585,-9.805380358390151e-14
21,67.15000061316033,5.887940164822553e-14
22,67.1500006071405,-5.693225621894653e-14
23,67.15000057504786,-4.811853280008816e-14
24,67.15000054991592,4.95007537741862e-14
