hour,lambda_system,system_net_injection_residual_mw
1,67.15000065595211,5.131241453034257e-15
2,67.15000065375631,-3.273840020441984e-16
3,67.150000649895,-1.7199417636210428e-14
4,67.1500006447769,-1.0234462109878721e-14
5,67.1500006511556,6.640648703788221e-15
6,67.15000065631014,1.4695907181603065e-14
7,67.15000065926837,-1.3158658444461847e-14
8,67.15000066005044,2.8357053792331097e-14
9,67.15000065801665,-6.280414444614384e-14
10,60.000000593660275,-1.4859739951394628e-14
11,60.00000058964319,-2.8258314985686988e-14
12,60.00000058873131,6.193297062996567e-15
13,60.00000058809071,2.7302142858129583e-14
14,60.00000058729423,-6.454280348224584e-16
15,60.00000058633057,-4.3420715013542416e-14
16,60.000000588456416,-5.079454592968718e-14
17,60.00000059112157,-1.3809352167961572e-14
18,67.15000065569815,-6.416677936449236e-14
19,67.15000062647071,-6.92388716428297e-16
20,67.15000062921729,-8.419681532792227e-14
21,67.1500006595905,-4.8860883262944586e-14
22,67.15000065919824,-2.0210136638522947e-14
23,67.1500006577985,-1.4090622746340313e-15
24,67.15000065671218,1.9163046318784786e-14
