hour,lambda_system,system_net_injection_residual_mw
1,67.1500006322532,1.817384371772593e-14
2,67.15000062206246,-2.291137169096891e-15
3,67.15000061201354,2.8226409599620955e-14
4,67.15000060481255,-3.9641789157317187e-14
5,67.15000061507303,6.3613410477505355e-15
6,67.15000063594609,-9.223987903207044e-15
7,67.15000067002796,7.848580197438925e-14
8,67.15000069275612,9.896172260936321e-14
9,67.15000066074727,2.6480788118335435e-14
10,60.00000115372294,-2.7033604912514783e-14
11,60.00000058688418,-2.361886353052003e-14
12,60.00000057727272,-1.3205429147909991e-14
13,60.000000558938254,-4.1706402545089517e-14
14,60.00000053063243,4.494258350551199e-15
15,60.00000054010693,5.544976569477912e-15
16,60.00000057250981,3.163549685140433e-15
17,60.000000616733665,6.03381759248492e-14
18,67.1500006432802,7.138820215413294e-14
19,92.70755819155195,7.937859649204134e-14
20,92.70755988271826,4.5978625502198986e-15
21,92.70755829967713,1.7984159731926786e-14
22,67.15000070910364,3.9920750445535436e-14
23,67.1500006526975,-1.4171703899467844e-14
24,67.15000063887426,6.941158347230039e-14
