hour,lambda_system,system_net_injection_residual_mw
1,67.15000055691287,2.3110036518953606e-14
2,67.15000051480621,9.258219322975373e-14
3,67.15000045498284,6.824499790260053e-14
4,67.15000038867143,-6.505449477542808e-14
5,67.15000047271315,5.796297765758468e-14
6,67.1500005654059,-5.2010277179821706e-14
7,67.15000066223794,2.024977175175535e-14
8,67.15000070551751,4.86615780766042e-15
9,67.15000060565566,-1.9526478618452318e-14
10,60.000000659051565,-6.629721814490571e-14
11,60.000000581688056,3.511899228153952e-14
12,60.00000056107858,-2.272154235630125e-14
13,60.000000513847326,-4.861554558139474e-14
14,60.00000047003864,-1.2152143254482795e-14
15,60.00000046093476,3.748860521354984e-14
16,60.0000005549616,-7.028281906915095e-14
17,60.00000061191836,3.130955007650162e-14
18,67.150000559715,-2.6611640639998366e-14
19,67.15000098020332,1.2907051075949392e-13
20,67.15000159421152,7.480938150930497e-14
21,67.15000130542886,5.691519715405984e-14
22,67.1500009115666,-4.0543609830108786e-14
23,67.15000061580582,-8.054967127018719e-14
24,67.15000057595591,1.8156624722430888e-14
