iteration,regularization_stage,dual_tikhonov_gamma,proximal_coefficient_eur_per_mw2_day,complementarity_epsilon,investor,termination,solve_seconds,preparation_seconds,attempt_count,retry_status,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,max_complementarity_product,sum_complementarity_products,max_original_nodal_balance_residual_mw,total_absolute_original_nodal_balance_residual_mwh,max_hourly_system_balance_residual_mw,signed_primal_dual_gap_eur_per_day,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,abs_capacity_step_mw_equivalent,abs_offer_step_mw,abs_price_step_eur_per_mwh,converged_sweep_streak,max_undamped_delta_power_mw,max_undamped_delta_energy_mwh,max_undamped_rel_delta_power,max_undamped_rel_delta_energy,undamped_capacity_residual_mw_equivalent,undamped_offer_residual_mw,undamped_price_residual_eur_per_mwh
107,1,0.001,18.0,,I4,optimal,2.333150399965234,1.2482126000104472,1,not_needed,186067.79895571643,3.369424029804589e-07,0.0017338156467303634,0.0,0.0,0.06000003965691558,12.16097441888872,0.5400001413838993,0.0017338156467303634,52.336208630291644,151.71044746382103,0.0052039960662274565,0.009788113500233897,,,,,0.020815984264909715,0.136047874914901,0.020815984264909715,0.0391524540009357,,,
108,1,0.001,18.0,,I1,optimal,69.11976660002256,1.2887290999642573,1,not_needed,4534.025390302367,0.0,0.0034292566124349833,0.0,0.0,0.06000000962100138,11.39106725374519,0.5400000479226332,0.0034292566124349833,48.18097927713818,132.28718558237696,0.00041067024234621457,0.0007781375926027744,,,,,0.04341336326505285,0.19770119841184908,0.0016426809693846846,0.0031125503704113214,,,
108,1,0.001,18.0,,I2,optimal,2.4684416000382043,1.270688699965831,1,not_needed,4312.863440359512,6.9538508432931e-08,0.001391864672768861,0.0,0.0,0.060000008153744844,11.391067144008217,0.5400000521652841,0.001391864672768861,48.2409078600495,132.55227174094213,0.004812219555850206,0.010627994749599967,,,,,0.01924887822340071,0.13439551229244273,0.01924887822340071,0.04251197899839998,,,
108,1,0.001,18.0,,I3,optimal,2.724136999982875,1.267712600005325,1,not_needed,125432.168344454,0.0,0.0017113424255512655,0.0,0.0,0.06000003854874292,12.160974376746532,0.5400001381872963,0.0017113424255512655,38.48179700358269,130.93356690082092,0.004397587599565978,0.004416143231752546,,,,,0.02082429631542837,0.1359284659228166,0.017590350398263913,0.017664572927010586,,,
108,1,0.001,18.0,,I4,optimal,2.256512099993415,1.2865433000260964,1,not_needed,186067.21688258756,0.0,0.0017338551697321236,0.0,0.0,0.06000003965692269,12.16097442017112,0.5400001412005313,0.0017338551697321236,52.355456464972406,151.80050195558889,0.005207486495386382,0.009783388204364751,,,,,0.020829945981545528,0.13605671685456144,0.020829945981545528,0.039133552817459116,,,
109,1,0.001,18.0,,I1,optimal,6.62014040001668,1.3306328000035137,1,not_needed,4530.902018063043,0.0,0.001400341046974063,0.0,0.0,0.06000000961985874,11.391067312603838,0.5400000595269219,0.001400341046974063,48.16173026516721,132.1971236254694,0.00041086667691130383,0.0007789339052867565,,,,,0.04341733556594818,0.19774952118403633,0.0016434667076452153,0.00311573562114725,,,
109,1,0.001,18.0,,I2,optimal,89.45722229999956,1.3412348999991082,1,not_needed,4309.891896012956,0.0,0.002440322481561452,0.0,0.0,0.06000000814661943,11.391067106567407,0.5400000399519013,0.002440322481561452,48.2216602688436,132.46222207938698,0.006165374949208213,0.011633076913894147,,,,,0.024661499796832853,0.13999967403092484,0.024661499796832853,0.04653230765557659,,,
109,1,0.001,18.0,,I3,optimal,4.155632199952379,1.2904496000264771,1,not_needed,125431.5862714957,1.3488729415647583e-07,0.001711299060843885,0.0,0.0,0.060000038548388535,12.160974377154186,0.5400001384581978,0.001711299060843885,38.50104441083517,131.02361727630336,0.004380322378084807,0.004394202086449794,,,,,0.020833755873840953,0.1359309716048358,0.017521289512338854,0.017576808345798778,,,
109,1,0.001,18.0,,I4,optimal,2.9194522999459878,1.3219958000117913,1,not_needed,186066.61277109088,5.680763351027394e-08,0.0015255043981596828,0.0,0.0,0.06000002165482776,12.16097367585625,0.5400000928273478,0.0015255043981596828,52.3747160906182,151.89057192400438,0.005244058201321233,0.009712176063113254,,,,,0.020976232805285044,0.13620894938526362,0.020976232805285044,0.03884870425245324,,,
110,1,0.001,18.0,,I1,optimal,6.874451100011356,1.2957440000027418,1,not_needed,4527.779963847457,0.0,0.0014047451550140977,0.0,0.0,0.06000000963220842,11.391067245814307,0.5400000587456121,0.0014047451550140977,48.14247967809288,132.10706240933922,0.0004110832590772244,0.0007795401458606297,,,,,0.043419739114646916,0.19774927501034512,0.0016443330363087234,0.003118160583442407,,,
110,1,0.001,18.0,,I2,optimal,95.07342870003777,1.2932213000021875,1,not_needed,4306.919983146857,0.0,0.0027414216310717165,0.0,0.0,0.06000000814131967,11.39106710486226,0.5400000399246756,0.0027414216310717165,48.20241009792506,132.3721720635641,0.004812781175669412,0.010628253418463962,,,,,0.01925112470267787,0.13437572168840006,0.01925112470267787,0.04251301367385574,,,
110,1,0.001,18.0,,I3,optimal,2.902242699987255,1.2864188000094146,1,not_needed,125431.00415567288,2.0329191849616425e-08,0.001711243821773678,0.0,0.0,0.06000003854803149,12.160974375913895,0.5400001383588214,0.001711243821773678,38.520289210704135,131.11366547046288,0.0043625062109387035,0.004372885947600386,,,,,0.02083990573825889,0.13594060863840696,0.01745002484375463,0.017491543790401347,,,
110,1,0.001,18.0,,I4,optimal,2.986541100020986,1.3005938999704085,1,not_needed,186066.0525137408,5.847919332135345e-07,0.0017338563920930028,0.0,0.0,0.060000039656951554,12.160974419452375,0.5400001411844727,0.0017338563920930028,52.39396120616726,151.98062062344218,0.005202715212118902,0.009791845609447347,,,,,0.0208108608484755,0.13603038924077282,0.0208108608484755,0.039167382437789056,,,
