hour,lambda_system,system_net_injection_residual_mw
1,67.15000051118598,-9.174025232032352e-14
2,67.15000045228295,-2.495875154491975e-14
3,67.1500003493777,4.589141370616537e-14
4,67.15000021355921,-1.0924467862064499e-14
5,67.15000038221409,4.7776791322408666e-14
6,67.15000052047343,3.964931299364562e-14
7,67.15000060015986,-1.1481136829739061e-14
8,67.1500006200684,2.0311303447739567e-14
9,67.15000055388609,-2.5641488608359346e-14
10,60.00000067563407,5.980450408698104e-14
11,60.000000579850436,3.254568986916183e-16
12,60.000000557481194,1.2496456403599494e-14
13,60.00000053796757,7.698080693624871e-15
14,60.000000506725414,-6.200890269999893e-15
15,60.0000004950143,-5.457897029698079e-15
16,60.00000054694415,3.51264866040637e-14
17,60.0000006171819,1.8946362739858907e-14
18,67.15000049044649,4.701030662916638e-14
19,67.14999960082147,6.447723220010939e-14
20,67.1499996676536,1.4727600598087638e-14
21,67.1500006062468,-2.8193074895914448e-14
22,67.15000059825246,-1.0642081053493545e-14
23,67.15000056060508,5.2133262982248686e-14
24,67.15000053140074,-6.729694192314817e-14
