investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit,last_best_response_access_shadow_price_eur_per_mw_day
I1,N1,69.62552733760748,330.6872708554275,4.7495119031839685,0.3481276366880374,61.920638708412405
I1,N2,3.000024026108361,6.00005229623818,2.00000141466249,0.015000120130541805,5.338503700002544e-08
I1,N3,3.0000114172455583,6.0000250198300495,2.000000728443539,0.015000057086227791,5.338503133386672e-08
I1,N4,3.000011437168935,6.000025070838679,2.000000732164145,0.015000057185844675,5.338503134281986e-08
I1,N5,25.29077642656273,50.58155295853706,2.000000004167986,0.12645388213281364,7.333093975376022e-08
I2,N1,69.62552733093807,330.6872703601195,4.749511896525037,0.3481276366546904,55.59840374410263
I2,N2,3.00000135755666,6.000004010384365,2.0000004317568196,0.0150000067877833,4.168269157961421e-07
I2,N3,3.0000009003585246,6.000002848637276,2.0000003493066374,0.015000004501792624,1.5900305358046084e-07
I2,N4,3.0000007815768885,6.000002646657937,2.000000361167959,0.015000003907884443,2.6483486595006105e-07
I2,N5,25.29076467600396,50.581529462653634,2.0000000043749453,0.1264538233800198,-4.553061027018345e-06
I3,N1,45.107876109111594,131.72493041632416,2.9202201872172893,0.22553938054555797,1.480118656963575e-07
I3,N2,8.86343840700905,18.87796762296344,2.1298695558187752,0.04431719203504526,5.6431545678142415e-08
I3,N3,3.000009186721063,6.0000200532898615,2.0000005599475306,0.015000045933605315,5.1687831665125655e-08
I3,N4,3.000007116725289,6.000016021474032,2.0000005960064042,0.015000035583626446,5.068654185306938e-08
I3,N5,62.07992028643211,317.6066003288343,5.116092270470406,0.31039960143216055,1.8025005640240008e-07
I4,N1,15.641069222342843,38.43534291098128,2.4573347489618826,0.07820534611171422,6.718421553481304e-08
I4,N2,3.0000022059629003,6.00000592916011,2.000000505744398,0.015000011029814502,5.339567540519416e-08
I4,N3,3.000001779737216,6.000005382467643,2.0000006076640435,0.015000008898686079,5.3383357146889906e-08
I4,N4,3.000001414267174,6.0000043704351755,2.0000005139667003,0.01500000707133587,5.338123041393486e-08
I4,N5,87.33853861100121,403.5657909149786,4.620706933424064,0.4366926930550061,5.771589652242343
