hour,generator,dispatch_mw,capacity_mw,marginal_cost_eur_per_mwh,nu_gen_dual
1,G_IEEE1,27.127936789681648,250.0,60.0,-8.947305569756873e-09
1,G_IEEE2,300.0000024586634,300.0,52.2,-7.799999892943845
1,G_IEEE3,5.805489538846226e-07,270.0,67.15,-5.638611555142957e-09
1,RES_Wind_N1,94.50000087462624,94.5,0.0,-60.000000488101485
1,RES_PV_N6,0.0,0.0,0.0,
1,RES_PV_N8,0.0,0.0,0.0,
2,G_IEEE1,11.26556869933333,250.0,60.0,-7.686792147429785e-09
2,G_IEEE2,300.0000024586634,300.0,52.2,-7.799999670833813
2,G_IEEE3,5.805489356502691e-07,270.0,67.15,-5.6386115551429544e-09
2,RES_Wind_N1,98.43750091400125,98.4375,0.0,-60.00000026581307
2,RES_PV_N6,0.0,0.0,0.0,
2,RES_PV_N8,0.0,0.0,0.0,
3,G_IEEE1,2.5339549716170966,250.0,60.0,-7.062654341050298e-09
3,G_IEEE2,300.00000245866335,300.0,52.2,-7.799998378177803
3,G_IEEE3,5.805488290519719e-07,270.0,67.15,-5.63861155514295e-09
3,RES_Wind_N1,102.37500095337624,102.375,0.0,-59.99999897206494
3,RES_PV_N6,0.0,0.0,0.0,
3,RES_PV_N8,0.0,0.0,0.0,
4,G_IEEE1,0.3599199377351672,250.0,60.0,-6.914051607299407e-09
4,G_IEEE2,300.0000024586626,300.0,52.2,-7.799988313072572
4,G_IEEE3,5.805479978595033e-07,270.0,67.15,-5.638611555142902e-09
4,RES_Wind_N1,105.00000097962622,105.0,0.0,-59.99998890572715
4,RES_PV_N6,0.0,0.0,0.0,
4,RES_PV_N8,0.0,0.0,0.0,
5,G_IEEE1,3.8617382155933275,250.0,60.0,-7.154658080736768e-09
5,G_IEEE2,300.00000245866335,300.0,52.2,-7.799998950951429
5,G_IEEE3,5.805488762882347e-07,270.0,67.15,-5.638611555142954e-09
5,RES_Wind_N1,102.37500095337624,102.375,0.0,-59.999999544877234
5,RES_PV_N6,0.0,0.0,0.0,
5,RES_PV_N8,0.0,0.0,0.0,
6,G_IEEE1,39.431540158006705,250.0,60.0,-1.0053849845006962e-08
6,G_IEEE2,300.00000245866346,300.0,52.2,-7.7999999445501516
6,G_IEEE3,5.805489580955125e-07,270.0,67.15,-5.638611555142957e-09
6,RES_Wind_N1,94.50000087462624,94.5,0.0,-60.0000005376915
6,RES_PV_N6,0.0,0.0,0.0,
6,RES_PV_N8,0.0,0.0,0.0,
7,G_IEEE1,83.66427097164369,250.0,60.0,-1.5392618639262374e-08
7,G_IEEE2,300.00000245866346,300.0,52.2,-7.8000000123022435
7,G_IEEE3,5.805489631532149e-07,270.0,67.15,-5.638611555142957e-09
7,RES_Wind_N1,81.37500074337625,81.375,0.0,-60.00000060684268
7,RES_PV_N6,4.795874977584998,4.795875,0.0,-60.00000143838965
7,RES_PV_N8,8.906625018692498,8.906625,0.0,-60.00000102920786
8,G_IEEE1,126.82377968112785,250.0,60.0,-2.423639450439234e-08
8,G_IEEE2,300.00000245866346,300.0,52.2,-7.800000040800435
8,G_IEEE3,5.805489649197209e-07,270.0,67.15,-5.638611555142955e-09
8,RES_Wind_N1,68.25000061212624,68.25,0.0,-60.00000064276898
8,RES_PV_N6,23.97937516942,23.979375,0.0,-60.000000762630705
8,RES_PV_N8,44.5331253749575,44.533125,0.0,-60.00000067264341
9,G_IEEE1,23.76195860461392,250.0,60.0,-8.660785832976002e-09
9,G_IEEE2,300.0000024586634,300.0,52.2,-7.799999831713958
9,G_IEEE3,5.805489465684789e-07,270.0,67.15,-5.638611555142957e-09
9,RES_Wind_N1,55.125000480876245,55.125,0.0,-60.000000497302175
9,RES_PV_N6,67.14225060104874,67.14225,0.0,-60.00000043040846
9,RES_PV_N8,124.69275117655374,124.69275,0.0,-60.0000003879435
10,G_IEEE1,5.313365614069944e-07,250.0,60.0,-6.889700479182653e-09
10,G_IEEE2,233.58279411868457,300.0,52.2,-5.3574267591053684e-08
10,G_IEEE3,2.7243646250359994e-07,270.0,67.15,-5.638611537296842e-09
10,RES_Wind_N1,45.93750037848563,45.9375,0.0,-52.20000073700164
10,RES_PV_N6,115.10100107012063,115.101,0.0,-52.20000055846582
10,RES_PV_N8,213.7590020567006,213.759,0.0,-52.200000553659656
11,G_IEEE1,5.355850435865067e-07,250.0,60.0,-6.889700479470211e-09
11,G_IEEE2,109.21030451185304,300.0,52.2,-1.2131306514673901e-08
11,G_IEEE3,2.7163271694204417e-07,270.0,67.15,-5.638611537250211e-09
11,RES_Wind_N1,39.37500031295464,39.375,0.0,-52.26085503902619
11,RES_PV_N6,163.05975154957676,163.05975,0.0,-52.11520007263062
11,RES_PV_N8,302.8252529473355,302.82525,0.0,-52.1821893675605
12,G_IEEE1,5.324430517668975e-07,250.0,60.0,-6.889700479258975e-09
12,G_IEEE2,56.739142177920456,300.0,52.2,-7.357601996867705e-09
12,G_IEEE3,2.7163270134226527e-07,270.0,67.15,-5.638611537250211e-09
12,RES_Wind_N1,36.75000028663528,36.75,0.0,-52.21624557184396
12,RES_PV_N6,203.82468945727427,203.8246875,0.0,-52.14602688695281
12,RES_PV_N8,378.5315662043702,378.5315625,0.0,-52.163909534165434
13,G_IEEE1,5.325562657050111e-07,250.0,60.0,-6.8897004792664976e-09
13,G_IEEE2,42.864136981593646,300.0,52.2,-6.4209888996060865e-09
13,G_IEEE3,2.7161959692933174e-07,270.0,67.15,-5.638611537249466e-09
13,RES_Wind_N1,39.37500031288779,39.375,0.0,-52.21784209815746
13,RES_PV_N6,227.80406469706517,227.8040625,0.0,-52.14423728821615
13,RES_PV_N8,423.0646916497014,423.0646875,0.0,-52.16387745292325
14,G_IEEE1,5.330014176414571e-07,250.0,60.0,-6.88970047929717e-09
14,G_IEEE2,31.98905745528437,300.0,52.2,-5.754674445063362e-09
14,G_IEEE3,2.712339335936098e-07,270.0,67.15,-5.638611537227186e-09
14,RES_Wind_N1,44.62500036539767,44.625,0.0,-52.22434859124474
14,RES_PV_N6,234.99787726896452,234.997875,0.0,-52.11923693992683
14,RES_PV_N8,436.4246292832729,436.424625,0.0,-52.14603960055174
15,G_IEEE1,5.443404290018116e-07,250.0,60.0,-6.88970048006282e-09
15,G_IEEE2,24.113516573431678,300.0,52.2,-5.304936637593639e-09
15,G_IEEE3,2.549801941586163e-07,270.0,67.15,-5.638611536285693e-09
15,RES_Wind_N1,52.50000044439317,52.5,0.0,-52.383309385055696
15,RES_PV_N6,215.81437707549483,215.814375,0.0,-51.088371861185536
15,RES_PV_N8,400.79812892565695,400.798125,0.0,-51.29016070896587
16,G_IEEE1,5.340192346871982e-07,250.0,60.0,-6.889700479364942e-09
16,G_IEEE2,28.042603411066604,300.0,52.2,-5.526053805942682e-09
16,G_IEEE3,2.719268032534712e-07,270.0,67.15,-5.638611537267157e-09
16,RES_Wind_N1,60.375000522920196,60.375,0.0,-52.23868810237807
16,RES_PV_N6,172.65150164554248,172.6515,0.0,-52.1460816992917
16,RES_PV_N8,320.63850312547817,320.6385,0.0,-52.188669545637225
17,G_IEEE1,5.313365573320044e-07,250.0,60.0,-6.889700479182653e-09
17,G_IEEE2,190.8026714418237,300.0,52.2,-2.8667843322160454e-08
17,G_IEEE3,2.7243646182104904e-07,270.0,67.15,-5.638611537296842e-09
17,RES_Wind_N1,68.25000060161064,68.25,0.0,-52.20000064823626
17,RES_PV_N6,119.89687611807938,119.896875,0.0,-52.20000052355738
17,RES_PV_N8,222.66562714576688,222.665625,0.0,-52.20000051525831
18,G_IEEE1,14.23215356735374,250.0,60.0,-7.912070965974231e-09
18,G_IEEE2,300.0000024586634,300.0,52.2,-7.7999997178440035
18,G_IEEE3,5.805489375119181e-07,270.0,67.15,-5.6386115551429544e-09
18,RES_Wind_N1,76.12500069087625,76.125,0.0,-60.00000035746921
18,RES_PV_N6,67.14225060104874,67.14225,0.0,-60.00000031880478
18,RES_PV_N8,124.69275117655374,124.69275,0.0,-60.000000275053395
19,G_IEEE1,239.77495175401287,250.0,60.0,-4.029493824192367e-07
19,G_IEEE2,300.00000245866346,300.0,52.2,-7.800000495822364
