node,x_power_mw,x_energy_mwh,energy_power_ratio_h,private_headroom_limit_mw,private_headroom_slack_mw,headroom_binding,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day
N1,4.510539496319209e-07,9.040821208809601e-07,2.0043769079479943,200.0,199.99999954894605,False,0.0,0.0
N2,4.5107214660925426e-07,9.041267367372095e-07,2.0043949588410706,200.0,199.99999954892786,False,0.0,0.0
N3,4.5108037146920126e-07,9.0413533992185e-07,2.0043774837220605,159.89133961548674,159.89133916440636,False,0.0,0.0
N4,4.51051071523442e-07,9.040763642464733e-07,2.0043769349508946,200.0,199.99999954894892,False,0.0,0.0
N5,4.510584289629898e-07,9.04091101373272e-07,2.0043769128798488,200.0,199.99999954894156,False,0.0,0.0
N6,4.5108880110643243e-07,9.041521508741194e-07,2.004377294795196,144.5008087976466,144.50080834655782,False,0.0,0.0
N7,4.5105533373463165e-07,9.040849483002806e-07,2.0043770257956397,200.0,199.99999954894466,False,0.0,0.0
N8,4.510745638943099e-07,9.041235997255751e-07,2.0043772628629486,147.25782443241513,147.25782398134058,False,0.0,0.0
N9,4.5106327058226476e-07,9.04101060897166e-07,2.004377478419131,151.02501760676603,151.02501715570276,False,0.0,0.0
