investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit
I1,N1,62.29429777056035,259.67951580154266,4.168592071749215,0.6229429777056035
I1,N2,2.4681892928001044,4.93637875319156,2.000000067900526,0.024681892928001044
I1,N3,0.002187228765146822,0.004374684457106592,2.000103750836019,2.187228765146822e-05
I1,N4,0.002187247841950086,0.004374619384894447,2.0000565555452394,2.1872478419500857e-05
I1,N5,59.69757441861462,314.61273198048184,5.270109129967946,0.5969757441861462
I2,N1,37.70546229936659,106.20203676993786,2.816622056685987,0.3770546229936659
I2,N2,8.214196843157668,16.428393735720725,2.000000006014634,0.08214196843157667
I2,N3,0.0021871799483768146,0.004374413072900854,2.000024312653042,2.1871799483768147e-05
I2,N4,0.002187066775935746,0.004374170468295137,2.0000168794222706,2.1870667759357458e-05
I2,N5,40.30192895306736,218.85933632176483,5.4304928326540445,0.4030192895306736
