hour,lambda_system,system_net_injection_residual_mw
1,67.15000065478667,-8.252453039823614e-15
2,67.15000065602902,1.5102815215593778e-14
3,67.150000657281,3.5423339502047464e-14
4,67.15000065570487,-2.849343069947876e-14
5,67.15000065732525,-4.5243328402428744e-14
6,67.1500006589553,6.642134053816209e-15
7,67.15000066047774,2.2190498778123186e-14
8,67.15000066057848,5.2070203784766825e-14
9,67.15000058504761,4.330878865891866e-14
10,60.00000059213972,-2.0358755463707894e-14
11,60.000000589868606,-2.9687121278823005e-14
12,60.00000058940226,1.2551015092751344e-14
13,60.000000589102925,-4.3526234647526794e-14
14,60.00000058881189,4.183977105900826e-15
15,60.000000588301546,2.2099220050173463e-14
16,60.00000058922535,-5.408912307030085e-15
17,60.00000059051466,7.555033650378556e-15
18,67.15000065879906,-2.054806161549153e-14
19,67.15000065793761,4.6398492550916503e-14
20,67.150000659239,-5.721395397035079e-14
21,88.17795443365361,3.2061126248718406e-14
22,67.15000066045772,-4.446935476416344e-14
23,67.15000065993324,2.8497673844853584e-15
24,67.1500006594264,-1.1225069346542548e-14
