investor,hour,node,installed_power_mw,charge_offer_mw,charge_bid_price_eur_per_mwh,accepted_charge_mw,discharge_offer_mw,discharge_offer_price_eur_per_mwh,accepted_discharge_mw,joint_lambda_eur_per_mwh
I2,1,N1,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999403060662
I2,1,N2,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999435648667
I2,1,N3,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999430755478
I2,1,N4,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999427479724
I2,1,N5,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999436292935
I2,1,N6,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.1499943013679
I2,1,N7,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999435648667
I2,1,N8,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999432584791
I2,1,N9,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999430943124
I2,2,N1,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14996729567636
I2,2,N2,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14996765140961
I2,2,N3,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14996761483546
I2,2,N4,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14996757187477
I2,2,N5,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14996765503003
I2,2,N6,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14996760317784
I2,2,N7,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14996765140961
I2,2,N8,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14996762805421
I2,2,N9,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14996761493148
I2,3,N1,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999006134337
I2,3,N2,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999045973828
I2,3,N3,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999042629155
I2,3,N4,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999037865596
