hour,lambda_system,system_net_injection_residual_mw
1,67.15000055358081,3.766313402299098e-14
2,67.15000051069026,1.0102329160190443e-14
3,67.15000043365418,-5.8491980080747306e-15
4,67.15000032667186,3.987040468650499e-14
5,67.15000045851002,-1.9463077084002145e-14
6,67.1500005603144,-1.4027441641874906e-14
7,67.15000061768497,-7.340439057566651e-15
8,67.1500006321611,-9.977441198373127e-14
9,67.15000058328138,1.548218732392231e-14
10,60.00000065137121,1.815715792305374e-14
11,60.0000005828091,2.7203752602854932e-14
12,60.00000056635644,-9.582389499872518e-15
13,60.00000055285245,2.164912049305303e-14
14,60.00000052992788,5.126824249626605e-15
15,60.000000521433215,-6.9517327740415e-14
16,60.000000559187654,-4.066108564350921e-14
17,60.00000060948042,5.761027833965968e-14
18,67.15000053683316,2.735598694925897e-14
19,67.14999992612637,-1.2636815607486868e-13
20,67.14999997307216,-8.58796082898581e-15
21,67.15000062284078,5.2557568493535983e-14
22,67.15000061628439,-4.2829132434697356e-14
23,67.15000058922878,-3.811517316644662e-15
24,67.15000056821334,-2.380342878041363e-14
