iteration,investor,proximal_coefficient_eur_per_mw2_day,unpenalized_profit_eur_per_day,proximal_penalty_eur_per_day,strategic_epsilon_penalty,epsilon_penalty_eur_per_day,penalized_objective_eur_per_day
1,I2,0.0,2.8217777211725004,0.0,1e-06,0.008587359541200306,2.8131903616313
1,I1,0.0,5635.992545419149,0.0,1e-06,0.17720155125947976,5635.815343867889
1,I3,0.0,141901.43965089315,0.0,1e-06,0.01922489037225225,141901.4204260028
1,I4,0.0,233201.52078171805,0.0,1e-06,0.14496683407909486,233201.37581488397
2,I2,0.0,28.989029838535544,0.0,1e-06,0.003037908725557132,28.985991929809988
2,I1,0.0,500.4678198522713,0.0,1e-06,0.004164245466893337,500.4636556068044
2,I3,0.0,144255.43219194736,0.0,1e-06,0.0014671858907627732,144255.43072476148
2,I4,0.0,234818.58271616808,0.0,1e-06,0.0024837761115169307,234818.58023239198
3,I2,0.0,102.91054745872086,0.0,1e-06,0.03770417660841811,102.87284328211244
3,I1,0.0,1774.3889114210479,0.0,1e-06,0.03084740005799228,1774.3580640209898
3,I3,0.0,143642.47681190967,0.0,1e-06,0.012988786802403894,143642.46382312287
3,I4,0.0,233678.55844297554,0.0,1e-06,6.527282579016782,233672.03116039652
4,I2,0.0,-0.009429612857849086,0.0,1e-06,0.0018947123355520965,-0.011324325193401182
4,I1,0.0,1539.3008749588234,0.0,1e-06,0.006443439934682183,1539.2944315188888
4,I3,0.0,nan,nan,1e-06,nan,nan
4,I4,0.0,235812.40144891693,0.0,1e-06,0.5240555585789185,235811.87739335836
5,I2,0.0,-0.009662809558855854,0.0,1e-06,0.0017186226783459362,-0.01138143223720179
5,I1,0.0,1095.8215633757152,0.0,1e-06,0.0024500714590357476,1095.8191133042562
5,I3,0.0,144745.2629774173,0.0,1e-06,0.03144319611330978,144745.23153422118
5,I4,0.0,240011.84679099967,0.0,1e-06,0.01176768118398447,240011.83502331848
6,I2,1.0,-0.008945984201875059,0.14805278631716212,1e-06,0.02385846712758093,-0.1808572376466181
6,I1,1.0,-48.51017802012251,79.25654786946286,1e-06,0.02163230491181293,-127.78835819449719
6,I3,1.0,145801.17550517956,55.3808969853256,1e-06,0.025823173596912843,145745.76878502063
6,I4,1.0,240262.90995088685,151.19388878992675,1e-06,0.10259463323641456,240111.6134674637
7,I2,1.0,-0.008924293717148212,0.013510946060143199,1e-06,0.02386130220113229,-0.0462965419784237
7,I1,1.0,67.47035713678342,18.047480451298455,1e-06,0.02162342911098248,49.401253256373984
7,I3,1.0,145479.79750132706,47.19145371333662,1e-06,0.023977678003154587,145432.5820699357
7,I4,1.0,240540.34304266967,104.99505816295172,1e-06,0.10202656624671319,240435.24595794047
8,I2,1.0,-0.008713693334393778,0.07262931796680239,1e-06,0.033148381752173446,-0.11449139305336961
8,I1,1.0,14.805143049425032,10.15234902415667,1e-06,0.02174337632855284,4.631050648939809
8,I3,1.0,145648.46623657036,45.16995576418384,1e-06,0.02404954737732671,145603.2722312588
8,I4,1.0,241271.28803395873,77.32723279807247,1e-06,0.09901079441967371,241193.86179036624
9,I2,1.0,-0.008971120062343605,0.00031167009281303726,1e-06,0.023865459925377044,-0.03314825008053369
9,I1,1.0,1.0913402577435414,1.8820624101096335,1e-06,0.022110657687391018,-0.8128328100534832
