hour,lambda_system,system_net_injection_residual_mw
1,67.15000052189426,5.169232457119872e-08
2,67.15000053539448,5.169235190949513e-08
3,67.15000054403971,5.169232787138558e-08
4,67.15000054607866,5.1692366200964425e-08
5,67.15000053483313,5.169233120745989e-08
6,67.15000050895797,5.169234899404515e-08
7,67.15000046965352,5.169232455777228e-08
8,67.15000044678692,5.169230247909757e-08
9,67.15000045778955,5.1692270523702377e-08
10,60.00000019429303,4.618829620675861e-08
11,60.00000039024799,4.618833880562978e-08
12,60.00000045480398,4.618831551812984e-08
13,60.0000004777079,4.618823028302969e-08
14,60.00000049267482,4.6188301097739234e-08
15,60.000000500674325,4.6188284631527656e-08
16,60.000000451364144,4.6188299600357705e-08
17,60.000000242977464,4.618828663044498e-08
18,67.15000057072623,5.169225429776508e-08
19,67.15000048604354,5.1692433445712826e-08
20,67.15000044738098,5.1692258601708145e-08
21,67.15000044025824,5.1692292480549364e-08
22,67.15000045646134,5.1692278955037854e-08
23,67.1500004806459,5.1692397245700496e-08
24,67.15000050080404,5.169237702913577e-08
