node,x_power_mw,x_energy_mwh,energy_power_ratio_h
N1,5.479409382382801e-07,1.5788282145502776e-06,2.8813839309515163
N2,5.479421455715509e-07,1.5787708648005361e-06,2.8812729182453047
N3,5.489056561186224e-07,1.5800928107337763e-06,2.8786236635031264
N4,4.6485742797681336e-07,1.4413428758210183e-06,3.100612766572617
N5,5.476204947874302e-07,1.5783529586512887e-06,2.8822021339138484
N6,5.478198012301496e-07,1.5787201759170972e-06,2.8818238631973925
N7,39.10340855601437,174.60317853954405,4.465165186033095
N8,16.229514443422733,47.573428001636984,2.931290900136379
N9,5.434217465428988e-07,1.572727279216947e-06,2.894119142677321
