unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
RIV,9,N6,44.75659821108856,7.361136144819737e-08,0.0,41.89217584956066,41.89217584956066,62.77850890710319,2629.928334709577,314.19131887170494,0.0,0.0,-58.76068433929399
RIV,9,N7,36.58993737689874,7.361139758016191e-08,0.0,34.24818130875897,34.24818130875897,62.77850890837311,2150.0497553875025,256.8613598156923,0.0,0.0,-58.76068433760107
RIV,9,N8,49.14092337479178,7.361136115862236e-08,0.0,45.99590420278688,45.99590420278688,62.77850890815778,2887.554281733428,344.96928152090163,0.0,0.0,-58.76068433806415
RIV,9,N9,0.0003468330596793119,7.726464493233219e-08,0.0,0.00032455630613230444,0.00032455630613230444,62.77850890802241,0.02037516095568172,0.0024341722959922833,-3.590862609108213e-05,-7.394788789819753e-05,-58.760680478150995
RIV,10,N1,7.361136098960002e-08,1.564937309421899e-07,7.932837685247317e-08,0.0,-7.932837685247317e-08,55.00202864431629,-4.363221655946847e-06,5.949628263935487e-07,0.0,0.0,-58.76068433504528
RIV,10,N2,7.475962460867965e-08,1.5878809892831663e-07,8.055211910107717e-08,0.0,-8.055211910107717e-08,55.00202864431521,-4.430529962157737e-06,6.041408932580787e-07,-1.317545856545969e-06,-1.3166784537080574e-06,-58.760683805445396
RIV,10,N3,7.361372565573918e-08,1.5649618166692637e-07,7.932846795072296e-08,0.0,-7.932846795072296e-08,55.00202864436265,-4.363226666539069e-06,5.949635096304222e-07,-1.2677446727113592e-06,-1.2669412343342769e-06,-58.76068341253743
RIV,10,N4,7.361273747614496e-08,1.5649327421229347e-07,7.932641769689653e-08,0.0,-7.932641769689653e-08,55.00202864438644,-4.363113898421266e-06,5.949481327267239e-07,-2.8586757132393225e-06,-2.854635887130173e-06,-58.76068148523749
RIV,10,N5,7.361370988222818e-08,1.5649616675041385e-07,7.932846887162271e-08,0.0,-7.932846887162271e-08,55.00202864442575,-4.3632267171954285e-06,5.949635165371703e-07,-1.2582584449419454e-06,-1.257466881948281e-06,-58.760683420030176
RIV,10,N6,7.361136144819737e-08,1.5649373173014238e-07,7.932837720411244e-08,0.0,-7.932837720411244e-08,55.00202864436531,-4.363221675291609e-06,5.949628290308433e-07,0.0,0.0,-58.760684336166314
RIV,10,N7,7.361139758016191e-08,1.5649380373547752e-07,7.932841550721858e-08,0.0,-7.932841550721858e-08,55.00202864437461,-4.363223782040887e-06,5.949631163041393e-07,0.0,0.0,-58.76068433606606
RIV,10,N8,7.361136115862236e-08,1.5649373129197165e-07,7.932837704548552e-08,0.0,-7.932837704548552e-08,55.00202864431454,-4.363221666562779e-06,5.949628278411414e-07,0.0,0.0,-58.760684335405756
RIV,10,N9,7.726464493233219e-08,1.637210222689502e-07,8.314453487600997e-08,0.0,-8.314453487600997e-08,55.002028644408405,-4.573118088876314e-06,6.235840115700747e-07,-3.653998120912747e-05,-3.5908627429609796e-05,-58.76066920198821
RIV,11,N1,1.564937309421899e-07,2.1139878783458296e-07,4.946546218274733e-08,0.0,-4.946546218274733e-08,55.00000053948698,-2.7206004467370758e-06,3.7099096637060494e-07,0.0,0.0,-58.76068433207106
RIV,11,N2,1.5878809892831663e-07,2.144582809011133e-07,5.0281780427758794e-08,0.0,-5.0281780427758794e-08,55.00000053950894,-2.765497950654204e-06,3.7711335320819096e-07,-2.2742411606169263e-06,-1.3166784537158541e-06,-58.760683396361244
RIV,11,N3,1.5649618166692637e-07,2.1140162396996828e-07,4.946587256442933e-08,0.0,-4.946587256442933e-08,55.00000053955265,-2.720623017733056e-06,3.7099404423322e-07,-1.9986752938648826e-06,-1.266941234341442e-06,-58.760682738153726
RIV,11,N4,1.5649327421229347e-07,2.1139770015178526e-07,4.946478721247918e-08,0.0,-4.946478721247918e-08,55.00000053971375,-2.720563323383181e-06,3.709859040935939e-07,-4.045561818213755e-06,-2.854635887154113e-06,-58.76067824796847
RIV,11,N5,1.5649616675041385e-07,2.1140160720357164e-07,4.94658705968061e-08,0.0,-4.94658705968061e-08,55.00000053961186,-2.720622909516706e-06,3.7099402947604577e-07,-1.983981277932075e-06,-1.2574668819553454e-06,-58.76068275098586
RIV,11,N6,1.5649373173014238e-07,2.1139878886097233e-07,4.946546243710978e-08,0.0,-4.946546243710978e-08,55.00000053950495,-2.7206004607278997e-06,3.7099096827832336e-07,0.0,0.0,-58.760684332958185
RIV,11,N7,1.5649380373547752e-07,2.1139888483828416e-07,4.9465488012477725e-08,0.0,-4.9465488012477725e-08,55.00000053947023,-2.720601867371433e-06,3.7099116009358294e-07,0.0,0.0,-58.76068433453138
RIV,11,N8,1.5649373129197165e-07,2.1139878834576912e-07,4.946546235496693e-08,0.0,-4.946546235496693e-08,55.000000539303386,-2.720600456200073e-06,3.70990967662252e-07,0.0,0.0,-58.760684332726036
RIV,11,N9,1.637210222689502e-07,2.2102168427159992e-07,5.202143488417004e-08,0.0,-5.202143488417004e-08,55.000000539575225,-2.8611789466988296e-06,3.901607616312753e-07,-6.162667188555415e-05,-3.590862728617938e-05,-58.76065821954565
RIV,12,N1,2.1139878783458296e-07,6.324695934030604,6.757153540558613,0.0,-6.757153540558613,55.00000053462868,-371.6434483432918,50.67865155418959,0.0,0.0,-58.76068433023539
RIV,12,N2,2.144582809011133e-07,0.010288608156382358,0.010991864346058132,0.0,-0.010991864346058132,55.00000053469464,-0.6045525449104883,0.08243898259543599,-2.2201462298208008e-06,-1.316678453715729e-06,-58.76068321584447
RIV,12,N3,2.1140162396996828e-07,0.008306140435787732,0.008873846544026488,0.0,-0.008873846544026488,55.000000534712974,-0.48806156466641776,0.06655384908019867,-1.9292070308522388e-06,-1.2669412343412969e-06,-58.760682409037365
RIV,12,N4,2.1139770015178526e-07,0.002548421987590635,0.002722437949718033,0.0,-0.002722437949718033,55.00000053478616,-0.14973408869041394,0.020418284622885245,-3.859245281137017e-06,-2.8546358871483303e-06,-58.76067667833783
RIV,12,N5,2.1140160720357164e-07,0.008370382014332265,0.008942480709156092,0.0,-0.008942480709156092,55.000000534790274,-0.49183644378593677,0.06706860531867069,-1.9150375432949587e-06,-1.2574668819552065e-06,-58.76068242448866
RIV,12,N6,2.1139878886097233e-07,15.332525657184648,16.380903244783017,0.0,-16.380903244783017,55.00000053464795,-900.9496872210823,122.85677433587263,0.0,0.0,-58.76068433116191
RIV,12,N7,2.1139888483828416e-07,43.01613435922937,45.957408268334966,0.0,-45.957408268334966,55.00000053456005,-2527.6574793254176,344.68056201251227,0.0,0.0,-58.76068433358695
RIV,12,N8,2.1139878834576912e-07,33.11043903758548,35.374400446065955,0.0,-35.374400446065955,55.00000053404831,-1945.5920434252664,265.3080033454947,0.0,0.0,-58.76068433111186
RIV,12,N9,2.2102168427159992e-07,0.00037929957498944217,0.0004049891886402669,0.0,-0.0004049891886402669,55.000000534772106,-0.0222744055917916,0.0030374189148020016,-6.015723340051113e-05,-3.5908627222054475e-05,-58.76065339676625
RIV,13,N1,6.324695934030604,40.360308995811465,36.36283445845289,0.0,-36.36283445845289,55.00000053245919,-1999.955914576634,272.72125843839666,0.0,0.0,-58.7606843293807
