hour,lambda_system,system_net_injection_residual_mw
1,55.00000054331578,-7.105427357601002e-14
2,55.00000054243609,8.526512829121202e-14
3,55.00000054180153,8.526512829121202e-14
4,55.00000054169543,-2.842170943040401e-14
5,55.000000541172135,-1.4210854715202004e-14
6,55.00000054298536,-1.0658141036401503e-13
7,62.77850890873695,4.618527782440651e-14
8,62.77850890972049,8.171241461241152e-14
9,62.77850890802901,-3.197442310920451e-14
10,55.00202864442575,0.0
11,55.000000539611854,-5.684341886080802e-14
12,55.00000053479027,4.263256414560601e-14
13,55.000000532660465,-4.263256414560601e-14
14,55.00000053031697,2.842170943040401e-14
15,55.0000005319819,-5.684341886080802e-14
16,55.000000534753,-1.4210854715202004e-14
17,55.0000005399261,-7.105427357601002e-14
18,75.0000007376895,7.993605777301127e-14
19,75.0000007400926,3.197442310920451e-14
20,75.00000074047048,-4.618527782440651e-14
21,75.00000074035216,-4.085620730620576e-14
22,75.00000073919256,5.861977570020827e-14
23,75.00000073594373,4.263256414560601e-14
24,55.00000055404398,0.0
