investor,hour,node,installed_power_mw,charge_offer_mw,charge_bid_price_eur_per_mwh,accepted_charge_mw,discharge_offer_mw,discharge_offer_price_eur_per_mwh,accepted_discharge_mw,joint_lambda_eur_per_mwh
I1,1,N1,6.351589525483826e-05,3.171050706722447e-05,-7.5,6.134287678967239e-07,3.169666094591472e-05,7.5,9.346070685190009e-07,67.14999909276298
I1,1,N2,6.352119951233096e-05,3.171040809116463e-05,-7.5,6.561265867305867e-07,3.17042957033227e-05,7.5,8.331528804184795e-07,67.14999942813223
I1,1,N3,6.349709497429891e-05,3.170497162478586e-05,-7.5,5.5654041278009e-07,3.1676109903485977e-05,7.5,1.1490559881081756e-06,67.14999935872756
I1,1,N4,6.351589478036978e-05,3.1710506840676165e-05,-7.5,6.134287774260815e-07,3.169666074545995e-05,7.5,9.346070418260451e-07,67.14999933695361
I1,1,N5,6.35184064341861e-05,3.171069891577764e-05,-7.5,6.287392228435896e-07,3.170004689673e-05,7.5,8.9364536916957e-07,67.14999943322307
I1,1,N6,6.351169328543451e-05,3.1709601811349484e-05,-7.5,5.966403457684833e-07,3.1691773600004075e-05,7.5,9.860155416992404e-07,67.14999935960742
I1,1,N7,6.352119983401733e-05,3.171040845508891e-05,-7.5,6.561265871914556e-07,3.1704296060680806e-05,7.5,8.331528806270052e-07,67.14999942813223
I1,1,N8,6.347992951499389e-05,3.169831688727401e-05,-7.5,5.059682925150271e-07,3.165867100894972e-05,7.5,1.5351782425812067e-06,67.14999940155634
I1,1,N9,6.349709661597269e-05,3.170497294340186e-05,-7.5,5.565404168294468e-07,3.1676111234535376e-05,7.5,1.149055973222424e-06,67.14999936407987
I1,2,N1,6.351589525483826e-05,3.171050708730874e-05,-7.5,6.134098258807042e-07,3.1696660901997954e-05,7.5,9.345855744102014e-07,67.14999925398642
I1,2,N2,6.352119951233096e-05,3.171040815623698e-05,-7.5,6.562389219405342e-07,3.1704295600077646e-05,7.5,8.33059339893932e-07,67.1499996152062
I1,2,N3,6.349709497429891e-05,3.170497171946638e-05,-7.5,5.565294503372618e-07,3.167610955601235e-05,7.5,1.148796173785676e-06,67.14999956586949
I1,2,N4,6.351589478036978e-05,3.171050686053896e-05,-7.5,6.134098341240299e-07,3.169666070254522e-05,7.5,9.345855454429251e-07,67.14999953018484
I1,2,N5,6.35184064341861e-05,3.1710699013864694e-05,-7.5,6.287952564782396e-07,3.170004670922973e-05,7.5,8.934728428093977e-07,67.14999961807314
