hour,line,flow_mw,limit_mw,abs_utilization,mu_upper_dual,mu_lower_dual
1,L14,344.50000329281715,400.0,0.8612500082320429,0.0,0.0
1,L45,313.21163379764306,400.0,0.7830290844941077,0.0,0.0
1,L46,31.288369446306614,200.0,0.15644184723153307,0.0,0.0
1,L69,-4.3516306000512985,200.0,0.02175815300025649,0.0,0.0
1,L57,-58.038366251319616,400.0,0.14509591562829904,0.0,0.0
1,L93,-99.05320039007208,400.0,0.2476330009751802,0.0,0.0
1,L72,4.511312370724943,400.0,0.011278280926812358,0.0,0.0
1,L98,99.02751267596835,200.0,0.49513756337984177,0.0,0.0
1,L78,-71.64008113261262,200.0,0.3582004056630631,0.0,0.0
2,L14,348.43750333219214,400.0,0.8710937583304803,0.0,0.0
2,L45,306.7056620137942,400.0,0.7667641550344855,0.0,0.0
2,L46,41.731841269530406,200.0,0.20865920634765203,0.0,0.0
2,L69,7.711841223175831,200.0,0.03855920611587916,0.0,0.0
2,L57,-47.66933803516844,400.0,0.11917334508792109,0.0,0.0
2,L93,-75.31722201883049,400.0,0.18829305504707622,0.0,0.0
2,L72,4.560886951804927,400.0,0.011402217379512318,0.0,0.0
2,L98,87.3333550553629,200.0,0.4366667752768145,0.0,0.0
2,L78,-61.689906294349015,200.0,0.3084495314717451,0.0,0.0
3,L14,352.3750033715671,400.0,0.8809375084289178,0.0,0.0
3,L45,302.92961931180554,400.0,0.7573240482795138,0.0,0.0
3,L46,49.44538401089407,200.0,0.24722692005447033,0.0,0.0
3,L69,16.50538396457132,200.0,0.08252691982285659,0.0,0.0
3,L57,-40.195380737157116,400.0,0.10048845184289279,0.0,0.0
3,L93,-58.3228861576694,400.0,0.14580721539417352,0.0,0.0
3,L72,4.646045775858458,400.0,0.011615114439646145,0.0,0.0
3,L98,79.15113867479003,200.0,0.39575569337395017,0.0,0.0
3,L78,-54.781055019763414,200.0,0.27390527509881707,0.0,0.0
4,L14,355.0000033978173,400.0,0.8875000084945432,0.0,0.0
4,L45,301.3478479164971,400.0,0.7533696197912427,0.0,0.0
4,L46,53.652155432452666,200.0,0.2682607771622633,0.0,0.0
4,L69,21.252155386194215,200.0,0.10626077693097108,0.0,0.0
4,L57,-36.15215213246561,400.0,0.09038038033116402,0.0,0.0
4,L93,-49.20341286598031,400.0,0.12300853216495078,0.0,0.0
4,L72,4.760975253855017,400.0,0.011902438134637544,0.0,0.0
4,L98,74.86607124481202,200.0,0.3743303562240601,0.0,0.0
4,L78,-51.37091503693859,200.0,0.25685457518469296,0.0,0.0
5,L14,352.37500337156723,400.0,0.880937508428918,0.0,0.0
5,L45,305.5740806700528,400.0,0.7639352016751321,0.0,0.0
5,L46,46.800922652646875,200.0,0.23400461326323438,0.0,0.0
5,L69,13.32092260649374,200.0,0.0666046130324687,0.0,0.0
5,L57,-43.17591937890982,400.0,0.10793979844727454,0.0,0.0
5,L93,-63.87719746466615,400.0,0.1596929936616654,0.0,0.0
5,L72,4.827485513108548,400.0,0.01206871378277137,0.0,0.0
5,L98,81.94765115033816,200.0,0.4097382557516908,0.0,0.0
5,L78,-58.22095658122883,200.0,0.29110478290614417,0.0,0.0
6,L14,344.5000032928173,400.0,0.8612500082320433,0.0,0.0
6,L45,318.44214823416024,400.0,0.7961053705854007,0.0,0.0
6,L46,26.05785500978951,200.0,0.13028927504894755,0.0,0.0
6,L69,-10.662145036200462,200.0,0.05331072518100231,0.0,0.0
6,L57,-64.05785181480238,400.0,0.16014462953700595,0.0,0.0
6,L93,-109.57333695307538,400.0,0.27393334238268846,0.0,0.0
6,L72,4.894024568893072,400.0,0.01223506142223268,0.0,0.0
6,L98,104.24265521352524,200.0,0.5212132760676262,0.0,0.0
6,L78,-78.63681677014644,200.0,0.39318408385073217,0.0,0.0
7,L14,331.3750031615674,400.0,0.8284375079039186,0.0,0.0
7,L45,344.7955446379376,400.0,0.861988861594844,0.0,0.0
7,L46,-13.420541525237887,200.0,0.06710270762618943,0.0,0.0
7,L69,-52.683041580563014,200.0,0.2634152079028151,0.0,0.0
7,L57,-105.20445541102491,400.0,0.26301113852756225,0.0,0.0
7,L93,-185.16790072099636,400.0,0.4629197518024909,0.0,0.0
7,L72,4.951299147339297,400.0,0.012378247868348242,0.0,0.0
7,L98,138.81021258603027,200.0,0.6940510629301514,0.0,0.0
7,L78,-119.00613101938112,200.0,0.5950306550969056,0.0,0.0
8,L14,318.2500030303173,400.0,0.7956250075757932,0.0,0.0
8,L45,364.2985653773639,400.0,0.9107464134434098,0.0,0.0
8,L46,-46.04856239591435,200.0,0.23024281197957175,0.0,0.0
8,L69,-74.9610622933091,200.0,0.3748053114665455,0.0,0.0
8,L57,-141.95143467159855,400.0,0.35487858667899636,0.0,0.0
8,L93,-204.74117897138584,400.0,0.5118529474284645,0.0,0.0
8,L72,5.145509553316727,400.0,0.012863773883291818,0.0,0.0
8,L98,137.72803315856595,200.0,0.6886401657928297,0.0,0.0
8,L78,-155.66749531738594,200.0,0.7783374765869298,0.0,0.0
9,L14,305.12500289906745,400.0,0.7628125072476686,0.0,0.0
9,L45,362.7220961975407,400.0,0.9068052404938517,0.0,0.0
9,L46,-57.59709334734107,200.0,0.2879854667367054,0.0,0.0
9,L69,-52.69209288949924,200.0,0.2634604644474962,0.0,0.0
9,L57,-160.40290385142168,400.0,0.4010072596285542,0.0,0.0
9,L93,-107.25557180849408,400.0,0.2681389295212352,0.0,0.0
9,L72,5.723859182292951,400.0,0.014309647955732379,0.0,0.0
9,L98,65.46999863018769,200.0,0.32734999315093843,0.0,0.0
9,L78,-175.88504408276947,200.0,0.8794252204138473,0.0,0.0
10,L14,295.9375028071926,400.0,0.7398437570179814,0.0,0.0
10,L45,356.2747683868739,400.0,0.8906869209671848,0.0,0.0
10,L46,-60.337265628549275,200.0,0.3016863281427464,0.0,0.0
10,L69,-14.43726477416507,200.0,0.07218632387082535,0.0,0.0
10,L57,-149.97523166208848,400.0,0.3749380791552212,0.0,0.0
10,L93,-8.621570713079597,400.0,0.021553926782698993,0.0,0.0
10,L72,8.821680504987581,400.0,0.022054201262468952,0.0,0.0
10,L98,-0.030618791641150445,200.0,0.00015309395820575222,0.0,0.0
10,L78,-196.4693449850009,200.0,0.9823467249250045,0.0,0.0
11,L14,97.93579198391893,400.0,0.24483947995979732,0.0,0.0
11,L45,251.33219415613812,400.0,0.6283304853903453,0.0,0.0
11,L46,-153.3964022160336,200.0,0.7669820110801681,0.0,0.0
11,L69,-67.04140094715224,200.0,0.3352070047357612,0.0,0.0
11,L57,-243.66780589576678,400.0,0.6091695147394169,0.0,0.0
11,L93,2.8948903581527997e-08,400.0,7.237225895381999e-11,0.0,0.0
11,L72,-14.748783300421179,400.0,0.036871958251052946,0.0,0.0
11,L98,-67.04140099508268,200.0,0.3352070049754134,0.0,0.0
11,L78,-200.00000193400834,200.0,1.0000000096700417,0.0,90.51749999730747
12,L14,36.7500002365023,400.0,0.09187500059125575,0.0,0.0
12,L45,222.42615529857179,400.0,0.5560653882464295,0.0,0.0
12,L46,-185.67615510271835,200.0,0.9283807755135918,0.0,0.0
12,L69,-64.77240351483245,200.0,0.3238620175741622,0.0,0.0
12,L57,-261.32384475115424,400.0,0.6533096118778856,0.0,0.0
12,L93,21.89424418546292,400.0,0.0547356104636573,0.0,0.0
12,L72,-15.720406036162851,400.0,0.03930101509040713,0.0,0.0
12,L98,-93.9821535332499,200.0,0.4699107676662495,0.0,0.0
12,L78,-200.0000019245273,200.0,1.0000000096226365,0.0,103.67165264147233
13,L14,39.37500026286235,400.0,0.09843750065715588,0.0,0.0
13,L45,223.5716414204204,400.0,0.558929103551051,0.0,0.0
13,L46,-184.19664119817068,200.0,0.9209832059908534,0.0,0.0
13,L69,-42.52538941130597,200.0,0.21262694705652987,0.0,0.0
13,L57,-248.92835862928143,400.0,0.6223208965732036,0.0,0.0
13,L93,26.843335317830448,400.0,0.06710833829457612,0.0,0.0
13,L72,-13.979390270054667,400.0,0.03494847567513667,0.0,0.0
13,L98,-112.08798776769113,200.0,0.5604399388384557,0.0,0.0
13,L78,-200.0000019244224,200.0,1.000000009622112,0.0,103.67165848144522
14,L14,44.62500031536229,400.0,0.11156250078840574,0.0,0.0
14,L45,228.05006147729188,400.0,0.5701251536932297,0.0,0.0
14,L46,-183.42506120254228,200.0,0.9171253060127114,0.0,0.0
14,L69,-35.30755935604255,200.0,0.17653779678021275,0.0,0.0
14,L57,-238.82493857240996,400.0,0.597062346431025,0.0,0.0
14,L93,26.932861615614858,400.0,0.06733215403903714,0.0,0.0
14,L72,-13.293375518262756,400.0,0.03323343879565689,0.0,0.0
14,L98,-105.05128275779238,200.0,0.5252564137889619,0.0,0.0
14,L78,-200.00000192442232,200.0,1.0000000096221116,0.0,103.67165849180121
15,L14,52.50000039411245,400.0,0.1312500009852811,0.0,0.0
15,L45,226.20777635400773,400.0,0.5655194408850194,0.0,0.0
15,L46,-173.7077760005078,200.0,0.868538880002539,0.0,0.0
15,L69,-41.34027431217201,200.0,0.20670137156086008,0.0,0.0
15,L57,-240.66722369569416,400.0,0.6016680592392354,0.0,0.0
15,L93,25.53164962270439,400.0,0.06382912405676097,0.0,0.0
15,L72,-13.813605980580894,400.0,0.03453401495145223,0.0,0.0
15,L98,-108.24206486466812,200.0,0.5412103243233406,0.0,0.0
15,L78,-200.0000019244224,200.0,1.000000009622112,0.0,103.67165851633376
16,L14,60.3750004727525,400.0,0.15093750118188123,0.0,0.0
16,L45,228.61283995487918,400.0,0.571532099887198,0.0,0.0
16,L46,-168.2378395227754,200.0,0.841189197613877,0.0,0.0
16,L69,-72.38783819125828,200.0,0.3619391909562914,0.0,0.0
16,L57,-249.51216009484682,400.0,0.623780400237117,0.0,0.0
16,L93,0.30618024764076135,400.0,0.0007654506191019034,0.0,0.0
16,L72,-15.356335273430279,400.0,0.0383908381835757,0.0,0.0
16,L98,-72.97175385974529,200.0,0.36485876929872646,0.0,0.0
16,L78,-200.0000019245273,200.0,1.0000000096226365,0.0,103.67165289762748
17,L14,318.25000303031754,400.0,0.7956250075757939,0.0,0.0
17,L45,368.74152233465855,400.0,0.9218538058366463,0.0,0.0
17,L46,-50.49151935320909,200.0,0.25245759676604546,0.0,0.0
17,L69,-0.11401845923841791,200.0,0.0005700922961920895,0.0,0.0
17,L57,-131.8834777143038,400.0,0.3297086942857595,0.0,0.0
17,L93,-2.493457915095878,400.0,0.006233644787739695,0.0,0.0
17,L72,15.892222166487878,400.0,0.0397305554162197,0.0,0.0
17,L98,4.223520075993237,200.0,0.021117600379966187,0.0,0.0
17,L78,-199.28696640762107,200.0,0.9964348320381053,0.0,0.0
18,L14,326.12500310906745,400.0,0.8153125077726686,0.0,0.0
18,L45,373.8360345011253,400.0,0.9345900862528133,0.0,0.0
18,L46,-47.71103144092583,200.0,0.23855515720462914,0.0,0.0
18,L69,-43.34603098302343,200.0,0.21673015491511716,0.0,0.0
18,L57,-154.91396554783708,400.0,0.3872849138695927,0.0,0.0
18,L93,-95.6933767613798,400.0,0.2392334419034495,0.0,0.0
18,L72,5.5800933475754295,400.0,0.013950233368938574,0.0,0.0
18,L98,62.66736896659959,200.0,0.31333684483299795,0.0,0.0
18,L78,-170.5039423227751,200.0,0.8525197116138754,0.0,0.0
19,L14,331.37500316156724,400.0,0.8284375079039181,0.0,0.0
19,L45,394.8324153319415,400.0,0.9870810383298537,0.0,0.0
19,L46,-63.45741221924209,200.0,0.3172870610962104,0.0,0.0
19,L69,-101.70741215597634,200.0,0.5085370607798817,0.0,0.0
19,L57,-167.66758471702087,400.0,0.4191689617925522,0.0,0.0
19,L93,-260.6973789454705,400.0,0.6517434473636763,0.0,0.0
19,L72,4.164030846228673,400.0,0.010410077115571683,0.0,0.0
19,L98,168.17829232751808,200.0,0.8408914616375904,0.0,0.0
19,L78,-176.97561510898743,200.0,0.8848780755449371,0.0,0.0
20,L14,336.6250032140672,400.0,0.841562508035168,0.0,0.0
20,L45,392.9039687593201,400.0,0.9822599218983002,0.0,0.0
20,L46,-56.27896559412062,200.0,0.2813948279706031,0.0,0.0
20,L69,-107.7702156691058,200.0,0.5388510783455289,0.0,0.0
20,L57,-163.97103128964235,400.0,0.40992757822410586,0.0,0.0
20,L93,-272.4750751313675,400.0,0.6811876878284187,0.0,0.0
20,L72,3.532481286173571,400.0,0.008831203215433927,0.0,0.0
20,L98,180.0806297960415,200.0,0.9004031489802076,0.0,0.0
20,L78,-171.4441016927208,200.0,0.857220508463604,0.0,0.0
21,L14,339.2500032403171,400.0,0.8481250081007927,0.0,0.0
21,L45,383.3328430460385,400.0,0.9583321076150962,0.0,0.0
21,L46,-44.08283985458903,200.0,0.22041419927294517,0.0,0.0
21,L69,-94.84283990055495,200.0,0.47421419950277477,0.0,0.0
21,L57,-145.417157002924,400.0,0.36354289250731,0.0,0.0
21,L93,-267.27350671092233,400.0,0.6681837667773058,0.0,0.0
21,L72,3.7425128879026373,400.0,0.009356282219756594,0.0,0.0
21,L98,181.32964428789157,200.0,0.9066482214394579,0.0,0.0
21,L78,-153.7778512074941,200.0,0.7688892560374705,0.0,0.0
22,L14,341.87500326656715,400.0,0.8546875081664179,0.0,0.0
22,L45,362.93642300426717,400.0,0.907341057510668,0.0,0.0
22,L46,-21.061419786567686,200.0,0.10530709893283843,0.0,0.0
22,L69,-66.96141983269828,200.0,0.33480709916349144,0.0,0.0
22,L57,-115.18857704469536,400.0,0.2879714426117384,0.0,0.0
22,L93,-225.59736718126845,400.0,0.5639934179531712,0.0,0.0
22,L72,4.39921816350754,400.0,0.01099804540876885,0.0,0.0
22,L98,163.54124254983438,200.0,0.8177062127491719,0.0,0.0
22,L78,-126.94958047314437,200.0,0.6347479023657219,0.0,0.0
23,L14,344.50000329281715,400.0,0.8612500082320429,0.0,0.0
23,L45,340.0977066440653,400.0,0.8502442666101632,0.0,0.0
23,L46,4.40229659988432,200.0,0.0220114829994216,0.0,0.0
23,L69,-36.63770344635228,200.0,0.1831885172317614,0.0,0.0
23,L57,-87.40229340489738,400.0,0.21850573351224345,0.0,0.0
23,L93,-165.3475002648439,400.0,0.4133687506621097,0.0,0.0
23,L72,4.518616929282488,400.0,0.01129654232320622,0.0,0.0
23,L98,133.22187363085723,200.0,0.6661093681542861,0.0,0.0
23,L78,-100.43290643412774,200.0,0.5021645321706387,0.0,0.0
24,L14,345.81250330594224,400.0,0.8645312582648557,0.0,0.0
24,L45,324.5113341520033,400.0,0.8112783353800083,0.0,0.0
24,L46,21.301169105071402,200.0,0.10650584552535701,0.0,0.0
24,L69,-16.498830941229837,200.0,0.08249415470614918,0.0,0.0
24,L57,-69.23866589695936,400.0,0.1730966647423984,0.0,0.0
24,L93,-124.48866260467207,400.0,0.31122165651168016,0.0,0.0
24,L72,4.531374835244258,400.0,0.011328437088110646,0.0,0.0
24,L98,112.36503795139586,200.0,0.5618251897569793,0.0,0.0
24,L78,-82.70466764377262,200.0,0.4135233382188631,0.0,0.0
