node,x_power_mw,x_energy_mwh,energy_power_ratio_h
N1,7.392061025762585e-07,1.7287212557640514e-06,2.338618755634139
N2,1.5540720696805664e-05,4.048717977290216e-05,2.605231801201095
N3,0.003947844906171713,0.01168526641586785,2.9599102025513044
N4,1.2917625855812833e-06,3.6419043292266026e-06,2.8193294726737834
N5,122.37723584075779,606.3605685274924,4.954847724429022
