unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_joint_eur_per_mwh,spot_revenue_eur
I1,1,N1,0.0,0.0,0.0,59.99999998519388,0.0
I1,1,N2,0.0,0.0,0.0,59.999999979609534,0.0
I1,1,N3,0.0,0.0,0.0,59.99999998489548,0.0
I1,1,N4,0.0,0.0,0.0,59.99999998593537,0.0
I1,1,N5,0.0,0.0,0.0,59.99999998632093,0.0
I1,1,N6,0.0,0.0,0.0,59.9999999857659,0.0
I1,1,N7,0.0,0.0,0.0,59.999999983432105,0.0
I1,1,N8,0.0,0.0,0.0,59.99999998476692,0.0
I1,1,N9,0.0,0.0,0.0,59.99999998497952,0.0
I1,2,N1,0.0,0.0,0.0,59.99999997757398,0.0
I1,2,N2,0.0,0.0,0.0,59.99999997197091,0.0
I1,2,N3,0.0,0.0,0.0,59.999999977705464,0.0
I1,2,N4,0.0,0.0,0.0,59.99999997828424,0.0
I1,2,N5,0.0,0.0,0.0,59.99999997858466,0.0
I1,2,N6,0.0,0.0,0.0,59.99999997828153,0.0
I1,2,N7,0.0,0.0,0.0,59.99999997579347,0.0
I1,2,N8,0.0,0.0,0.0,59.99999997735182,0.0
I1,2,N9,0.0,0.0,0.0,59.99999997772775,0.0
I1,3,N1,0.0,0.0,0.0,59.99999994682828,0.0
I1,3,N2,0.0,0.0,0.0,59.99999994117266,0.0
I1,3,N3,0.0,0.0,0.0,59.99999994713212,0.0
I1,3,N4,0.0,0.0,0.0,59.99999994750293,0.0
I1,3,N5,0.0,0.0,0.0,59.99999994774068,0.0
I1,3,N6,0.0,0.0,0.0,59.99999994756563,0.0
I1,3,N7,0.0,0.0,0.0,59.99999994499523,0.0
I1,3,N8,0.0,0.0,0.0,59.99999994669379,0.0
I1,3,N9,0.0,0.0,0.0,59.99999994713345,0.0
I1,4,N1,0.0,0.0,0.0,59.999999506223034,0.0
I1,4,N2,0.0,0.0,0.0,59.99999950047738,0.0
I1,4,N3,0.0,0.0,0.0,59.99999950647403,0.0
I1,4,N4,0.0,0.0,0.0,59.99999950685788,0.0
I1,4,N5,0.0,0.0,0.0,59.99999950705018,0.0
I1,4,N6,0.0,0.0,0.0,59.99999950690628,0.0
I1,4,N7,0.0,0.0,0.0,59.99999950429994,0.0
I1,4,N8,0.0,0.0,0.0,59.99999950601741,0.0
I1,4,N9,0.0,0.0,0.0,59.999999506472946,0.0
I1,5,N1,0.0,0.0,0.0,59.999999956250804,0.0
I1,5,N2,0.0,0.0,0.0,59.99999995063748,0.0
I1,5,N3,0.0,0.0,0.0,59.999999956519865,0.0
I1,5,N4,0.0,0.0,0.0,59.999999956947256,0.0
I1,5,N5,0.0,0.0,0.0,59.9999999572203,0.0
I1,5,N6,0.0,0.0,0.0,59.999999956982194,0.0
I1,5,N7,0.0,0.0,0.0,59.99999995446005,0.0
I1,5,N8,0.0,0.0,0.0,59.999999956101384,0.0
I1,5,N9,0.0,0.0,0.0,59.999999956522906,0.0
I1,6,N1,0.0,0.0,0.0,59.99999997144645,0.0
I1,6,N2,0.0,0.0,0.0,59.999999965767124,0.0
I1,6,N3,0.0,0.0,0.0,59.999999970945254,0.0
I1,6,N4,0.0,0.0,0.0,59.99999997210747,0.0
I1,6,N5,0.0,0.0,0.0,59.99999997255177,0.0
I1,6,N6,0.0,0.0,0.0,59.99999997132,0.0
I1,6,N7,0.0,0.0,0.0,59.99999996958969,0.0
I1,6,N8,0.0,0.0,0.0,59.99999997083252,0.0
I1,6,N9,0.0,0.0,0.0,59.99999997097577,0.0
I1,7,N1,0.0,0.0,0.0,59.99999999320007,0.0
I1,7,N2,0.0,0.0,0.0,59.99999998746641,0.0
I1,7,N3,0.0,0.0,0.0,59.9999999913084,0.0
I1,7,N4,0.0,0.0,0.0,59.99999999398276,0.0
I1,7,N5,0.0,0.0,0.0,59.99999999480869,0.0
I1,7,N6,0.0,0.0,0.0,59.99999999238474,0.0
I1,7,N7,0.0,0.0,0.0,59.999999991288966,0.0
I1,7,N8,0.0,0.0,0.0,59.99999999176892,0.0
I1,7,N9,0.0,0.0,0.0,59.99999999142378,0.0
I1,8,N1,0.0,0.0,0.0,59.999999997378055,0.0
I1,8,N2,0.0,0.0,0.0,59.99999999177095,0.0
I1,8,N3,0.0,0.0,0.0,59.99999999529989,0.0
I1,8,N4,0.0,0.0,0.0,59.999999998370434,0.0
I1,8,N5,0.0,0.0,0.0,59.99999999968449,0.0
I1,8,N6,0.0,0.0,0.0,59.999999996261224,0.0
I1,8,N7,0.0,0.0,0.0,59.9999999955935,0.0
I1,8,N8,0.0,0.0,0.0,59.99999999559713,0.0
I1,8,N9,0.0,0.0,0.0,59.99999999542274,0.0
I1,9,N1,0.0,0.0,0.0,59.99999999341371,0.0
I1,9,N2,0.0,0.0,0.0,59.999999985271586,0.0
I1,9,N3,0.0,0.0,0.0,59.99999998872217,0.0
I1,9,N4,0.0,0.0,0.0,59.99999999403671,0.0
I1,9,N5,0.0,0.0,0.0,59.99999999487724,0.0
I1,9,N6,0.0,0.0,0.0,59.99999999000179,0.0
I1,9,N7,0.0,0.0,0.0,59.99999998909415,0.0
I1,9,N8,0.0,0.0,0.0,59.999999988224076,0.0
I1,9,N9,0.0,0.0,0.0,59.999999988770846,0.0
I1,10,N1,0.0,0.0,0.0,52.20000001518094,0.0
I1,10,N2,0.0,0.0,0.0,52.20000000485704,0.0
I1,10,N3,0.0,0.0,0.0,52.2000000031315,0.0
I1,10,N4,0.0,0.0,0.0,52.20000001544045,0.0
