investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit,last_best_response_access_shadow_price_eur_per_mw_day
I1,N1,0.0,0.0,0.0,0.0,0.0
I1,N2,0.0,0.0,0.0,0.0,0.0
I1,N3,0.0,0.0,0.0,0.0,0.0
I1,N4,0.0,0.0,0.0,0.0,0.0
I1,N5,0.0,0.0,0.0,0.0,0.0
I1,N6,0.0,0.0,0.0,0.0,0.0
I1,N7,0.0,0.0,0.0,0.0,0.0
I1,N8,0.0,0.0,0.0,0.0,0.0
I1,N9,0.0,0.0,0.0,0.0,0.0
I2,N1,0.0,0.0,0.0,0.0,0.0
I2,N2,0.0,0.0,0.0,0.0,0.0
I2,N3,0.0,0.0,0.0,0.0,0.0
I2,N4,0.0,0.0,0.0,0.0,0.0
I2,N5,0.0,0.0,0.0,0.0,0.0
I2,N6,0.0,0.0,0.0,0.0,0.0
I2,N7,0.0,0.0,0.0,0.0,0.0
I2,N8,0.0,0.0,0.0,0.0,0.0
I2,N9,0.0,0.0,0.0,0.0,0.0
I3,N1,0.0,0.0,0.0,0.0,0.0
I3,N2,0.0,0.0,0.0,0.0,0.0
I3,N3,0.0,0.0,0.0,0.0,1.151985494757808e-08
I3,N4,0.0,0.0,0.0,0.0,0.0
I3,N5,0.0,0.0,0.0,0.0,0.0
I3,N6,10.152205175548527,20.304410670761747,2.0000000314872177,0.05076102587774264,0.0
I3,N7,0.0,0.0,0.0,0.0,0.0
I3,N8,10.027429160491064,20.054858617783353,2.0000000295989353,0.05013714580245532,1.3891882198311407e-08
I3,N9,7.077806620829196,14.155613570287255,2.0000000464308902,0.03538903310414598,1.2197531302447142e-08
I4,N1,0.0,0.0,0.0,0.0,0.0
I4,N2,0.0,0.0,0.0,0.0,0.0
I4,N3,42.16086043685403,140.17513209748608,3.324769244390348,0.21080430218427015,0.0
I4,N4,0.0,0.0,0.0,0.0,0.0
I4,N5,0.0,0.0,0.0,0.0,0.0
I4,N6,45.09304516024683,146.36277107321933,3.2457947905955566,0.22546522580123415,0.0
I4,N7,0.0,0.0,0.0,0.0,0.0
I4,N8,41.91852557973639,100.68580430997005,2.4019405004703227,0.20959262789868194,0.0
I4,N9,41.11329661359323,137.96257484839145,3.3556680249955217,0.20556648306796613,0.0
