investor,hour,node,lambda_best_response_eur_per_mwh,lambda_joint_eur_per_mwh,difference_eur_per_mwh
I1,1,N1,60.000000585184054,59.999999997124675,5.880593789697741e-07
I1,1,N2,60.00000058284929,59.99999999599806,5.868512289453065e-07
I1,1,N3,60.00000058530062,59.99999999714228,5.881583362565834e-07
I1,1,N4,60.00000058552814,59.999999997277804,5.882503373300096e-07
I1,1,N5,60.000000585713465,59.99999999735992,5.883535436623788e-07
I1,1,N6,60.00000058549591,59.99999999723997,5.882559435121948e-07
I1,1,N7,60.000000584500384,59.999999996777284,5.877231004092209e-07
I1,1,N8,60.00000058513567,59.999999997061025,5.880746485331656e-07
I1,1,N9,60.000000585301756,59.99999999714275,5.88159004166755e-07
I1,2,N1,60.00000057334276,59.99999998867353,5.846692303634882e-07
I1,2,N2,60.000000570872814,59.99999998749489,5.833779255226546e-07
I1,2,N3,60.000000573351606,59.999999988657926,5.846936801390257e-07
I1,2,N4,60.00000057362764,59.99999998880337,5.84824270788431e-07
I1,2,N5,60.000000573747066,59.99999998885703,5.84890038624053e-07
I1,2,N6,60.000000573564094,59.99999998876061,5.8480348741341e-07
I1,2,N7,60.00000057252391,59.999999988274105,5.842498040919963e-07
I1,2,N8,60.000000573170844,59.999999988570266,5.84600577724359e-07
I1,2,N9,60.000000573352736,59.99999998865839,5.846943480491973e-07
I1,3,N1,60.000000463082685,59.99999993163537,5.314473128237296e-07
I1,3,N2,60.0000004605807,59.99999993045356,5.30127138631542e-07
I1,3,N3,60.000000463114404,59.99999993164885,5.314655524557566e-07
I1,3,N4,60.000000463350894,59.9999999317617,5.315891939972062e-07
I1,3,N5,60.00000046344038,59.999999931803885,5.316364948271257e-07
I1,3,N6,60.00000046332067,59.999999931745826,5.315748410339438e-07
I1,3,N7,60.000000462231796,59.99999993123278,5.309990172008838e-07
I1,3,N8,60.00000046292422,59.99999993155831,5.313659130479209e-07
I1,3,N9,60.00000046311547,59.99999993164928,5.314661919442187e-07
I1,4,N1,59.9999936472367,59.99999867803674,-5.0308000396626085e-06
I1,4,N2,59.9999936447489,59.99999867686248,-5.032113584491071e-06
I1,4,N3,59.99999364733465,59.99999867808207,-5.0307474239730254e-06
I1,4,N4,59.9999936475083,59.999998678164985,-5.030656687665669e-06
I1,4,N5,59.999993647589676,59.999998678203525,-5.03061384904413e-06
I1,4,N6,59.99999364752457,59.99999867817191,-5.030647344028694e-06
I1,4,N7,59.99999364639999,59.9999986776417,-5.03124170592173e-06
I1,4,N8,59.999993647138474,59.999998677989495,-5.030851021103899e-06
I1,4,N9,59.99999364733495,59.99999867808222,-5.0307472676536236e-06
I1,5,N1,60.000000534172116,59.99999996661023,5.675618837130969e-07
I1,5,N2,60.00000053167902,59.9999999654306,5.662484241497623e-07
I1,5,N3,60.00000053418015,59.999999966609664,5.67570488385627e-07
I1,5,N4,60.000000534445945,59.99999996673848,5.677074668142268e-07
I1,5,N5,60.000000534548725,59.99999996678649,5.677622354482992e-07
I1,5,N6,60.0000005343922,59.999999966709574,5.676826262401846e-07
I1,5,N7,60.000000533330116,59.99999996620982,5.671202956136767e-07
I1,5,N8,60.00000053399464,59.99999996652084,5.674737977301447e-07
I1,5,N9,60.00000053418136,59.99999996661016,5.675711989283627e-07
I1,6,N1,60.00000058642397,59.99999999777555,5.886484260031466e-07
I1,6,N2,60.00000058415323,59.999999996668855,5.874843722608603e-07
I1,6,N3,60.00000058656675,59.99999999779122,5.887755278877194e-07
I1,6,N4,60.00000058679842,59.99999999793893,5.888594927228041e-07
I1,6,N5,60.00000058702333,59.99999999803738,5.889859480134874e-07
I1,6,N6,60.00000058676068,59.99999999788989,5.888707903523027e-07
I1,6,N7,60.00000058580432,59.99999999744808,5.883562437247747e-07
I1,6,N8,60.000000586413066,59.99999999771416,5.88698902959095e-07
I1,6,N9,60.000000586568106,59.99999999779179,5.887763165901561e-07
I1,7,N1,60.00000058986833,59.99999999979524,5.900730855046277e-07
I1,7,N2,60.000000588148104,59.99999999891975,5.892283567732193e-07
I1,7,N3,60.00000059039811,59.999999999961844,5.904362652131567e-07
I1,7,N4,60.000000590515874,60.000000000072006,5.904438680204294e-07
I1,7,N5,60.00000059104909,60.00000000030892,5.907401643412413e-07
I1,7,N6,60.00000059053807,60.00000000003897,5.9049909850728e-07
I1,7,N7,60.0000005897992,59.99999999969897,5.901002282371337e-07
I1,7,N8,60.00000059029227,59.999999999905164,5.903871027612695e-07
I1,7,N9,60.00000059039963,59.9999999999625,5.904371320752944e-07
I1,8,N1,60.00000059035362,59.99999999997626,5.903773612203622e-07
I1,8,N2,60.00000058860833,59.99999999904877,5.895595620586391e-07
I1,8,N3,60.000000590579546,59.99999999995767,5.90621873186592e-07
I1,8,N4,60.000000591036596,60.0000000002579,5.907786970738016e-07
I1,8,N5,60.00000059177172,60.00000000057805,5.911936753477676e-07
I1,8,N6,60.00000059078129,60.00000000006852,5.907127729187778e-07
I1,8,N7,60.000000590259425,59.99999999982799,5.904314335225536e-07
I1,8,N8,60.00000059044362,59.99999999988464,5.905589759436225e-07
I1,8,N9,60.00000059058142,59.99999999995848,5.906229390006956e-07
I1,9,N1,60.00000058462034,59.99999999523819,5.893821466429472e-07
I1,9,N2,60.00000058066528,59.999999993190755,5.874745241385426e-07
I1,9,N3,60.00000058208257,59.99999999379081,5.882917619715045e-07
I1,9,N4,60.000000584837146,59.99999999532371,5.895134336242336e-07
I1,9,N5,60.00000058509738,59.99999999540272,5.896946646544166e-07
I1,9,N6,60.000000582538654,59.99999999396905,5.885696054974687e-07
I1,9,N7,60.000000582316375,59.99999999396998,5.88346395602457e-07
I1,9,N8,60.00000058183031,59.99999999369395,5.881363591697664e-07
I1,9,N9,60.000000582085555,59.999999993792144,5.882934104306514e-07
I1,10,N1,52.20000051852291,52.2000000030946,5.154283115871294e-07
I1,10,N2,52.20000051407413,52.200000000990094,5.130840321498908e-07
I1,10,N3,52.200000513321164,52.20000000063835,5.126828170887165e-07
I1,10,N4,52.20000051863505,52.2000000031475,5.154875495350097e-07
I1,10,N5,52.200000518390645,52.20000000303183,5.153588134021447e-07
I1,10,N6,52.200000512901774,52.20000000044083,5.124609430140481e-07
I1,10,N7,52.20000051492738,52.200000001394535,5.135328464689337e-07
I1,10,N8,52.200000513454526,52.200000000700186,5.127543403204982e-07
I1,10,N9,52.20000051332129,52.20000000063835,5.12682944986409e-07
I1,11,N1,60.00000058149705,59.99999999598849,5.855085589701048e-07
I1,11,N2,52.20000051004309,52.19999999908504,5.109580527573598e-07
I1,11,N3,46.7209760630538,46.72097560795215,4.551016488107962e-07
I1,11,N4,60.00000058164484,59.999999996058236,5.855866049842007e-07
I1,11,N5,57.30487860669173,57.30487804636025,5.603314789937031e-07
I1,11,N6,41.330732112219366,41.33073170811886,4.0410050416994636e-07
I1,11,N7,52.20000051021431,52.199999999166394,5.110479150971514e-07
I1,11,N8,49.91707365262602,49.91707316733534,4.852906840824289e-07
I1,11,N9,46.72097606305391,46.72097560795215,4.551017624976339e-07
I1,12,N1,52.200000615198306,59.99998249053205,-7.799981875333742
I1,12,N2,52.20000050939873,52.19999999877907,5.106196567794541e-07
I1,12,N3,8.279358103113183e-08,35.29894432640828,-35.2989442436147
I1,12,N4,52.2000006152876,59.99998249057417,-7.799981875286569
I1,12,N5,52.20000057963159,57.30486658937779,-5.104866009746196
I1,12,N6,1.118345199078597e-08,29.908712523887193,-29.90871251270374
I1,12,N7,52.20000050953819,52.19999999884517,5.106930203169213e-07
I1,12,N8,1.2492100625976545e-07,38.495034712705966,-38.49503458778496
I1,12,N9,8.278735594117762e-08,35.29894432640556,-35.2989442436182
I1,13,N1,52.20000051337047,59.99999936897815,-7.799998855607683
I1,13,N2,52.20000050825831,52.19999999823861,5.100197029150877e-07
I1,13,N3,7.770494699268058e-09,35.298937368747886,-35.29893736097739
I1,13,N4,52.20000051346626,59.9999993690235,-7.7999988555572415
I1,13,N5,52.20000051254788,57.30487763563197,-5.104877123084087
I1,13,N6,5.348943444303092e-09,29.908693901678415,-29.90869389632947
I1,13,N7,52.20000050836278,52.19999999828802,5.100747557662544e-07
I1,13,N8,8.772574792459543e-09,38.495034671349714,-38.49503466257714
I1,13,N9,7.764278883962421e-09,35.298937368744845,-35.29893736098057
I1,14,N1,52.200000506467845,59.9999804907382,-7.799979984270358
I1,14,N2,52.20000050670009,52.19999999752024,5.09179855612274e-07
I1,14,N3,4.492582623688363e-09,35.29894157522374,-35.29894157073116
I1,14,N4,52.2000005065767,59.999980490789554,-7.799979984212854
I1,14,N5,52.2000005074809,57.304865280107535,-5.104864772626634
I1,14,N6,5.50499061343275e-09,29.90871115347684,-29.90871114797185
I1,14,N7,52.20000050677768,52.199999997557114,5.092205626056057e-07
I1,14,N8,3.4945204104383458e-09,38.49503114273618,-38.49503113924166
I1,14,N9,4.486365318034213e-09,35.298941575220724,-35.29894157073436
I1,15,N1,52.200000439278625,59.9999824341384,-7.7999819948597775
I1,15,N2,52.20000050471516,52.19999999659942,5.081157397057723e-07
I1,15,N3,4.007644441279663e-08,35.29894430926693,-35.298944269190486
I1,15,N4,52.20000043940729,59.99998243419911,-7.799981994791821
I1,15,N5,52.200000462842965,57.30486655169955,-5.104866088856582
I1,15,N6,8.59386552612442e-08,29.908712543803382,-29.908712457864727
I1,15,N7,52.20000050477352,52.19999999662722,5.081463001488373e-07
I1,15,N8,1.2538287573585355e-08,38.49503467358782,-38.49503466104953
I1,15,N9,4.0070212270670075e-08,35.2989443092642,-35.29894426919399
I1,16,N1,60.000000390426685,59.99999992338632,4.670403654927213e-07
I1,16,N2,52.20000050544209,52.19999999691086,5.08531229570508e-07
I1,16,N3,5.390244341841438,35.29895656177401,-29.908712219932575
I1,16,N4,60.000000390577966,59.99999992345796,4.671200031225453e-07
I1,16,N5,57.30487847997027,57.30487799805463,4.819156416147052e-07
I1,16,N6,5.195923251201949e-07,29.908712710477552,-29.908712190885225
I1,16,N7,52.20000050550629,52.19999999694119,5.085651011427217e-07
I1,16,N8,8.586341855174089,38.49505409237959,-29.9087122372055
I1,16,N9,5.390244341841355,35.29895656177391,-29.908712219932557
I1,17,N1,52.200000515846206,52.200000001824016,5.140221901456243e-07
I1,17,N2,52.20000051275393,52.20000000036084,5.123930932882104e-07
I1,17,N3,52.20000051167414,52.19999999985419,5.118199482012642e-07
I1,17,N4,52.200000516015486,52.2000000019039,5.141115835272103e-07
I1,17,N5,52.20000051605302,52.20000000192121,5.1413180557347e-07
I1,17,N6,52.20000051137728,52.1999999997142,5.116630816814904e-07
I1,17,N7,52.20000051334852,52.200000000642625,5.12705895516774e-07
I1,17,N8,52.200000511739944,52.1999999998844,5.118555463923258e-07
I1,17,N9,52.20000051167427,52.19999999985419,5.118200760989566e-07
I1,18,N1,60.00000058302764,59.9999999928546,5.901730446566944e-07
I1,18,N2,60.000000579339044,59.99999999096896,5.883700850972673e-07
I1,18,N3,60.00000058085159,59.99999999162598,5.892256140782592e-07
I1,18,N4,60.00000058328657,59.99999999295995,5.903266213636016e-07
I1,18,N5,60.000000583636414,59.99999999309034,5.905460724875411e-07
I1,18,N6,60.00000058133778,59.999999991825554,5.895122257015828e-07
I1,18,N7,60.00000058099014,59.999999991748176,5.892419636666091e-07
I1,18,N8,60.0000005805589,59.99999999150781,5.890510834660745e-07
I1,18,N9,60.00000058085451,59.999999991627284,5.892272270102694e-07
I1,19,N1,60.00000059406172,60.0000000011245,5.929372193236304e-07
I1,19,N2,60.000000593915345,60.000000000851024,5.930643212082032e-07
I1,19,N3,60.000000595736665,60.00000000169303,5.940436338391919e-07
I1,19,N4,60.00000059557823,60.000000001713474,5.938647547054643e-07
I1,19,N5,60.00000059711453,60.000000002384965,5.947295633745853e-07
I1,19,N6,60.00000059569678,60.00000000169217,5.94004610832144e-07
I1,19,N7,60.00000059556644,60.00000000163025,5.939361926721176e-07
I1,19,N8,60.00000059574942,60.00000000169158,5.940578375884797e-07
I1,19,N9,60.0000005957385,60.00000000169384,5.940446570207314e-07
I1,20,N1,60.00000063885163,60.00000000483509,6.340165441542922e-07
I1,20,N2,60.00000064029352,60.00000000520707,6.350864509840903e-07
I1,20,N3,60.000000642136115,60.00000000608473,6.360513822301073e-07
I1,20,N4,60.000000641453695,60.00000000583421,6.356194859336028e-07
I1,20,N5,60.0000006433629,60.00000000666635,6.366965550341774e-07
I1,20,N6,60.000000641900684,60.00000000599272,6.359079662843214e-07
I1,20,N7,60.00000064194462,60.00000000598629,6.359583295534321e-07
I1,20,N8,60.00000064232749,60.000000006141896,6.36185596647465e-07
I1,20,N9,60.000000642137685,60.00000000608538,6.360523059356638e-07
I1,21,N1,60.00000059647534,60.00000000205958,5.944157592807642e-07
I1,21,N2,60.000000596895944,60.000000002105295,5.947906487335786e-07
I1,21,N3,60.000000598974886,60.00000000307318,5.959017030932046e-07
I1,21,N4,60.00000059841969,60.000000002864276,5.955554129855045e-07
I1,21,N5,60.00000059982583,60.00000000349878,5.963270481856853e-07
I1,21,N6,60.00000059884027,60.000000003022045,5.958182285326075e-07
I1,21,N7,60.00000059854704,60.00000000288452,5.95662520197493e-07
I1,21,N8,60.00000059904575,60.00000000310011,5.959456359505566e-07
I1,21,N9,60.00000059897622,60.000000003073744,5.959024775847865e-07
I1,22,N1,60.000000591007165,60.000000000364835,5.906423297119545e-07
I1,22,N2,60.000000589992275,59.99999999982978,5.901624930970684e-07
I1,22,N3,60.00000059225364,60.00000000088398,5.913696625725606e-07
I1,22,N4,60.000000592033,60.00000000081634,5.91216654299842e-07
I1,22,N5,60.00000059283677,60.000000001183246,5.916535243954968e-07
I1,22,N6,60.00000059227582,60.00000000090359,5.913722276318367e-07
I1,22,N7,60.00000059164337,60.000000000609006,5.910343645609828e-07
I1,22,N8,60.000000592216544,60.0000000008615,5.91355046708486e-07
I1,22,N9,60.00000059225488,60.00000000088449,5.913703873261511e-07
I1,23,N1,60.00000058936197,59.99999999960284,5.897591250914047e-07
I1,23,N2,60.000000587595004,59.999999998733635,5.888613685556265e-07
I1,23,N3,60.000000589963165,59.999999999837705,5.901254596096805e-07
I1,23,N4,60.00000058997585,59.999999999876124,5.900997237517913e-07
I1,23,N5,60.0000005904303,60.0000000000828,5.903474971091782e-07
I1,23,N6,60.00000059008139,59.99999999990083,5.901805621988387e-07
I1,23,N7,60.0000005892461,59.99999999951285,5.897332471249683e-07
I1,23,N8,60.00000058985649,59.99999999978329,5.900731991914654e-07
I1,23,N9,60.000000589964344,59.999999999838195,5.901261488361342e-07
I1,24,N1,60.000000587744154,59.99999999872505,5.890191019375379e-07
I1,24,N2,60.00000058561689,59.999999997692456,5.879244326933986e-07
I1,24,N3,60.000000588037764,59.99999999882156,5.892162064924378e-07
I1,24,N4,60.000000588182445,59.99999999892027,5.892621715020141e-07
I1,24,N5,60.00000058846603,59.99999999904786,5.894181711596502e-07
I1,24,N6,60.00000058820429,59.999999998906596,5.892976915333747e-07
I1,24,N7,60.000000587267984,59.99999999847168,5.88796304157313e-07
I1,24,N8,60.00000058789464,59.999999998750326,5.891443137784336e-07
I1,24,N9,60.000000588038915,59.999999998822034,5.892168815080367e-07
I2,1,N1,60.00000058508567,59.999999997124675,5.879609972225808e-07
I2,1,N2,60.00000058263734,59.99999999599806,5.866392811526566e-07
I2,1,N3,60.0000005852194,59.99999999714228,5.880771141164587e-07
I2,1,N4,60.0000005854504,59.999999997277804,5.881725968492901e-07
I2,1,N5,60.00000058564661,59.99999999735992,5.882866886963711e-07
I2,1,N6,60.00000058542423,59.99999999723997,5.881842639610113e-07
I2,1,N7,60.000000584373424,59.999999996777284,5.875961406331953e-07
I2,1,N8,60.00000058504499,59.999999997061025,5.879839619638005e-07
I2,1,N9,60.000000585220306,59.99999999714275,5.880775546529549e-07
I2,2,N1,60.00000057279612,59.99999998867353,5.841225885205859e-07
I2,2,N2,60.00000057020019,59.99999998749489,5.82705304452702e-07
I2,2,N3,60.00000057280851,59.999999988657926,5.841505839043748e-07
I2,2,N4,60.00000057309626,59.99999998880337,5.842928914034928e-07
I2,2,N5,60.00000057322203,59.99999998885703,5.843650043857451e-07
I2,2,N6,60.00000057303155,59.99999998876061,5.842709427383852e-07
I2,2,N7,60.000000571936276,59.999999988274105,5.83662171038668e-07
I2,2,N8,60.000000572616955,59.999999988570266,5.84046688345552e-07
I2,2,N9,60.00000057280942,59.99999998865839,5.841510315462983e-07
I2,3,N1,60.00000046022205,59.99999993163537,5.285866748749868e-07
I2,3,N2,60.0000004575916,59.99999993045356,5.271380345561738e-07
I2,3,N3,60.00000046025732,59.99999993164885,5.286084672206925e-07
I2,3,N4,60.0000004605042,59.9999999317617,5.28742496896939e-07
I2,3,N5,60.00000046059835,59.999999931803885,5.287944659926325e-07
I2,3,N6,60.00000046047274,59.999999931745826,5.287269146947438e-07
I2,3,N7,60.00000045932768,59.99999993123278,5.280949011421399e-07
I2,3,N8,60.000000460056064,59.99999993155831,5.284977575570338e-07
I2,3,N9,60.00000046025819,59.99999993164928,5.286089148626161e-07
I2,4,N1,59.99999388769142,59.99999867803674,-4.7903453221920245e-06
I2,4,N2,59.99999388507559,59.99999867686248,-4.791786892610617e-06
I2,4,N3,59.99999388779458,59.99999867808207,-4.790287491118761e-06
I2,4,N4,59.999993887977006,59.999998678164985,-4.790187979608618e-06
I2,4,N5,59.999993888062576,59.999998678203525,-4.790140948784938e-06
I2,4,N6,59.99999388799413,59.99999867817191,-4.79017778332036e-06
I2,4,N7,59.99999388681167,59.9999986776417,-4.790830026024651e-06
I2,4,N8,59.9999938875882,59.999998677989495,-4.790401298748748e-06
I2,4,N9,59.99999388779488,59.99999867808222,-4.7902873419047864e-06
I2,5,N1,60.00000053244714,59.99999996661023,5.658369062189195e-07
I2,5,N2,60.00000052982617,59.9999999654306,5.643955702794301e-07
I2,5,N3,60.00000053245792,59.999999966609664,5.658482535864096e-07
I2,5,N4,60.000000532735264,59.99999996673848,5.659967854398928e-07
I2,5,N5,60.00000053284344,59.99999996678649,5.660569470933297e-07
I2,5,N6,60.000000532679344,59.999999966709574,5.659697706050792e-07
I2,5,N7,60.00000053156225,59.99999996620982,5.653524297599688e-07
I2,5,N8,60.00000053226128,59.99999996652084,5.657404429371127e-07
I2,5,N9,60.000000532458884,59.99999996661016,5.658487225446152e-07
I2,6,N1,60.00000058635296,59.99999999777555,5.885774143621347e-07
I2,6,N2,60.00000058397362,59.999999996668855,5.873047683735422e-07
I2,6,N3,60.00000058651702,59.99999999779122,5.887257970016435e-07
I2,6,N4,60.00000058675033,59.99999999793893,5.888114031904479e-07
I2,6,N5,60.000000586988534,59.99999999803738,5.889511527357172e-07
I2,6,N6,60.000000586719636,59.99999999788989,5.888297494038852e-07
I2,6,N7,60.00000058570971,59.99999999744808,5.882616278540809e-07
I2,6,N8,60.000000586354176,59.99999999771416,5.886400131771552e-07
I2,6,N9,60.0000005865181,59.99999999779179,5.887263085924133e-07
I2,7,N1,60.00000058990268,59.99999999979524,5.901074402459017e-07
I2,7,N2,60.00000058811151,59.99999999891975,5.891917638223276e-07
I2,7,N3,60.00000059048461,59.999999999961844,5.905227666858082e-07
I2,7,N4,60.0000005905926,60.000000000072006,5.905205924250367e-07
I2,7,N5,60.000000591157026,60.00000000030892,5.908481028882306e-07
I2,7,N6,60.00000059062967,60.00000000003897,5.905906945713468e-07
I2,7,N7,60.000000589847595,59.99999999969897,5.901486233028663e-07
I2,7,N8,60.000000590372466,59.999999999905164,5.904673017198547e-07
I2,7,N9,60.00000059048582,59.9999999999625,5.905233209091421e-07
I2,8,N1,60.00000059042506,59.99999999997626,5.904487991870155e-07
I2,8,N2,60.00000058861608,59.99999999904877,5.895673140798863e-07
I2,8,N3,60.000000590696665,59.99999999995767,5.907389919457273e-07
I2,8,N4,60.0000005911551,60.0000000002579,5.908972013912717e-07
I2,8,N5,60.00000059193442,60.00000000057805,5.913563754234019e-07
