iteration,regularization_stage,dual_tikhonov_gamma,proximal_coefficient_eur_per_mw2_day,complementarity_epsilon,investor,termination,solve_seconds,preparation_seconds,attempt_count,retry_status,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,max_complementarity_product,sum_complementarity_products,max_original_nodal_balance_residual_mw,total_absolute_original_nodal_balance_residual_mwh,max_hourly_system_balance_residual_mw,signed_primal_dual_gap_eur_per_day,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,abs_capacity_step_mw_equivalent,abs_offer_step_mw,abs_price_step_eur_per_mwh,converged_sweep_streak,max_undamped_delta_power_mw,max_undamped_delta_energy_mwh,max_undamped_rel_delta_power,max_undamped_rel_delta_energy,undamped_capacity_residual_mw_equivalent,undamped_offer_residual_mw,undamped_price_residual_eur_per_mwh
57,,,,,I1,optimal,8.132686199969612,,,,-6.348333837460725e-05,0.0,0.01448042003903538,,,,,,,0.0,0.0,1.0,1.0,94.94746678717038,34.66988537524328,94.2343634989081,0,84.92350459277765,,,,94.94746615297566,34.669885250250616,94.2343634989081
57,,,,,I2,optimal,7.840495899959933,,,,-6.310938737587517e-05,0.0,0.014176114462316036,,,,,,,0.0,0.0,1.0,1.0,74.30966485211357,0.04332462709647977,171.7645821944929,0,66.46449757555851,,,,74.30966435512605,0.043324463080424085,171.7645821944929
57,,,,,I3,optimal,5.898135600029491,,,,132402.38372900692,2.691016815457292e-08,0.01364976482000202,,,,,,,33.45403863185048,66.90807728417198,3.979918793509857,3.979918772646952,14.44373006507427,7.184539275277018,375.0332044809338,0,8.378679914806312,,,,14.443730065074293,7.184539275277053,372.2122341606149
57,,,,,I4,optimal,9.711130799958482,,,,205358.22667900778,1.1619335737162434e-06,0.014676737366244197,,,,,,,164.00337363173435,499.5177147955646,0.9500203501934007,0.3290887348130193,37.19660918910472,4.556646856080993,20.4794040550779,0,21.292502069178887,,,,37.196609189145846,4.556646856347098,20.4794040550779
58,,,,,I1,optimal,20.0475155999884,,,,-7.738976254285029e-05,0.0,0.0005622807657346129,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.837523391701993e-07,,,,1.957397513721234e-06,9.186325983008076e-07,0.0
58,,,,,I2,optimal,8.868525500001851,,,,-7.27296965642942e-05,0.0,0.0008546182652935386,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.516217385553052e-07,,,,1.5140642374688654e-06,7.2316632431407e-07,0.0
58,,,,,I3,optimal,4.951723799982574,,,,132758.44542526786,1.2997025512527738e-08,0.029144321859348565,,,,,,,30.538352754110086,61.07670639862209,1.0,1.0,10.342151148017257,5.817832473540902,198.4956243369612,0,7.836133330969274,,,,10.34212881841857,5.8178152944071515,201.66893307462527
58,,,,,I4,optimal,4.473978199996054,,,,208369.6520550043,4.4388443687606026e-08,0.004179310228209943,,,,,,,164.0050698171468,540.1388347187162,0.090325375237116,0.2754511932462419,12.788803900898394,4.533362626173767,232.8700411017984,0,3.1569102533675952,,,,12.788803900898642,4.533362626174323,232.8700411017984
59,,,,,I1,optimal,6.137069599993993,,,,-7.408706565304414e-05,0.0,0.0007865021470934153,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.801082042042322e-07,,,,1.9474050472993994e-06,9.185598807486264e-07,0.0
59,,,,,I2,optimal,2.9372851999942213,,,,-9.376289068107797e-05,0.0,0.0007291841902770102,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.855668388009021e-07,,,,1.964586538341861e-06,7.17489621294401e-07,0.0
59,,,,,I3,optimal,9.704186400049366,,,,133482.34050660816,1.3063756117746646e-08,0.0020888863946311176,,,,,,,26.767475062582758,53.534951762666545,0.4799278906181272,0.4799278284338657,4.020900581112479,5.596540659262944,204.14765678142513,0,3.4326702272161844,,,,4.0209005812678305,5.596540659285224,204.14765678142513
59,,,,,I4,optimal,4.168704999960028,,,,208451.8687398782,1.8060254083240352e-08,0.009110307029914111,,,,,,,164.34327728329114,521.2796472939564,0.1890630285721979,0.2681558683017733,19.221884444426525,1.6980221629075307,127.02939407114398,0,9.474105688351628,,,,19.22188444442669,1.6980221629090153,127.02939407114398
