investor,hour,node,lambda_best_response_eur_per_mwh,lambda_joint_eur_per_mwh,difference_eur_per_mwh
I1,1,N1,60.000000447205075,59.99999998519388,4.6201119374700284e-07
I1,1,N2,60.00000039228079,59.999999979609534,4.12671255389796e-07
I1,1,N3,60.000000445902366,59.99999998489548,4.610068842225701e-07
I1,1,N4,60.000000454603324,59.99999998593537,4.686679559995355e-07
I1,1,N5,60.0000004585235,59.99999998632093,4.7220257215485617e-07
I1,1,N6,60.00000045287061,59.9999999857659,4.671047051374444e-07
I1,1,N7,60.00000043013394,59.999999983432105,4.4670183285688836e-07
I1,1,N8,60.000000443723145,59.99999998476692,4.5895622236002964e-07
I1,1,N9,60.000000446291544,59.99999998497952,4.6131202680044225e-07
I1,2,N1,60.00000021668604,59.99999997757398,2.39112061706237e-07
I1,2,N2,60.0000001600811,59.99999997197091,1.881101923117967e-07
I1,2,N3,60.00000021579448,59.999999977705464,2.3808901516986225e-07
I1,2,N4,60.00000022323382,59.99999997828424,2.4494958239529296e-07
I1,2,N5,60.00000022597311,59.99999997858466,2.4738844928151593e-07
I1,2,N6,60.00000022187156,59.99999997828153,2.435900299246896e-07
I1,2,N7,60.00000019793424,59.99999997579347,2.2214076977888908e-07
I1,2,N8,60.00000021273531,59.99999997735182,2.3538348870033587e-07
I1,2,N9,60.00000021608216,59.99999997772775,2.38354409987096e-07
I1,3,N1,59.99999886593825,59.99999994682828,-1.0808900299252855e-06
I1,3,N2,59.99999880875077,59.99999994117266,-1.1324218931463292e-06
I1,3,N3,59.999998866533716,59.99999994713212,-1.0805984018702475e-06
I1,3,N4,59.99999887215689,59.99999994750293,-1.0753460415457994e-06
I1,3,N5,59.9999988742447,59.99999994774068,-1.0734959801084187e-06
I1,3,N6,59.99999887166998,59.99999994756563,-1.0758956463519098e-06
I1,3,N7,59.999998846603916,59.99999994499523,-1.0983913156792369e-06
I1,3,N8,59.9999988625782,59.99999994669379,-1.08411558841226e-06
I1,3,N9,59.9999988666485,59.99999994713345,-1.080484956617056e-06
I1,4,N1,59.99998834653908,59.999999506223034,-1.1159683957373545e-05
I1,4,N2,59.99998828956221,59.99999950047738,-1.1210915168646807e-05
I1,4,N3,59.9999883489023,59.99999950647403,-1.1157571734088378e-05
I1,4,N4,59.999988352788435,59.99999950685788,-1.1154069447627535e-05
I1,4,N5,59.99998835466681,59.99999950705018,-1.1152383365242713e-05
I1,4,N6,59.99998835321817,59.99999950690628,-1.115368810644668e-05
I1,4,N7,59.99998832741535,59.99999950429994,-1.1176884591179714e-05
I1,4,N8,59.99998834439101,59.99999950601741,-1.116162640357743e-05
I1,4,N9,59.99998834890561,59.999999506472946,-1.1157567335828844e-05
I1,5,N1,59.999999464734046,59.999999956250804,-4.915167579611079e-07
I1,5,N2,59.99999940750611,59.99999995063748,-5.431313709891583e-07
I1,5,N3,59.99999946433541,59.999999956519865,-4.921844549699017e-07
I1,5,N4,59.999999471043154,59.999999956947256,-4.85904102731638e-07
I1,5,N5,59.99999947336327,59.9999999572203,-4.838570291099131e-07
I1,5,N6,59.99999947009409,59.999999956982194,-4.868881049446827e-07
I1,5,N7,59.99999944535925,59.99999995446005,-5.091008006274933e-07
I1,5,N8,59.999999460422714,59.999999956101384,-4.956786696652671e-07
I1,5,N9,59.999999464495396,59.999999956522906,-4.92027510290427e-07
I1,6,N1,60.00000049905367,59.99999997144645,5.276072201354509e-07
I1,6,N2,60.000000446236555,59.999999965767124,4.804694313520486e-07
I1,6,N3,60.00000049926848,59.999999970945254,5.28323226944849e-07
I1,6,N4,60.00000050737961,59.99999997210747,5.352721430540441e-07
I1,6,N5,60.00000051234983,59.99999997255177,5.397980586963058e-07
I1,6,N6,60.00000050607789,59.99999997132,5.347578877490378e-07
I1,6,N7,60.0000004840897,59.99999996958969,5.145000159245683e-07
